ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene_Symbol_1	Gene description
ENSG00000133243	NaN		BTB domain containing 2	BTBD2	55643	10.7245676	59.009029	1723	33.628014	1589	54.742702	2064	34.076862	1262	1192.849103	3.36219E-4	-2.439604586	0.330899172	1.00934E-4	-3.888336519	9.438033239	29.066261	822	13.875362	370	28.369986	1057	13.913492	599	10.65900721	10.27532926	10.58965506	10.28322247	9.9654894	9.37024706	9.94508219	9.37238026	NM_017797	6.39286297	0.201245415	-6.39286297	BTBD2	BTB/POZ domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9BX70]
ENSG00000133265	220.5119479071707	Q9NZL4	HSPA (Hsp70) binding protein 1	HSPBP1	23640	7.689218745	8.404696	179	4.205099	139	8.333294	229	9.734731	251	265.7667318	0.09831574	1.574707169	0.347433767	0.05936345	1.885491953	8.344939286	17.296586	332	20.762799	386	9.066784	233	11.415736	334	7.84975279	7.40376623	7.84253336	8.04577942	8.34037818	8.50115894	7.80791023	7.95953212	NM_001130106,NM_001297600,NM_012267	2.416759322	0.271322235	2.416759322	AC116342.2	Hsp70-binding protein 1 (Heat shock protein-binding protein 1)(HspBP1)(Hsp70-interacting protein 1)(Hsp70-binding protein 2)(HspBP2)(Hsp70-interacting protein 2) [Source:UniProtKB/Swiss-Prot;Acc:Q9NZL4]
ENSG00000133961	38.18644767157946	P49757-3	NUMB,endocytic adaptor protein	NUMB	8650	10.51025339	33.165619	1289	24.376338	1556	33.729759	1696	24.539516	1229	1379.713231	0.267429839	-1.121147041	0.126246066	0.191288329	-1.30677738	10.34534194	32.066331	1235	27.640151	996	30.965293	1575	27.514796	1602	10.5327185	10.40307387	10.54961118	10.40602601	10.46164368	10.30368644	10.43368274	10.30204307	NM_001005743,NM_001005744,NM_001005745,NM_001320114,NM_003744	2.082616514	0.079184741	-2.082616514	NUMB	Protein numb homolog (h-Numb)(Protein S171) [Source:UniProtKB/Swiss-Prot;Acc:P49757]
ENSG00000133983	NaN		COX16,cytochrome c oxidase assembly homolog	COX16	51241	8.85608412	16.562115	311	20.693154	635	15.535801	382	21.705593	523	436.029569	0.48262677	-1.134977214	0.212879704	0.390859915	-0.858058947	8.674788332	17.385687	322	23.384287	404	18.70019	450	18.385324	513	8.63771303	8.95544014	8.59731964	8.99515872	8.63372055	8.84711316	8.68204322	8.64695651	NM_001204090,NM_016468	0.872214882	0.207856793	-0.872214882	COX16	COX16-like protein C14orf112, mitochondrial Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q9P0S2]
ENSG00000134248	NaN		MAPK and MTOR activator 5,late endosomal/lysosomal adaptor	LAMTOR5	10542	9.323948611	49.078705	465	55.191086	845	45.93063	561	56.933247	683	689.6323799	0.319491281	1.15163733	0.172210084	0.236896773	1.182778931	9.528195833	63.126553	579	81.438599	702	63.556301	767	73.950127	1031	9.25474024	9.47064681	9.20000346	9.49339275	9.40395306	9.59369281	9.40845566	9.51307604	NM_006402	1.370793777	0.148999233	1.370793777	HBXIP	Hepatitis B virus X-interacting protein (HBX-interacting protein)(HBV X-interacting protein) [Source:UniProtKB/Swiss-Prot;Acc:O43504]
ENSG00000134453	100.66638885422256	Q96I25	RNA binding motif protein 17	RBM17	84991	9.78524776	18.869104	702	18.868568	1136	17.970322	863	17.300999	816	1110.114357	0.041951173	1.516191165	0.262817474	0.022332081	2.284671766	10.38570489	22.6504	816	43.314121	1469	22.236724	1055	42.23233	2314	9.86903599	9.98657633	9.8294847	9.91053207	9.96052565	10.50053298	9.94467345	10.47994831	NM_001145547,NM_032905	8.940236674	0.067163449	8.940236674	RBM17	Splicing factor 45 (45 kDa-splicing factor)(RNA-binding motif protein 17) [Source:UniProtKB/Swiss-Prot;Acc:Q96I25]
ENSG00000134717	727.9781891647204	Q96K17	basic transcription factor 3 like 4	BTF3L4	91408	10.26326627	18.182346	937	17.507402	1458	18.421019	1227	19.229005	1258	1192.645728	0.623192156	-1.062909402	0.142620373	0.537133619	-0.617153294	10.17529249	22.155188	1106	17.708478	830	22.2559	1462	18.797699	1426	10.17399472	10.2616512	10.18638374	10.34092408	10.28169628	10.06346761	10.28449035	10.11615325	NM_001136497,NM_001243767,NM_152265	1.139424713	0.077208945	-1.139424713	BTF3L4	Transcription factor BTF3 homolog 4 (Basic transcription factor 3-like 4) [Source:UniProtKB/Swiss-Prot;Acc:Q96K17]
ENSG00000134884	15.71981185509073	Q9NWB6	arginine and glutamate rich 1	ARGLU1	55082	9.80587329	39.557007	773	29.181376	922	41.568932	1048	32.031265	794	702.5014443	0.006279177	-1.755020911	0.269711836	0.002623481	-3.008723057	8.994134465	16.842562	319	31.719751	565	15.378572	383	30.711145	884	9.67541416	9.53160141	9.71992764	9.61050294	8.91134239	9.3918773	8.84153809	9.36687265	NM_018011	9.908160135	0.081926292	-9.908160135	ARGLU1	Arginine and glutamate-rich protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9NWB6]
ENSG00000135441	13.010878342165572	P78537	biogenesis of lysosomal organelles complex 1 subunit 1	BLOC1S1	2647	8.20535754	38.229636	264	32.492075	351	37.023053	308	30.352766	247	239.0909719	3.27E-7	-1.615597094	0.127361168	5.51E-8	-5.433896887	7.515866165	26.338663	165	23.538989	152	26.537212	219	23.27917	223	8.13233782	8.08560874	8.04551502	7.98937442	7.70779424	7.66516331	7.71316486	7.59122007	NM_001487,NR_037655,NR_037656,NR_037657	11.36327131	0.06067719	-11.36327131	BLOC1S1	Biogenesis of lysosome-related organelles complex 1 subunit 1 (BLOC-1 subunit 1)(GCN5-like protein 1)(Protein RT14) [Source:UniProtKB/Swiss-Prot;Acc:P78537]
ENSG00000135766	22.093821460192693	Q9GZT9	egl-9 family hypoxia inducible factor 1	EGLN1	54583	11.2911552	20.884489	1653	26.455797	3388	21.765182	2224	27.509766	2761	1847.270831	1.51E-8	-2.108387784	0.179579643	2.07E-9	-5.992551396	10.21500943	13.443316	1031	12.960481	935	13.928452	1406	13.846383	1615	10.88211168	11.22227887	10.91877275	11.25426642	10.45373258	10.39841747	10.48112937	10.45313691	NM_022051	5.488991531	0.19605528	-5.488991531	EGLN1	Egl nine homolog 1 (EC 1.14.11.-)(Hypoxia-inducible factor prolyl hydroxylase 2)(HIF-prolyl hydroxylase 2)(HIF-PH2)(HPH-2)(Prolyl hydroxylase domain-containing protein 2)(PHD2)(SM-20) [Source:UniProtKB/Swiss-Prot;Acc:Q9GZT9]
ENSG00000135930	25.127861138498496	O60573	eukaryotic translation initiation factor 4E family member 2	EIF4E2	9470	10.24634745	38.524775	890	49.768795	1598	36.358425	1120	44.521341	1239	1144.116656	0.394913115	-1.131762695	0.174522636	0.306213488	-1.023199587	10.06819297	40.895402	858	62.221745	1040	34.485322	998	55.311852	1582	10.10329159	10.31449493	10.08218233	10.30135931	10.03967401	10.22607205	9.93828645	10.17657172	NM_001276336,NM_001276337,NM_001282958,NM_001330201,NM_001330202,NM_001330203,NM_004846	1.429191559	0.124654025	-1.429191559	EIF4E2	Eukaryotic translation initiation factor 4E type 2 (eIF-4E type 2)(eIF4E type 2)(mRNA cap-binding protein type 3)(Eukaryotic translation initiation factor 4E-like 3)(Eukaryotic translation initiation factor 4E homologous protein)(mRNA cap-binding protein
ENSG00000135940	1724.2874582414336	P10606	cytochrome c oxidase subunit 5B	COX5B	1329	9.909530538	133.31221	751	121.96376	1112	139.83168	1017	131.427353	939	1078.014229	0.111181969	1.241728283	0.171370822	0.068355988	1.822652833	10.22191354	219.29155	1197	153.387329	788	221.110062	1588	169.462601	1406	9.92333479	9.96753382	9.96335588	10.02667325	10.28968453	9.95347134	10.29584601	10.03906424	NM_001862	7.336139376	0.042581389	7.336139376	COX5B	Cytochrome c oxidase subunit 5B, mitochondrial Precursor (Cytochrome c oxidase polypeptide Vb) [Source:UniProtKB/Swiss-Prot;Acc:P10606]
ENSG00000136003	25.44346251058668	Q9H1K1	iron-sulfur cluster assembly enzyme	ISCU	23479	9.461387415	27.430136	661	17.362284	670	29.572229	921	17.455524	530	750.5780471	0.404637885	1.129747847	0.175292439	0.315358818	1.00404107	9.636988993	28.403138	663	30.442316	679	29.837072	927	28.850803	1058	9.60066716	9.32893856	9.66702675	9.333123	9.56937223	9.61364176	9.6202879	9.58483861	NM_001301140,NM_001301141,NM_001320042,NM_014301,NM_213595,NR_135127	0.99251553	0.176925774	0.99251553	ISCU	Iron-sulfur cluster assembly enzyme ISCU, mitochondrial Precursor (NifU-like N-terminal domain-containing protein)(NifU-like protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9H1K1]
ENSG00000136156	7.642468934425637	Q9Y287	integral membrane protein 2B	ITM2B	9445	12.20945981	205.307434	4340	138.800491	4749	207.964401	5677	145.985962	3914	3113.678293	3.41E-13	-3.175621667	0.219033878	2.72E-14	-7.610873083	10.54238906	73.801041	1512	49.116699	947	78.669563	2122	52.094173	1623	11.99740959	11.76659934	12.01026485	11.80862802	11.04517014	10.71381632	11.09528569	10.75771908	NM_021999	13.21817449	0.12611959	-13.21817449	ITM2B	Integral membrane protein 2B (Transmembrane protein BRI) [Contains ABri/ADan amyloid peptide] [Source:UniProtKB/Swiss-Prot;Acc:Q9Y287]
ENSG00000136521	53.135599685209286	O43674	NADH:ubiquinone oxidoreductase subunit B5	NDUFB5	4711	9.66171587	67.397029	786	41.99526	786	67.605741	1009	41.173799	609	855.5472565	0.457244625	1.112910681	0.170770959	0.366116935	0.903770826	9.815590558	72.760172	817	67.654533	711	72.107389	1064	69.003667	1168	9.82652364	9.54126699	9.82206751	9.52858616	9.82573336	9.73044889	9.81567182	9.74682452	NM_001199957,NM_001199958,NM_002492	0.92053792	0.167157359	0.92053792	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial Precursor (NADH-ubiquinone oxidoreductase SGDH subunit)(Complex I-SGDH)(CI-SGDH) [Source:UniProtKB/Swiss-Prot;Acc:O43674]
ENSG00000136709	7.320973401456733	Q9C0J8	WD repeat domain 33	WDR33	55339	9.917539826	12.60523	828	10.00605	1028	13.747938	1159	9.978527	818	917.5551338	0.342801547	-1.114097778	0.137792104	0.257954349	-1.131239385	9.761547617	11.10344	658	14.609549	822	11.646504	909	13.358185	1244	9.91359918	9.80873881	9.9839169	9.81794871	9.68708636	9.89723371	9.72580155	9.84356323	NM_001006622,NM_001006623,NM_018383	1.871080605	0.083370117	-1.871080605	WDR33	WD repeat-containing protein 33 (WD repeat-containing protein WDC146) [Source:UniProtKB/Swiss-Prot;Acc:Q9C0J8]
ENSG00000136930	896.7812773463179	Q99436	proteasome subunit beta 7	PSMB7	5695	10.15096406	84.026016	951	73.801888	1352	83.184883	1216	69.596642	999	1545.437713	6.49E-6	1.71849591	0.161792649	1.38E-6	4.828071144	10.93215331	134.117416	1471	185.703613	1916	123.386108	1781	181.463684	3026	10.32535567	10.33549177	10.31780317	10.28428162	10.66017867	10.92075221	10.58683705	10.9025914	NM_002799	35.2130099	0.022184677	35.2130099	PSMB7	Proteasome subunit beta type-7 Precursor (EC 3.4.25.1)(Proteasome subunit Z)(Macropain chain Z)(Multicatalytic endopeptidase complex chain Z) [Source:UniProtKB/Swiss-Prot;Acc:Q99436]
ENSG00000136942	3834.4811439695313	P42766	ribosomal protein L35	RPL35	11224	12.35314845	827.174255	4243	764.72052	6348	797.951904	5285	754.901733	4911	6813.553139	3.41E-6	1.604570629	0.137380586	6.85E-7	4.965674652	13.03533186	1276.409546	6343	1707.807739	7982	1256.106201	8217	1680.383789	12697	12.48285692	12.53409927	12.45481296	12.52008525	12.78653128	13.01152403	12.77181361	13.00022845	NM_007209	18.95601604	0.0359877	18.95601604	RPL35	60S ribosomal protein L35  [Source:UniProtKB/Swiss-Prot;Acc:P42766]
ENSG00000137210	NaN		transmembrane protein 14B	TMEM14B	81853	9.194305552	34.88053	389	43.380817	764	39.179592	558	45.955926	632	827.5154457	3.17E-6	1.824457474	0.17416465	6.33E-7	4.980732442	10.06233515	82.42107	827	102.205871	977	80.923461	1107	102.309086	1579	9.20898559	9.47496212	9.29046264	9.51605416	9.79675981	9.96967517	9.81068567	9.97257392	NM_001127711,NM_001286484,NM_001286488,NM_001286489,NM_030969,NR_104454	5.916550892	0.146712099	5.916550892	TMEM14B	Transmembrane protein 14B  [Source:UniProtKB/Swiss-Prot;Acc:Q9NUH8]
ENSG00000139613	51.434083625449794	Q8TAQ2,Q8TAQ2-2	SWI/SNF related,actin dependent regulator of chromatin subfamily c member 2,matrix associated	SMARCC2	6601	11.1581648	42.821864	2383	22.467469	2029	42.108789	3035	21.254261	1523	1827.369478	0.003128409	-1.668731011	0.228075182	0.001199202	-3.239069739	10.41937433	20.826778	1151	24.15722	1240	20.193544	1474	21.764172	1830	11.216648	10.77277993	11.20469446	10.73239623	10.54982304	10.63390859	10.52659896	10.56141468	NM_001130420,NM_001330288,NM_003075,NM_139067	2.787544321	0.265032726	-2.787544321	SMARCC2	SWI/SNF complex subunit SMARCC2 (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C member 2)(SWI/SNF complex 170 kDa subunit)(BRG1-associated factor 170) [Source:UniProtKB/Swiss-Prot;Acc:Q8TAQ2]
ENSG00000140319	1858.468320523648	P37108	signal recognition particle 14	SRP14	6727	11.85934057	241.236857	3071	217.776313	4486	233.765902	3843	208.310393	3364	2807.160726	4.43E-28	-1.957097942	0.085703715	1.27E-29	-11.3030801	10.89088869	125.46524	1546	148.653186	1726	124.105568	2016	140.510525	2638	11.67441785	11.71029988	11.64687527	11.66657532	11.05765158	11.16884052	11.04930016	11.12571215	NM_001309434,NM_003134	36.53835364	0.026505077	-36.53835364	SRP14	Signal recognition particle 14 kDa protein (SRP14)(18 kDa Alu RNA-binding protein) [Source:UniProtKB/Swiss-Prot;Acc:P37108]
ENSG00000140943	NaN		membrane bound transcription factor peptidase,site 1	MBTPS1	8720	11.40147667	50.192654	2452	35.290913	2790	51.091125	3222	35.873531	2222	2161.510721	7.5896E-4	-1.672034979	0.202402592	2.48298E-4	-3.664009536	10.65990836	36.203587	1713	23.572899	1050	34.114353	2125	25.304386	1821	11.33484642	11.14809385	11.35128634	11.15836493	10.98587729	10.61058657	10.93492703	10.66776064	NM_003791	6.748415332	0.10988777	-6.748415332	MBTPS1	Membrane-bound transcription factor site-1 protease Precursor (EC 3.4.21.112)(S1P endopeptidase)(Site-1 protease)(Subtilisin/kexin-isozyme 1)(SKI-1) [Source:UniProtKB/Swiss-Prot;Acc:Q14703]
ENSG00000141002	NaN		transcription factor 25	TCF25	22980	10.39854179	46.583542	1174	37.973522	1548	44.611767	1451	36.782097	1175	949.4696695	1.0E-18	-2.460116624	0.141708206	4.96E-20	-9.164795389	9.100999343	22.704479	554	17.937679	412	21.052277	677	16.797321	624	10.19960268	10.14262663	10.16038223	10.10961231	9.51819425	9.30874583	9.45787952	9.26126503	NM_014972	34.61080163	0.037489523	-34.61080163	TCF25	Transcription factor 25 (Nuclear localized protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q9BQ70]
ENSG00000141076	34.22109972019476	Q969X6	UTP4,small subunit processome component	UTP4	84916	9.372982621	14.0418	353	24.684994	1004	16.508148	536	25.143363	784	1040.305725	0.002182041	2.137446467	0.326937265	8.02348E-4	3.351983413	10.46919146	37.687121	897	66.607056	1504	37.590719	1179	66.711428	2413	9.26140496	9.81158484	9.38003091	9.80497198	9.97071526	10.46129785	9.96861302	10.45748516	NM_001318391,NM_032830	3.837709062	0.285641465	3.837709062	CIRH1A	Cirhin  [Source:UniProtKB/Swiss-Prot;Acc:Q969X6]
ENSG00000141252	13.051740705811962	Q5VIR6-2,Q5VIR6-4	GARP complex subunit,VPS53	VPS53	55275	9.196261598	4.280114	448	3.334222	758	2.938502	555	3.131216	577	740.1257836	1.43E-6	1.522861331	0.117981116	2.7E-7	5.143065256	9.803550026	5.278005	741	8.870799	766	5.257326	980	7.488418	1258	9.26203601	9.41425198	9.2293011	9.386575	9.6504115	9.70392414	9.65374296	9.72087308	NM_001128159,NM_018289	6.670574484	0.091039899	6.670574484	VPS53	Vacuolar protein sorting-associated protein 53 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q5VIR6]
ENSG00000142534	4710.146536536259	P62280	ribosomal protein S11	RPS11	6205	13.79528972	1754.470215	12636	1346.431763	15695	1684.472046	15668	1338.307251	12225	13025.70171	0.042868281	-1.201267107	0.116274936	0.022889684	-2.275270892	13.53074709	1599.670654	11163	1394.587646	9154	1586.53186	14575	1342.151245	14242	13.80422178	13.69777822	13.76941399	13.68874233	13.66241085	13.5185958	13.65457173	13.4897097	NM_001015	4.726075518	0.055975117	-4.726075518	RPS11	40S ribosomal protein S11  [Source:UniProtKB/Swiss-Prot;Acc:P62280]
ENSG00000143256	1574.7048518617148	Q9UHV9	prefoldin subunit 2	PFDN2	5202	9.217439858	44.075249	316	77.644852	900	48.792316	452	80.495789	731	775.7753883	0.027085842	1.605768305	0.276793298	0.013568136	2.46849814	9.901265888	121.636261	844	122.723282	801	112.396935	1027	125.313934	1322	9.00841886	9.57281774	9.08464058	9.59970399	9.77782748	9.75615747	9.70774239	9.77753797	NM_012394	2.18226537	0.313356038	2.18226537	PFDN2	Prefoldin subunit 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9UHV9]
ENSG00000143420	581.3889612396497	O43768-2	endosulfine alpha	ENSA	2029	10.55901354	64.78176	1356	55.234493	1391	60.488672	1605	63.088113	1546	1440.501376	0.474574447	-1.099117776	0.156241586	0.382847714	-0.872661306	10.4224674	61.434489	1154	78.296154	1303	50.669601	1377	62.732902	1855	10.60036399	10.3345743	10.52579987	10.62752117	10.42834057	10.55569608	10.34579896	10.44970412	NM_004436,NM_207042,NM_207043,NM_207044,NM_207045,NM_207046,NM_207047,NM_207168	1.032994426	0.132184779	-1.032994426	ENSA	Alpha-endosulfine (ARPP-19e) [Source:UniProtKB/Swiss-Prot;Acc:O43768]
ENSG00000143457	16.220025793044062	Q9H4A5	golgi phosphoprotein 3 like	GOLPH3L	55204	9.872758872	24.992805	884	15.222544	871	26.645834	1217	16.087246	722	752.295285	0.051478163	-1.653527578	0.330664319	0.028220283	-2.194210457	9.147296492	19.802834	679	8.857502	286	18.959736	855	9.88979	516	9.82931739	9.51755245	9.888323	9.56204236	9.56104064	8.89348151	9.52205911	8.97565851	NM_018178	3.88691293	0.186642303	-3.88691293	GOLPH3L	Golgi phosphoprotein 3-like (GPP34-related protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9H4A5]
ENSG00000143569	609.6228984985803	Q14157,Q14157-1	ubiquitin associated protein 2 like	UBAP2L	9898	12.5323166	105.838672	4365	116.064949	7729	105.582569	5663	112.523774	5894	5356.800718	0.12967866	-1.236798425	0.176073378	0.081617261	-1.74137846	12.22573853	87.625399	3508	116.545803	4694	86.416472	4560	123.028624	7345	12.36757384	12.57033101	12.37217561	12.54221558	12.15126278	12.42003164	12.14015717	12.39463473	NM_001127320,NM_001287815,NM_001287816,NM_001330730,NM_014847	2.832288448	0.108243943	-2.832288448	UBAP2L	Ubiquitin-associated protein 2-like (Protein NICE-4) [Source:UniProtKB/Swiss-Prot;Acc:Q14157]
ENSG00000143614	58.459312764808686	Q8WXI9	GATA zinc finger domain containing 2B	GATAD2B	57459	10.48131566	15.732446	1280	11.821325	1557	15.922606	1673	11.158931	1152	1128.056365	7.07E-7	-1.729706518	0.149598756	1.26E-7	-5.284317173	9.691031873	9.832614	775	8.489013	630	10.269302	1066	8.004841	960	10.3968916	10.26939756	10.40851486	10.21510014	9.93001211	9.78502201	9.96544182	9.740483	NM_020699	8.286358351	0.095371664	-8.286358351	GATAD2B	Transcriptional repressor p66-beta (p66/p68)(GATA zinc finger domain-containing protein 2B) [Source:UniProtKB/Swiss-Prot;Acc:Q8WXI9]
ENSG00000143878	995.403158124258	P62745	ras homolog family member B	RHOB	388	9.721839409	10.96672	291	35.262871	1510	10.751587	368	37.575249	1261	1071.058	0.30604031	1.536527723	0.510484418	0.224788336	1.213893657	10.34172212	55.322586	1419	33.119289	799	56.444656	1905	31.30867	1221	9.12930028	10.16792068	9.11465678	10.22096219	10.3837053	9.89801937	10.40116313	9.85300081	NM_004040	1.000465783	0.619594114	1.000465783	RHOB	Rho-related GTP-binding protein RhoB Precursor (H6) [Source:UniProtKB/Swiss-Prot;Acc:P62745]
ENSG00000144381	NaN		heat shock protein family D (Hsp60) member 1	HSPD1	3329	11.62536147	83.386404	2155	102.295998	4285	84.716202	2831	102.602196	3368	5820.09012	1.12E-6	2.684426861	0.2742933	2.06E-7	5.193761923	13.05000863	209.201473	5242	382.861431	9021	209.802942	6919	387.252238	14755	11.78399871	12.05386314	11.79720989	12.05275495	12.47711979	12.99893135	12.47864823	13.01303778	NM_002156,NM_199440	9.386932372	0.151769194	9.386932372	HSPD1	60 kDa heat shock protein, mitochondrial Precursor (Heat shock protein 60)(HSP-60)(Hsp60)(60 kDa chaperonin)(Chaperonin 60)(CPN60)(Mitochondrial matrix protein P1)(P60 lymphocyte protein)(HuCHA60) [Source:UniProtKB/Swiss-Prot;Acc:P10809]
ENSG00000144591	105.12570651601665	Q96IJ6	GDP-mannose pyrophosphorylase A	GMPPA	29926	8.50180796	9.164518	164	18.949123	629	9.045097	240	17.044983	443	425.7231744	0.389318194	1.348089065	0.416378582	0.30070931	1.034913499	8.933554026	28.38755	563	14.985824	280	27.750653	725	14.60891	441	8.09054921	8.90136079	8.18163881	8.8036726	9.07038565	8.49187714	9.04992141	8.47292164	NM_013335,NM_205847	1.034851966	0.41720563	1.034851966	GMPPA	Mannose-1-phosphate guanyltransferase alpha (EC 2.7.7.13)(GTP-mannose-1-phosphate guanylyltransferase alpha)(GDP-mannose pyrophosphorylase A) [Source:UniProtKB/Swiss-Prot;Acc:Q96IJ6]
ENSG00000145425	NaN		ribosomal protein S3A	RPS3A	6189	12.78435932	629.740557	6579	436.916445	7392	610.009505	8234	426.643394	5644	6717.73757	0.345925033	-1.105575556	0.12876832	0.260808716	-1.124481732	12.6395267	575.702747	5826	532.267359	5086	566.802857	7553	525.647468	8101	12.85796487	12.66554026	12.83128479	12.63978331	12.71816045	12.62630178	12.70423487	12.61650441	NM_001006,NM_001267699	1.294776243	0.111859189	-1.294776243	RPS3A	40S ribosomal protein S3a  [Source:UniProtKB/Swiss-Prot;Acc:P61247]
ENSG00000145741	2699.549223717144	P20290	basic transcription factor 3	BTF3	689	12.9865633	629.831596	7174	492.058298	9052	611.430889	8964	482.169768	6934	8625.282105	0.091774288	1.125512386	0.088792547	0.054715452	1.921128956	13.15711117	687.590128	7548	792.552934	8154	678.978576	9816	758.460892	12617	13.0779228	12.98713445	13.05032395	12.9643659	13.08756298	13.17857921	13.07628901	13.14327642	NM_001037637,NM_001207	3.213525912	0.053071883	3.213525912	BTF3	Transcription factor BTF3 (RNA polymerase B transcription factor 3) [Source:UniProtKB/Swiss-Prot;Acc:P20290]
ENSG00000146587	NaN		RB associated KRAB zinc finger	RBAK	57786	8.808268156	5.23614	378	4.100236	480	5.393376	509	4.38609	407	401.8195002	0.010247193	-1.261969224	0.118247852	0.004528986	-2.83875539	8.473118504	4.521377	318	4.300862	287	4.715698	441	3.987611	431	8.75532062	8.67023625	8.79188617	8.73325532	8.5767481	8.51578714	8.61909865	8.4589766	NM_001204456,NM_021163	6.565364767	0.051048139	-6.565364767	RBAK	RB-associated KRAB zinc finger protein (RB-associated KRAB repressor)(hRBaK)(Zinc finger protein 769) [Source:UniProtKB/Swiss-Prot;Acc:Q9NYW8]
ENSG00000146701	NaN		malate dehydrogenase 2	MDH2	4191	11.05811618	64.429309	1548	72.860655	2808	65.443925	2047	69.536082	2119	2976.957399	1.76E-8	1.792009724	0.141083539	2.44E-9	5.965107442	11.90001047	155.391981	3609	134.34614	2920	150.603243	4623	135.154913	4750	11.13329024	11.34115525	11.1525763	11.30627572	11.82045895	11.65571771	11.79495077	11.66408747	NM_001282403,NM_001282404,NM_005918,NR_104165	7.969816522	0.105635342	7.969816522	MDH2	Malate dehydrogenase, mitochondrial Precursor (EC 1.1.1.37) [Source:UniProtKB/Swiss-Prot;Acc:P40926]
ENSG00000146731	2831.34231687804	P40227	chaperonin containing TCP1 subunit 6A	CCT6A	908	11.63500688	67.384453	2002	94.314552	4534	65.895409	2528	97.857617	3678	4470.436246	0.023576167	1.81118619	0.339301228	0.011550509	2.52558727	12.4919635	110.915726	3192	242.019357	6542	115.978082	4386	235.727447	10304	11.60183121	11.96859587	11.58689556	11.99381875	11.9261458	12.56799126	11.9607853	12.54851548	NM_001009186,NM_001762	3.831432308	0.223664821	3.831432308	CCT6A	T-complex protein 1 subunit zeta (TCP-1-zeta)(CCT-zeta)(CCT-zeta-1)(Tcp20)(HTR3)(Acute morphine dependence-related protein 2) [Source:UniProtKB/Swiss-Prot;Acc:P40227]
ENSG00000146963	816.0120595948376	Q9Y383	LUC7 like 2,pre-mRNA splicing factor	LUC7L2	51631	10.25333068	33.418026	1012	29.213035	1425	31.851987	1246	30.068221	1154	1495.342574	0.009738769	1.450342758	0.187779744	0.004283324	2.856505612	10.78963346	42.887651	1257	65.336021	1801	40.482935	1562	63.208039	2816	10.36393687	10.36633115	10.32518759	10.38999158	10.51283944	10.85378612	10.46305245	10.82667333	NM_001244585,NM_001270643,NM_016019	19.98884575	0.026830102	19.98884575	LUC7L2	Putative RNA-binding protein Luc7-like 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9Y383]
ENSG00000147533	35.64212082106131	Q7Z5G4	golgin A7	GOLGA7	51125	9.681999151	28.602598	645	27.493976	1002	29.084313	844	27.216422	778	755.4293826	0.011530202	-1.193132504	0.091100431	0.00516736	-2.796411272	9.429251341	28.660058	627	27.670172	570	27.424269	791	26.31906	876	9.58609411	9.67304193	9.59800951	9.66122069	9.52853915	9.47211718	9.49201818	9.4328472	NM_001002296,NM_001174124,NM_016099	5.759265917	0.043885421	-5.759265917	GOLGA7	Golgin subfamily A member 7 (Golgi complex-associated protein of 16 kDa) [Source:UniProtKB/Swiss-Prot;Acc:Q7Z5G4]
