ID	Gene_Symbol	Average Intensity	UniProt ID	Description	Gene_Symbol_1	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore
ENSG00000136448	NMT1	368.68878424333127	P30419	N-myristoyltransferase 1	NMT1	4836	10.64229096	24.358341	1330	20.613115	1822	23.140888	1632	22.230333	1540	1910.083071	0.001360881	1.390569368	0.136159964	4.76721E-4	3.493506465	11.11757889	30.812613	1630	41.491737	2065	32.464039	2261	42.401245	3411	10.74560971	10.72523379	10.70391782	10.78460791	10.88377743	11.1149883	10.92794502	11.13722897	NM_021079	13.83382267	0.034356948	13.83382267
ENSG00000136603	SKIL	NaN		SKI like proto-oncogene	SKIL	6498	11.34254288	25.726482	2055	23.919711	3103	25.759691	2661	24.608439	2499	1469.526473	7.12E-21	-7.592318357	0.301516573	3.03E-22	-9.699435303	8.418739426	4.590445	358	3.097046	227	5.487829	563	2.238143	249	10.80202847	10.87285809	10.80556156	10.89499846	9.2880175	9.00465439	9.41503211	8.7784494	NM_001145097,NM_001145098,NM_001248008,NM_005414	61.99528989	0.047161703	-61.99528989
ENSG00000136997	MYC	NaN		MYC proto-oncogene,bHLH transcription factor	MYC	4609	10.52418463	29.170794	770	55.614292	2375	28.605297	975	54.58989	1827	3099.902382	1.24E-5	3.209644523	0.358962072	2.77E-6	4.686883816	12.20676082	201.579361	5152	122.570396	2947	196.880066	6625	123.243462	4790	10.55076384	11.1444151	10.5375165	11.12568133	12.10482258	11.61161424	12.08154383	11.61940188	NM_002467	4.930055735	0.341289486	4.930055735
ENSG00000137752	CASP1	NaN		caspase 1	CASP1	834	7.817623044	11.516687	239	3.458492	126	13.893327	402	4.07922	117	147.5522344	4.31636E-4	-3.244928389	0.44436405	1.32583E-4	-3.821611223	6.119034529	3.629745	66	2.572606	46	3.690073	107	2.096938	70	7.67620122	6.8318232	7.92908988	6.96414828	6.57178986	6.34494247	6.72367475	6.300532	NM_001223,NM_001257118,NM_001257119,NM_033292,NM_033293,NM_033294,NM_033295	3.174071247	0.53514505	-3.174071247
ENSG00000137801	THBS1	279.25574014539933	P07996	thrombospondin 1	THBS1	7057	16.30576752	515.452087	41624	1004.008545	131216	505.754913	52742	992.293396	101624	49320.22474	1.66E-7	-4.594081631	0.395570262	2.68E-8	-5.561025942	14.10598779	131.195175	10265	268.952759	19793	129.151215	13303	262.975159	31287	15.45249938	16.21707651	15.43614128	16.20112804	14.3151753	14.81372325	14.30416934	14.79853568	NM_003246	4.980871414	0.441645557	-4.980871414
ENSG00000138160	KIF11	43.23348629290356	P52732	kinesin family member 11	KIF11	3832	9.577222783	9.457972	536	10.662393	977	9.749344	713	11.413239	820	1617.550184	3.13E-5	3.234991416	0.378401192	7.6E-6	4.476100811	11.27100159	20.950638	1150	57.912056	2988	21.899752	1582	57.872303	4828	9.80799992	10.00590459	9.83005986	10.05662473	10.384816	11.2857036	10.421732	11.28856323	NM_004523	13.59406541	0.124596929	13.59406541
ENSG00000138376	BARD1	NaN		BRCA1 associated RING domain 1	BARD1	580	7.882855243	2.016945	124	3.928888	391	1.931025	154	3.764288	286	259.4161752	0.598058314	1.196182704	0.392045818	0.509765447	0.659202959	8.143626253	3.310112	197	6.743554	378	3.583104	281	3.015866	273	7.55266395	8.20901087	7.5231844	8.1448969	7.88223107	8.47075703	7.94743922	7.7825446	NM_000465,NM_001282543,NM_001282545,NM_001282548,NM_001282549,NR_104212,NR_104215,NR_104216	0.704658879	0.370067018	0.704658879
ENSG00000138448	ITGAV	NaN		integrin subunit alpha V	ITGAV	3685	12.91116119	49.408001	3861	97.100471	12283	52.495667	5252	98.931164	9720	5313.905811	4.30362E-4	-2.633411597	0.365434342	1.32017E-4	-3.822664892	11.51424261	41.325451	3140	22.722538	1624	41.55891	4157	28.49663	3292	12.1816989	12.92554865	12.22714883	12.93060111	11.97470994	11.49121696	11.97856585	11.65790041	NM_001144999,NM_001145000,NM_002210	3.340176381	0.41821701	-3.340176381
ENSG00000138592	USP8	3.8543279211638994	P40818	ubiquitin specific peptidase 8	USP8	9101	10.36363153	20.030687	1207	13.627151	1365	20.074662	1551	13.826037	1079	1081.682038	2.69E-6	-1.557578615	0.127488245	5.31E-7	-5.014619029	9.724213067	12.498421	731	12.86788	704	13.354527	1026	11.944659	1061	10.32459127	10.13707775	10.32103593	10.14071947	9.86549176	9.85766519	9.91653853	9.80456002	NM_001128610,NM_001283049,NM_005154	6.020679976	0.106203696	-6.020679976
ENSG00000138794	CASP6	56.994405818509364	P55212	caspase 6	CASP6	839	7.411715155	9.784899	177	6.020846	181	8.641657	207	4.548306	107	169.6196163	0.985776801	-1.006355969	0.371142545	0.980351239	-0.02462856	7.400581797	4.124967	75	11.072173	187	5.861914	139	11.984269	327	7.57378222	7.31076854	7.4908324	7.08771087	6.87457355	7.61085737	7.12194794	7.6829349	NM_001226,NM_032992,NR_133012	0.051675716	0.215446612	-0.051675716
ENSG00000139618	BRCA2	NaN		BRCA2,DNA repair associated	BRCA2	675	6.671076805	0.318507	41	0.869073	179	0.326807	54	0.866512	140	227.7637482	0.001657098	3.467159048	0.522143463	5.91754E-4	3.435366226	8.466067464	1.36219	168	3.854629	446	1.369603	222	3.532459	661	6.58512572	7.36218384	6.59050661	7.35745067	7.55533687	8.46475881	7.55793607	8.38594299	NM_000059	4.027129088	0.445724639	4.027129088
ENSG00000139687	RB1	14.648864583670104	P06400	RB transcriptional corepressor 1	RB1	5925	10.8156818	25.320166	1348	25.487579	2195	25.213808	1733	27.94972	1886	1555.228895	0.033288594	-1.377800962	0.194020766	0.017168347	-2.38308249	10.35324047	18.61327	960	26.453642	1283	17.064772	1158	26.842825	2105	10.63176759	10.76135859	10.62856068	10.83926609	10.3151539	10.57921904	10.24442557	10.59460606	NM_000321	4.478244695	0.103263971	-4.478244695
ENSG00000140443	IGF1R	NaN		insulin like growth factor 1 receptor	IGF1R	3480	10.81553546	10.258358	1400	10.007263	2210	10.38025	1830	10.016725	1733	1147.984352	5.96E-15	-3.651212076	0.229575662	4.01E-16	-8.138386509	8.947720606	4.203356	556	2.411601	301	3.860522	673	2.508946	506	10.41535437	10.52494185	10.42745115	10.52125992	9.58627753	9.1545794	9.51960296	9.18219764	NM_000875,NM_001291858	31.68906899	0.058941929	-31.68906899
ENSG00000140464	PML	161.8802121253423	P29590,P29590-11,P29590-14,P29590-2,P29590-3	promyelocytic leukemia	PML	5371	10.20477015	23.80707	1111	18.335579	1176	33.287328	1671	15.418447	729	1116.275135	0.589152983	-1.121605977	0.246086963	0.501078069	-0.67279445	10.03945029	31.348551	1095	22.602809	778	25.90432	1228	21.91104	1245	10.27316284	10.03154362	10.40642291	9.83881655	10.22624604	9.96084042	10.08799152	9.95501829	NM_002675,NM_033238,NM_033239,NM_033240,NM_033244,NM_033246,NM_033247,NM_033249,NM_033250	0.654914056	0.252429855	-0.654914056
ENSG00000141027	NCOR1	1.9628238976487689	O75376	nuclear receptor corepressor 1	NCOR1	9611	11.35487011	25.144623	2129	20.298332	2998	24.383782	2972	17.576995	2315	2508.890567	0.330376181	-1.091987221	0.109584727	0.246652359	-1.158518861	11.22800964	23.241391	2159	25.459111	1839	25.630801	3060	26.498763	2949	11.31347776	11.31609574	11.38138982	11.29965293	11.29151397	11.17951467	11.35427514	11.17539408	NM_001190438,NM_001190440,NM_006311	3.471546107	0.036542931	-3.471546107
ENSG00000141198	TOM1L1	NaN		target of myb1 like 1 membrane trafficking protein	TOM1L1	10040	9.725614741	34.193189	884	17.347981	727	33.057004	1105	18.262912	599	745.2847264	0.279497173	-1.314811178	0.309179239	0.201563724	-1.277109123	9.330745812	29.85019	737	16.36535	381	27.679351	906	16.478564	626	9.83608553	9.37295412	9.8076165	9.41101827	9.63950644	9.11776982	9.57932714	9.13221558	NM_001321173,NM_001321174,NM_001321175,NM_001321176,NM_005486	1.586200888	0.24894005	-1.586200888
ENSG00000141510	TP53	204.22253568233248	P04637	tumor protein p53	TP53	7157	9.779710175	25.771632	742	22.266046	1037	25.205205	937	21.149822	774	1237.740669	0.001564238	1.816125988	0.249350005	5.55555E-4	3.452433417	10.64068503	62.956419	1758	35.993529	947	63.529381	2336	36.361507	1550	9.97207858	9.96825343	9.95442374	9.92550264	10.68878512	10.16467823	10.69670021	10.17786866	NM_000546,NM_001126112,NM_001126113,NM_001126114,NM_001126115,NM_001126116,NM_001126117,NM_001126118,NM_001276695,NM_001276696,NM_001276697,NM_001276698,NM_001276699,NM_001276760,NM_001276761	40.77228838	0.021116667	40.77228838
ENSG00000141551	CSNK1D	8.91856071782075	P48730-2	casein kinase 1 delta	CSNK1D	1453	11.4647014	68.011964	2856	38.155041	2591	66.64419	3611	38.629388	2042	2402.114347	0.145586501	-1.4289096	0.307063255	0.093561863	-1.676900894	10.94977113	54.400724	2203	29.431555	1119	55.67549	2972	30.602256	1876	11.52678039	11.1421183	11.50831106	11.14320677	11.26042516	10.72655325	11.28100212	10.75687052	NM_001893,NM_139062,NR_110578	2.377654767	0.216570663	-2.377654767
ENSG00000141646	SMAD4	NaN		SMAD family member 4	SMAD4	4089	10.48939729	12.647983	1237	10.32448	1634	12.127763	1532	10.387129	1289	1134.212729	1.13E-9	-1.729949466	0.123151046	1.36E-10	-6.420813465	9.698486932	8.460952	802	6.672321	595	8.254884	1030	7.214925	1040	10.37030773	10.31619833	10.33377619	10.31809621	9.96282582	9.74476197	9.94157407	9.8086556	NM_005359	31.53802557	0.025077992	-31.53802557
ENSG00000141736	ERBB2	23.687306720390275	P04626-4	erb-b2 receptor tyrosine kinase 2	ERBB2	2064	10.8106371	31.972386	1640	24.059685	1996	31.574034	2116	20.792519	1369	1306.251832	2.99E-16	-2.199752646	0.13369386	1.78E-17	-8.507057117	9.673171536	14.589651	736	13.020789	638	19.704092	973	13.902308	1064	10.68412439	10.55468777	10.68411982	10.43209314	9.96119873	9.87067082	9.96366265	9.89706347	NM_001005862,NM_001289936,NM_001289937,NM_001289938,NM_004448,NR_110535	9.403723425	0.120959062	-9.403723425
ENSG00000142798	HSPG2	0.1435971654735909	P98160	heparan sulfate proteoglycan 2	HSPG2	3339	10.49601277	8.703945	1393	5.440205	1409	8.228473	1700	5.783753	1174	1721.987134	0.422784967	1.384757717	0.484548771	0.332436239	0.969218387	10.96565182	17.9146	2776	4.53651	662	17.40435	3550	4.853462	1145	10.66993495	10.39397966	10.62187727	10.44079464	11.25889009	10.0604383	11.23091631	10.11284622	NM_001291860,NM_005529	3.485299747	0.134748539	3.485299747
ENSG00000142864	SERBP1	1778.308564575018	Q8NC51,Q8NC51-2,Q8NC51-3	SERPINE1 mRNA binding protein 1	SERBP1	26135	12.17026725	45.427029	3409	45.416929	5520	47.464376	4598	50.407491	4796	5835.352511	0.00914263	1.532047675	0.213762563	0.003987089	2.879181386	12.78578179	67.221435	4884	114.324606	7814	64.637522	6184	94.805327	10481	12.20147235	12.31867652	12.23744292	12.40165052	12.46853488	12.9121448	12.43444842	12.74501211	NM_001018067,NM_001018068,NM_001018069,NM_015640	6.897857782	0.08923271	6.897857782
ENSG00000142949	PTPRF	4.961795453173329	P10586-2	protein tyrosine phosphatase,receptor type F	PTPRF	5792	10.11856114	6.850049	567	13.284708	1849	6.310869	702	12.586259	1380	2617.050341	3.2E-7	3.707610515	0.347653031	5.39E-8	5.437863406	12.0092665	36.359682	3023	53.129106	4037	34.502416	3788	51.122185	6483	10.19504282	10.81788418	10.16730256	10.77503117	11.50510809	11.80298776	11.45904896	11.79982177	NM_001329137,NM_001329138,NM_001329139,NM_001329140,NM_002840,NM_130440	5.313272487	0.355845736	5.313272487
ENSG00000143153	ATP1B1	865.6238250367842	P05026-2	ATPase Na+/K+ transporting subunit beta 1	ATP1B1	481	12.30797454	105.333122	2584	204.291885	8110	105.130867	3330	207.070404	6442	3777.584174	0.008014988	-2.041087366	0.351898079	0.003443428	-2.92510246	11.27871057	109.939384	2613	73.383247	1641	107.946838	3378	73.080521	2641	11.66498599	12.38724415	11.66384631	12.39585985	11.64105245	11.28888822	11.62506128	11.28770836	NM_001677	2.451637926	0.419827071	-2.451637926
ENSG00000143207	RFWD2	NaN		ring finger and WD repeat domain 2	RFWD2	64326	9.487713601	19.794579	612	16.189	802	19.355951	770	17.064278	657	586.1474204	2.45E-13	-1.577352602	0.085889286	1.93E-14	-7.655264445	8.827684913	12.460452	376	13.49218	383	12.926782	506	14.305355	642	9.38406246	9.32379703	9.36192345	9.35866986	8.94021202	8.97746135	8.95689957	9.00917447	NM_001001740,NM_001286644,NM_022457	26.49463366	0.024911788	-26.49463366
ENSG00000143228	NUF2	31.885441250205623	Q9BZD4	NDC80 kinetochore complex component,NUF2	NUF2	83540	7.841785741	9.680201	206	7.436728	259	8.561912	237	7.392252	204	488.3230334	2.81003E-4	3.257849982	0.432886619	8.28E-5	3.936181203	9.545419891	15.114792	315	49.656815	975	13.910825	385	47.810749	1507	8.25632684	8.17184178	8.16875634	8.17315401	8.56345196	9.61524324	8.50136887	9.57536964	NM_031423,NM_145697	40.01208848	0.042577986	40.01208848
ENSG00000143379	SETDB1	1.382775148180638	Q15047-3	SET domain bifurcated 1	SETDB1	9869	9.420723208	13.606551	666	8.538809	667	12.979268	815	12.387692	546	558.6300265	0.001386538	-1.586011409	0.190756504	4.86224E-4	-3.488233093	8.754545711	9.69526	383	11.250272	320	9.439043	598	8.342299	502	9.42753523	9.13167277	9.38023842	9.16518749	8.9190341	8.79741655	9.05933083	8.77564063	NM_001145415,NM_001243491,NM_012432	4.459780211	0.149374513	-4.459780211
ENSG00000145386	CCNA2	15.26482101015249	P20248	cyclin A2	CCNA2	890	9.078571195	11.72634	375	13.112531	679	12.265498	507	14.609652	593	1566.370482	3.54E-6	4.794277318	0.456089055	7.12E-7	4.958052248	11.33989645	31.931763	989	113.943062	3318	32.767559	1336	116.676628	5493	9.43504029	9.6184628	9.46721705	9.69737369	10.16107704	11.31565242	10.18241097	11.3429333	NM_001237	18.1843227	0.124355759	18.1843227
ENSG00000145675	PIK3R1	NaN		phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	5295	12.85513292	91.26693	6957	36.580653	4523	142.669037	14151	38.179195	3714	3881.109735	1.55E-22	-21.00167808	0.435232952	5.98E-24	-10.09214187	8.462956206	5.245286	395	3.115716	221	4.987247	495	2.958059	339	12.28505183	11.52269345	12.75972445	11.56297056	9.81225727	9.50638356	9.78085672	9.47966314	NM_001242466,NM_181504,NM_181523,NM_181524	7.344139149	0.598051947	-7.344139149
ENSG00000145715	RASA1	NaN		RAS p21 protein activator 1	RASA1	5921	10.41464452	20.127747	982	22.762791	1793	20.663222	1300	22.463107	1379	1154.972043	0.002626354	-1.444551339	0.161085807	9.8762E-4	-3.294029979	9.88414397	14.860542	705	19.957529	890	16.171333	972	19.672707	1401	10.18601274	10.41368306	10.20794765	10.39347138	9.88190397	10.09268795	9.91710763	10.07305017	NM_002890,NM_022650	4.424569808	0.119898786	-4.424569808
ENSG00000146648	EGFR	258.9332697492885	P00533	epidermal growth factor receptor	EGFR	1956	11.10580812	36.877985	1808	32.687855	2643	25.990846	2336	31.449309	1976	3144.034545	4.21E-5	1.853089035	0.201943932	1.05E-5	4.406828136	11.99584573	78.692754	4401	55.988479	2663	66.705268	5502	57.969959	4293	11.28517709	11.31796053	11.2861289	11.27624889	12.0248955	11.59971321	11.97651499	11.60006279	NM_001346897,NM_001346898,NM_001346899,NM_001346900,NM_001346941,NM_005228,NM_201282,NM_201283,NM_201284	48.71223373	0.018271336	48.71223373
ENSG00000146674	IGFBP3	NaN		insulin like growth factor binding protein 3	IGFBP3	3486	11.12835652	71.466552	2087	48.258594	2279	73.208099	2760	46.417952	1718	1318.276714	5.2E-18	-5.624449376	0.277474304	2.71E-19	-8.979973404	8.636593766	15.336421	434	8.078847	216	16.030763	597	9.43234	408	10.80519753	10.5654618	10.82919885	10.52476562	9.41085116	8.95543111	9.44254845	9.05343238	NM_000598,NM_001013398	15.74396574	0.158267796	-15.74396574
ENSG00000147065	MSN	6445.229017424876	P26038	moesin	MSN	4478	13.68458773	184.414383	8163	273.148163	19567	179.214203	10244	265.915497	14927	13789.26097	0.652650293	1.094569112	0.229165493	0.569451247	0.568859861	13.81498198	293.869934	12602	298.479889	12040	291.512878	16458	291.286316	18995	13.46318819	13.91800925	13.44070416	13.89026689	13.79466094	13.77922648	13.78694212	13.76088492	NM_002444	0.498678055	0.261479824	0.498678055
ENSG00000147526	TACC1	28.09803202029397	O75410	transforming acidic coiled-coil containing protein 1	TACC1	6867	11.29667414	25.157502	2000	23.980605	3055	26.449448	2685	20.778529	2280	1994.524896	2.3E-5	-1.707222442	0.16963468	5.39E-6	-4.54889911	10.52500384	13.73648	1086	19.573541	1445	12.155952	1329	20.042385	2335	11.10942117	11.18473075	11.14463574	11.13711919	10.56340241	10.8187512	10.50536345	10.82101978	NM_001122824,NM_001146216,NM_001330521,NM_006283	24.80910004	0.031104325	-24.80910004
ENSG00000148180	GSN	992.53896906624	P06396-2,P06396-3	gelsolin	GSN	2934	12.8752601	220.297017	6594	178.03946	8610	210.352484	8098	170.56415	6462	4051.610775	2.4E-15	-12.74211861	0.444984426	1.57E-16	-8.250925327	9.204008564	28.3941	816	8.67389	236	26.47286	1000	7.287932	332	12.33368285	12.26151325	12.28434692	12.21424946	10.47790477	9.76455618	10.42654219	9.70141242	NM_000177,NM_001127662,NM_001127663,NM_001127664,NM_001127665,NM_001127666,NM_001127667,NM_001258029,NM_001258030,NM_198252	73.94982156	0.049645171	-73.94982156
ENSG00000148498	PARD3	NaN		par-3 family cell polarity regulator	PARD3	56288	11.04518219	36.578519	2238	18.034378	1740	40.94219	3045	16.558943	1273	1595.331686	0.001108816	-1.960934014	0.273357438	3.79268E-4	-3.554104825	10.0734847	21.132612	950	21.206553	841	17.29462	1303	16.649913	1417	11.07374762	10.54499571	11.12341471	10.48286344	10.29072543	10.21539942	10.32320063	10.25069732	NM_001184785,NM_001184786,NM_001184787,NM_001184788,NM_001184789,NM_001184790,NM_001184791,NM_001184792,NM_001184793,NM_001184794,NM_019619	2.86545806	0.339107211	-2.86545806
ENSG00000148660	CAMK2G	112.3702998952472	Q13555-10,Q13555-6,Q13555-7,Q13555-9	calcium/calmodulin dependent protein kinase II gamma	CAMK2G	818	8.678965298	9.114313	379	6.228218	413	8.665489	466	7.211253	355	348.8002162	0.118132434	-1.423336021	0.284291983	0.073231591	-1.791384646	8.168655612	3.88547	158	8.408789	321	4.395693	237	8.567121	505	8.65989003	8.44162389	8.61780968	8.51644283	7.91999025	8.50562014	8.01523375	8.48533825	NM_001204492,NM_001222,NM_001320898,NM_172169,NM_172170,NM_172171,NM_172173	5.170261641	0.09870094	-5.170261641
ENSG00000149269	PAK1	308.8924104418735	Q13153	p21 (RAC1) activated kinase 1	PAK1	5058	8.535749691	6.851944	266	7.213842	454	8.306743	417	7.046094	348	354.7275184	0.550116145	-1.097576641	0.181617172	0.459550687	-0.73958691	8.402300274	6.485323	241	9.697172	339	6.493529	320	9.089312	520	8.38469107	8.5482541	8.54760241	8.52562094	8.27265258	8.57833707	8.27846002	8.53643499	NM_001128620,NM_002576	1.697663177	0.078607711	-1.697663177
ENSG00000149554	CHEK1	7.038974248064063	O14757	checkpoint kinase 1	CHEK1	1111	8.814272052	8.467623	368	8.020157	511	8.295311	443	8.275681	457	676.5548427	0.002372092	2.006396913	0.302042347	8.80871E-4	3.326046967	9.81851276	13.872147	533	25.436085	986	13.33574	630	28.570432	1696	9.00929659	9.00020139	8.95421678	9.10290123	9.28040524	9.85249514	9.18937548	9.91402203	NM_001114121,NM_001114122,NM_001244846,NM_001274,NM_001330427,NM_001330428,NR_045204,NR_045205	16.10702936	0.062347978	16.10702936
ENSG00000149679	CABLES2	NaN		Cdk5 and Abl enzyme substrate 2	CABLES2	81928	7.633376125	3.758167	159	3.634407	249	3.698133	202	3.369946	181	316.7157928	4.2E-14	2.189952638	0.143355362	3.05E-15	7.88878529	8.764470788	7.740315	317	10.433466	402	8.686676	468	10.347777	644	7.86871338	7.95187157	7.85602931	7.89099162	8.39778191	8.63202306	8.49740539	8.62751277	NM_031215	26.60665222	0.042511724	26.60665222
ENSG00000149948	HMGA2	NaN		high mobility group AT-hook 2	HMGA2	8091	12.06828576	77.733513	3328	75.588348	5231	77.483946	4366	77.126514	4162	2574.915052	3.1E-32	-5.020612806	0.191874032	7.13E-34	-12.13224869	9.740280745	16.779116	597	27.127888	867	16.924122	759	27.013755	1377	11.59934121	11.70685274	11.61503329	11.71709181	10.15414979	10.44031877	10.12957795	10.42903337	NM_001300918,NM_001300919,NM_001330190,NM_003483,NM_003484	38.17694381	0.060979345	-38.17694381
ENSG00000150093	ITGB1	2402.156615157733	P05556	integrin subunit beta 1	ITGB1	3688	14.93754488	450.361824	19367	635.408485	44150	471.12358	26154	663.474463	36138	25772.45744	0.006432645	-1.556137981	0.212625742	0.002695932	-3.000436271	14.2995797	410.850244	17100	417.310379	16345	429.772796	23563	435.638792	27584	14.55238155	14.98031848	14.59116537	15.01614995	14.41489323	14.4006174	14.45198758	14.4387656	NM_002211,NM_033668,NM_133376	2.581192689	0.247159068	-2.581192689
ENSG00000150991	UBC	NaN		ubiquitin C	UBC	7316	13.90822526	418.007629	12047	399.329529	18627	425.297943	15829	401.09021	14661	14556.64752	0.430449056	-1.119045828	0.170045007	0.339946182	-0.954271595	13.74599764	519.076782	14494	363.397766	9545	472.764282	17379	360.934082	15326	13.82545692	13.90911644	13.84100694	13.9090837	13.95186934	13.61958045	13.86948428	13.61659398	NM_021009	3.665321989	0.044260128	-3.665321989
ENSG00000151694	ADAM17	3.2319437378131095	P78536	ADAM metallopeptidase domain 17	ADAM17	6868	9.93679682	16.744995	818	14.155393	1119	17.162956	1083	14.038865	870	1027.535061	0.741707129	1.096714189	0.308977986	0.666425807	0.431058538	10.0700702	25.918577	1227	12.506703	557	27.591805	1719	12.949849	932	9.95406153	9.93206044	9.97592139	9.92166756	10.2743184	9.629508	10.32985495	9.65889851	NM_003183	5.523353578	0.024129069	5.523353578
ENSG00000152465	NMT2	73.03524157506922	O60551	N-myristoyltransferase 2	NMT2	9397	8.634037824	6.056167	336	5.176062	454	6.012394	429	5.171365	356	685.1312095	2.15E-51	2.451917673	0.084150617	2.37E-53	15.37612663	9.926259528	15.072616	810	15.848169	793	16.201454	1150	16.349973	1332	8.94613929	8.9160474	8.93749042	8.91355049	9.65300019	9.65894605	9.72081263	9.69680955	NM_001308295,NM_004808	80.63910157	0.016024753	80.63910157
ENSG00000154229	PRKCA	199.71339432628253	P17252	protein kinase C alpha	PRKCA	5578	11.60726794	22.258177	2177	27.409019	4338	21.75001	2747	26.043552	3230	2631.900524	0.002547173	-1.455385468	0.163882607	9.54546E-4	-3.303592257	11.06604608	19.486858	1846	20.526463	1830	18.497929	2307	20.657125	2976	11.35004456	11.659721	11.33083334	11.6093591	11.17744335	11.19331986	11.13379557	11.20085473	NM_002737	3.160986166	0.171219307	-3.160986166
ENSG00000154310	TNIK	28.781072964256843	Q9UKE5-5,Q9UKE5-8	TRAF2 and NCK interacting kinase	TNIK	23043	2.333534441	0.053144	6	0.038437	7	0.033445	5	0.013594	2	30.92134208	7.08E-17	11.30711861	0.403180083	4.0E-18	8.678899526	5.827877376	0.386176	42	0.490315	50	0.442853	63	0.520682	85	3.92551018	3.83672029	3.7659018	3.6256717	5.04721362	5.21305524	5.15959474	5.26919769	NM_001161560,NM_001161561,NM_001161562,NM_001161563,NM_001161564,NM_001161565,NM_001161566,NM_015028,NR_027767	27.59053603	0.126650056	27.59053603
ENSG00000156711	MAPK13	NaN		mitogen-activated protein kinase 13	MAPK13	5603	4.532730342	0.394801	28	0.19515	23	0.257445	24	0.162311	15	678.2159345	4.78E-49	57.93014213	0.389976802	5.69E-51	15.01689912	10.38076974	23.192154	1565	10.925157	705	23.432298	2088	10.790691	1118	6.69690904	6.4791029	6.52593467	6.43603187	9.89275611	9.10362803	9.90663837	9.08906608	NM_002754,NR_072996	51.14998543	0.114331204	51.14998543
ENSG00000157227	MMP14	61.61675411455429	P50281	matrix metallopeptidase 14	MMP14	4323	11.51325263	55.559235	2227	59.338123	3849	53.172546	2752	55.789127	2836	3156.400329	0.328879497	1.159495795	0.183776419	0.245347346	1.161724611	11.72696876	89.938042	3492	67.227112	2455	85.397629	4365	61.995331	3660	11.48404734	11.66011832	11.44842178	11.60341623	11.83617996	11.55570534	11.79015846	11.49054315	NM_004995	2.14998357	0.099403611	2.14998357
ENSG00000158092	NCK1	7.79719005435511	P16333	NCK adaptor protein 1	NCK1	4690	9.244225377	9.861685	489	8.444094	679	10.194969	650	9.316093	585	553.3591147	0.22025662	-1.212352883	0.194158955	0.152477124	-1.430836343	8.966581683	10.448346	501	7.396509	334	11.177547	705	7.374449	536	9.16109111	9.1517601	9.18659163	9.22950795	9.14797554	8.83693107	9.20448989	8.83311243	NM_001190796,NM_001291999,NM_006153	7.982249595	0.034782637	-7.982249595
ENSG00000160691	SHC1	40.76409565041987	P29353,P29353-6	SHC adaptor protein 1	SHC1	6464	13.75717168	311.800476	11510	280.100924	16340	309.104579	14250	278.308694	12821	8898.554816	3.31E-12	-3.504329064	0.247865388	2.9E-13	-7.298874059	11.94807704	124.453517	4359	70.228237	2354	124.42861	5784	72.383271	3804	13.43076384	13.44123841	13.39208375	13.43826975	12.55026297	12.1101596	12.555828	12.11190504	NM_001130040,NM_001130041,NM_001202859,NM_003029,NM_183001	79.45929006	0.022767566	-79.45929006
ENSG00000161057	PSMC2	1924.454959588378	P35998	ATPase 2,proteasome 26S subunit	PSMC2	5701	10.34806281	27.583975	828	37.901676	1869	26.644004	1040	41.040097	1487	1610.058674	0.098190644	1.47047102	0.294887887	0.059240232	1.886406245	10.90442282	41.724691	1218	71.192625	2036	41.097166	1599	70.117646	3245	10.23648384	10.62784236	10.21513438	10.63707867	10.5184928	10.99443436	10.51537066	10.98453108	NM_001204453,NM_002803	2.367768682	0.234972282	2.367768682
ENSG00000161638	ITGA5	133.48982999709932	P08648	integrin subunit alpha 5	ITGA5	3678	13.29117859	129.767227	6149	193.314346	14825	129.305344	7913	189.636597	11396	10007.64013	0.992502013	-1.00330374	0.368256041	0.989690393	-0.012921536	13.28644592	260.16803	11944	119.475639	5160	258.7146	15636	118.17466	8250	13.01061773	13.47599514	13.00834365	13.45478643	13.55139312	12.85971688	13.54551031	12.85344874	NM_002205	0.017970084	0.26336382	-0.017970084
