ID	Ensembl ID	Average Intensity	UniProt ID	Gene symbol ID
MO000082690	ENSG00000078747	47.751302323098216	Q96J02-2	
MO000082692	ENSG00000185651	1534.621322556579	P68036	
MO000082708	ENSG00000106546	18.434249308101695	P35869	
MO000082710	ENSG00000149554	7.038974248064063	O14757	CHEK1
MO000082728	ENSG00000102804	206.9936287099485	Q15714,Q15714-2	
MO000082729	ENSG00000102804	206.9936287099485	Q15714,Q15714-2	
MO000082738	ENSG00000126787	87.705883532699	Q15398	
MO000082740	ENSG00000126787	87.705883532699	Q15398	
MO000082743	ENSG00000126787	87.705883532699	Q15398	
MO000082746	ENSG00000110711	228.31304643662838	O00170	
MO000082804	ENSG00000183735	9.990953891606608	Q9UHD2	
MO000082831	ENSG00000126247	2153.133557403441	P04632	
MO000082832	ENSG00000126247	2153.133557403441	P04632	
MO000082834	ENSG00000100462	363.7682855553583	O14744	
MO000082840	ENSG00000078043	5.386041647715712	O75928-3	
MO000082846	ENSG00000078043	5.386041647715712	O75928-3	
MO000082853	ENSG00000143162	61.53117722010572	O75629	
MO000082857	ENSG00000127884	847.9258380462068	P30084	
MO000082858	ENSG00000127884	847.9258380462068	P30084	
MO000082863	ENSG00000099795	24.460388708896676	P17568	
MO000082875	ENSG00000109861	85.35919193231348	P53634	
MO000082876	ENSG00000135446	153.7545649763163	P11802	
MO000082884	ENSG00000129474	39.18326755394531	Q96IF1	
MO000082898	ENSG00000101266	NaN		CSNK2A1
MO000082899	ENSG00000077522	2668.9237939975965	P35609	
MO000082901	ENSG00000204435	1135.2709338086268	P67870	
MO000082902	ENSG00000026025	NaN		VIM
MO000082908	ENSG00000149357	324.97579622825936	Q6IAA8	
MO000082909	ENSG00000109775	9.23415792037356	Q9NUQ7	
MO000082910	ENSG00000106049	746.8112949842754	P31937	
MO000082911	ENSG00000135972	81.48769001726204	P82933	
MO000082924	ENSG00000123268	93.18041430340506	P18846	
MO000082952	ENSG00000070770	119.2247462523495	P19784	
MO000082955	ENSG00000006652	3.631316388729564	O00458	
MO000082974	ENSG00000134072	20.58359319763148	Q14012	
MO000082975	ENSG00000134072	20.58359319763148	Q14012	
MO000082982	ENSG00000058404	79.6037193227508	Q13554-4	
MO000082983	ENSG00000058404	79.6037193227508	Q13554-4	
MO000082989	ENSG00000058404	79.6037193227508	Q13554-4	
MO000083000	ENSG00000145349	196.59093016967245	Q13557,Q13557-12	
MO000083001	ENSG00000145349	196.59093016967245	Q13557,Q13557-12	
MO000083016	ENSG00000080824	22266.332198739416	P07900,P07900-2	HSP90AA1
MO000083024	ENSG00000170606	1189.8199427533118	P34932	
MO000083025	ENSG00000170606	1189.8199427533118	P34932	
MO000083027	ENSG00000197102	731.3586812057254	Q14204	
MO000083031	ENSG00000197694	783.4458527217188	Q13813,Q13813-2,Q13813-3	SPTAN1
MO000083032	ENSG00000197694	783.4458527217188	Q13813,Q13813-2,Q13813-3	SPTAN1
MO000083033	ENSG00000035928	6.770434612175153	P35251-2	
MO000083034	ENSG00000035928	6.770434612175153	P35251-2	
MO000083036	ENSG00000035928	6.770434612175153	P35251-2	
MO000083042	ENSG00000132383	542.3373761052421	P27694	
MO000083051	ENSG00000138814	284.9143916591871	Q08209-2	
MO000083053	ENSG00000138814	284.9143916591871	Q08209-2	
MO000083054	ENSG00000107758	69.4531025629592	P16298	
MO000083056	ENSG00000107758	69.4531025629592	P16298	
MO000083060	ENSG00000120910	23.857040330381842	P48454-2	
MO000083082	ENSG00000004478	1395.2054514012461	Q02790	
MO000083084	ENSG00000108946	669.0572731345126	P10644	
MO000083090	ENSG00000070961	82.30718523731396	P20020-6	
MO000083091	ENSG00000070961	82.30718523731396	P20020-6	
MO000083095	ENSG00000165629	533.9746392489062	P36542	
MO000083096	ENSG00000165629	533.9746392489062	P36542	
MO000083102	ENSG00000131100	163.49602003100358	P36543	
MO000083103	ENSG00000131100	163.49602003100358	P36543	
MO000083128	ENSG00000152818	24.338109967345424	P46939	
MO000083138	ENSG00000113387	2718.5812429244893	P53999	
MO000083152	ENSG00000126012	0.8894501615770902	P41229-2	
MO000083153	ENSG00000126012	0.8894501615770902	P41229-2	
MO000083157	ENSG00000100650	399.42748492981326	Q13243	
MO000083159	ENSG00000123240	51.09968698210096	Q96CV9,Q96CV9-2	
MO000083160	ENSG00000123240	51.09968698210096	Q96CV9,Q96CV9-2	
MO000083161	ENSG00000142937	6447.453502041866	P62241	
MO000083162	ENSG00000142937	6447.453502041866	P62241	
MO000083172	ENSG00000043093	74.37950497934781	Q96GG9	
MO000083173	ENSG00000043093	74.37950497934781	Q96GG9	
MO000083179	ENSG00000137710	4087.8582000365295	P35241	
MO000083183	ENSG00000263001	155.17835633175878	P78347-2,P78347-4	
MO000083184	ENSG00000263001	155.17835633175878	P78347-2,P78347-4	
MO000083186	ENSG00000263001	155.17835633175878	P78347-2,P78347-4	
MO000083187	ENSG00000263001	155.17835633175878	P78347-2,P78347-4	
MO000083196	ENSG00000119318	1590.7704828764477	P54727	
MO000083202	ENSG00000096401	185.52068087906582	Q99459	
MO000083206	ENSG00000054523	6.603777856337342	O60333,O60333-2,O60333-3	
MO000083209	ENSG00000170310	15.206755040954544	Q9UNK0	
MO000083210	ENSG00000170310	15.206755040954544	Q9UNK0	
MO000083212	ENSG00000153904	1243.3617479162187	O94760	
MO000083213	ENSG00000153904	1243.3617479162187	O94760	
MO000083228	ENSG00000140319	1858.468320523648	P37108	
MO000083229	ENSG00000140319	1858.468320523648	P37108	
MO000083231	ENSG00000117748	1035.3207675460487	P15927	
MO000083244	ENSG00000106399	1255.8938048344094	P35244	
MO000083245	ENSG00000128731	0.43243181783304463	O95714	
MO000083246	ENSG00000128731	0.43243181783304463	O95714	
MO000083247	ENSG00000184110	791.496473323652	Q99613	
MO000083248	ENSG00000184110	791.496473323652	Q99613	
MO000083250	ENSG00000115524	398.41962187624426	O75533	
MO000083251	ENSG00000115524	398.41962187624426	O75533	
MO000083274	ENSG00000118007	4.345026325752125	Q8WVM7	
MO000083277	ENSG00000196924	6628.051348296796	P21333-2	
MO000083303	ENSG00000197548	2.446694677165084	O95352	
MO000083312	ENSG00000075624	NaN		ACTB
MO000083334	ENSG00000197548	2.446694677165084	O95352	
MO000083359	ENSG00000197170	523.1016390535408	O00232	
MO000083360	ENSG00000197170	523.1016390535408	O00232	
MO000083366	ENSG00000100442	649.1853855433808	Q00688	
MO000083367	ENSG00000100442	649.1853855433808	Q00688	
MO000083370	ENSG00000054654	2.3057002815897993	Q8WXH0	
MO000083383	ENSG00000129515	177.26183466009488	Q9UNH7	
MO000083384	ENSG00000129515	177.26183466009488	Q9UNH7	
MO000083386	ENSG00000129515	177.26183466009488	Q9UNH7	
MO000083387	ENSG00000104442	67.81918379348929	Q9NVT9	
MO000083388	ENSG00000104442	67.81918379348929	Q9NVT9	
MO000083389	ENSG00000153201	77.41080783509562	P49792	
MO000083390	ENSG00000188554	5.708246187057133	Q14596-2	
MO000083391	ENSG00000188554	5.708246187057133	Q14596-2	
MO000083393	ENSG00000162614	4.589996033217253	Q0ZGT2,Q0ZGT2-2	
MO000083394	ENSG00000185787	12.136369138549366	Q9UBU8-2	
MO000083395	ENSG00000185787	12.136369138549366	Q9UBU8-2	
MO000083396	ENSG00000076685	130.215040011484	P49902	
MO000083397	ENSG00000076685	130.215040011484	P49902	
MO000083403	ENSG00000125870	186.77413227286294	P08579	
MO000083404	ENSG00000125870	186.77413227286294	P08579	
MO000083419	ENSG00000085224	4.9022023613765615	P46100	
MO000083420	ENSG00000085224	4.9022023613765615	P46100	
MO000083426	ENSG00000085224	4.9022023613765615	P46100	
MO000083441	ENSG00000117054	73.48131411381388	P11310	
MO000083442	ENSG00000117054	73.48131411381388	P11310	
MO000083444	ENSG00000007392	370.7779168758013	Q9NQ29	
MO000083445	ENSG00000007392	370.7779168758013	Q9NQ29	
MO000083446	ENSG00000007392	370.7779168758013	Q9NQ29	
MO000083448	ENSG00000198160	2.7509230001580036	Q8N108-17	
MO000083450	ENSG00000198160	2.7509230001580036	Q8N108-17	
MO000083451	ENSG00000086758	207.64239845626474	Q7Z6Z7	HUWE1
MO000083452	ENSG00000086758	207.64239845626474	Q7Z6Z7	HUWE1
MO000083456	ENSG00000086758	207.64239845626474	Q7Z6Z7	HUWE1
MO000083467	ENSG00000163214	2.501034608652603	Q6P158	
MO000083469	ENSG00000137776	33.395847995109776	Q9NWH9	
MO000083470	ENSG00000137776	33.395847995109776	Q9NWH9	
MO000083474	ENSG00000065534	1.6893681245095782	Q15746-2,Q15746-6	
MO000083476	ENSG00000103642	30.303701827365778	P83111	
MO000083477	ENSG00000103642	30.303701827365778	P83111	
MO000083480	ENSG00000065978	3548.225004600082	P67809	
MO000083536	ENSG00000072110	10432.633760940735	P12814,P12814-2	
MO000083561	ENSG00000100994	1298.2462881813235	P11216	
MO000083562	ENSG00000100994	1298.2462881813235	P11216	
MO000083564	ENSG00000164611	3.762422121026722	O95997	PTTG1
MO000083584	ENSG00000130741	1920.282449436566	P41091	
MO000083585	ENSG00000130741	1920.282449436566	P41091	
MO000083586	ENSG00000161960	13780.846638103327	P60842	
MO000083587	ENSG00000161960	13780.846638103327	P60842	
MO000083593	ENSG00000129518	6.6796842860192704	Q56P03	
MO000083594	ENSG00000129518	6.6796842860192704	Q56P03	
MO000083595	ENSG00000134419	4753.091115745606	P62244	
MO000083596	ENSG00000134419	4753.091115745606	P62244	
MO000083601	ENSG00000175166	1809.2520900892514	Q13200	
MO000083602	ENSG00000175166	1809.2520900892514	Q13200	
MO000083609	ENSG00000130779	35.19941547055795	P30622-1	
MO000083617	ENSG00000130779	35.19941547055795	P30622-1	
MO000083623	ENSG00000156256	10.715472262443136	Q9Y5T5-2	
MO000083626	ENSG00000156256	10.715472262443136	Q9Y5T5-2	
MO000083636	ENSG00000116251	6114.836390191814	P35268	
MO000083644	ENSG00000130635	4.1475070941992795	P20908	
MO000083648	ENSG00000164587	10897.390531542807	P62263	
MO000083650	ENSG00000178999	18.028392419532487	Q96GD4	AURKB
MO000083661	ENSG00000152818	24.338109967345424	P46939	
MO000083674	ENSG00000197102	731.3586812057254	Q14204	
MO000083679	ENSG00000117450	23733.53395385833	Q06830	
MO000083680	ENSG00000117450	23733.53395385833	Q06830	
MO000083687	ENSG00000132305	555.2082277291094	Q16891	
MO000083688	ENSG00000132305	555.2082277291094	Q16891	
MO000083692	ENSG00000080608	44.43347099821517	Q15397	
MO000083695	ENSG00000080608	44.43347099821517	Q15397	
MO000083703	ENSG00000225921	121.32827824128172	Q9UMY1	
MO000083704	ENSG00000225921	121.32827824128172	Q9UMY1	
MO000083716	ENSG00000205250	NaN		E2F4
MO000083720	ENSG00000204138	1.4993486917127432	Q8IZ21-3	
MO000083725	ENSG00000113282	154.08555518470874	Q14677-3	
MO000083726	ENSG00000113282	154.08555518470874	Q14677-3	
MO000083732	ENSG00000106799	8.472859760362425	P36897-3	TGFBR1
MO000083742	ENSG00000167085	2365.8535848955876	P35232	
MO000083743	ENSG00000167085	2365.8535848955876	P35232	
MO000083762	ENSG00000142541	2347.2083972556916	P40429	
MO000083763	ENSG00000142541	2347.2083972556916	P40429	
MO000083765	ENSG00000149136	435.2903610205961	Q08945	
MO000083768	ENSG00000161011	848.3888062748842	Q13501	
MO000083775	ENSG00000161011	848.3888062748842	Q13501	
MO000083793	ENSG00000111142	78.5004703470845	P50579	
MO000083794	ENSG00000111142	78.5004703470845	P50579	
MO000083806	ENSG00000004478	1395.2054514012461	Q02790	
MO000083826	ENSG00000118007	4.345026325752125	Q8WVM7	
MO000083829	ENSG00000138246	9.050559045507633	O75165	
MO000083836	ENSG00000228716	178.10761410355707	P00374	
MO000083841	ENSG00000188554	5.708246187057133	Q14596-2	
MO000083855	ENSG00000162614	4.589996033217253	Q0ZGT2,Q0ZGT2-2	
MO000083872	ENSG00000091409	416.7450870706215	P23229-2	ITGA6
MO000083915	ENSG00000136603	NaN		SKIL
MO000083939	ENSG00000004897	37.92796262236561	P30260	CDC27
MO000083981	ENSG00000237649	76.103329903789	Q9BW19	
MO000084022	ENSG00000108064	408.1786194905791	Q00059	
MO000084023	ENSG00000159692	379.36564624431696	Q13363-2	
MO000084037	ENSG00000120992	216.2611164235964	O75608	
MO000084038	ENSG00000120992	216.2611164235964	O75608	
MO000084041	ENSG00000094916	202.48625950406955	P45973	
MO000084042	ENSG00000094916	202.48625950406955	P45973	
MO000084118	ENSG00000170365	56.89095010855051	Q15797	
MO000084186	ENSG00000105974	3034.498095041723	Q03135	CAV1
MO000084284	ENSG00000167004	5065.377158810066	P30101	
MO000084286	ENSG00000167004	5065.377158810066	P30101	
MO000084379	ENSG00000159352	1218.4595340768547	P55036	
MO000084423	ENSG00000180370	1410.573328308495	Q13177	PAK2
MO000084448	ENSG00000044574	14995.658327726145	P11021	
MO000084463	ENSG00000118058	18.805520383976514	Q03164-2	
MO000084495	ENSG00000101096	11.601509619400403	Q13469	
MO000084523	ENSG00000126561	NaN		STAT5A
MO000084581	ENSG00000197386	1.9732336818458427	P42858	HTT
MO000084600	ENSG00000183386	100.94570211661764	Q13643	
MO000084615	ENSG00000113649	94.74885596820778	O14776-2	
MO000084622	ENSG00000196504	120.04675100655771	O75400,O75400-3	PRPF40A
MO000084634	ENSG00000070061	50.581890801833154	O95163	
MO000084635	ENSG00000105401	1229.420259934702	Q16543	
MO000084644	ENSG00000105229	NaN		PIAS4
MO000084645	ENSG00000105229	NaN		PIAS4
MO000084647	ENSG00000127946	1.9646688404136508	O00291	
MO000084650	ENSG00000070087	55.567805336462115	P35080-2	PFN2
MO000084657	ENSG00000108262	6.767385125148084	Q9Y2X7-3	
MO000084659	ENSG00000072832	638.5950872330611	Q14194	
MO000084660	ENSG00000072832	638.5950872330611	Q14194	
MO000084686	ENSG00000138376	NaN		BARD1
MO000084688	ENSG00000136504	7.729508664861697	O95251	
MO000084705	ENSG00000165156	NaN		ZHX1
MO000084718	ENSG00000096717	3.0902875554831306	Q96EB6	
MO000084751	ENSG00000152894	2.42522702307259	Q15262-2	
MO000084761	ENSG00000156508	150527.258512342	P68104	
MO000084762	ENSG00000156508	150527.258512342	P68104	
MO000084769	ENSG00000254772	7225.096996085069	P26641	
MO000084770	ENSG00000254772	7225.096996085069	P26641	
MO000084782	ENSG00000168439	3011.6243207285843	P31948	
MO000084783	ENSG00000146963	816.0120595948376	Q9Y383	
MO000084787	ENSG00000146963	816.0120595948376	Q9Y383	
MO000084788	ENSG00000170004	14.776841450735514	Q12873	CHD3
MO000084805	ENSG00000149480	236.91560207169323	O94776	
MO000084859	ENSG00000188229	156322.50343137217	P68371	
MO000084860	ENSG00000188229	156322.50343137217	P68371	
MO000084878	ENSG00000141367	3172.156246716471	Q00610-2	
MO000084882	ENSG00000141367	3172.156246716471	Q00610-2	
MO000084892	ENSG00000133895	2.956331624794835	O00255-3	
MO000084893	ENSG00000133895	2.956331624794835	O00255-3	
MO000084911	ENSG00000108424	4024.6286621940662	Q14974	
MO000084914	ENSG00000004487	41.26512131382839	O60341	
MO000084915	ENSG00000004487	41.26512131382839	O60341	
MO000084919	ENSG00000004142	69.71845127727167	Q9Y2S7	
MO000084921	ENSG00000004142	69.71845127727167	Q9Y2S7	
MO000084923	ENSG00000004487	41.26512131382839	O60341	
MO000084930	ENSG00000106628	129.15013977033803	P49005	
MO000084932	ENSG00000106628	129.15013977033803	P49005	
MO000084933	ENSG00000277586	1450.246945388028	P07196	
MO000084962	ENSG00000134046	23.793298034651475	Q9UBB5	
MO000084971	ENSG00000168090	NaN		COPS6
MO000084982	ENSG00000134283	62.93794817588158	Q8NEY8-8	
MO000084992	ENSG00000178035	3904.008582635288	P12268	
MO000084993	ENSG00000178035	3904.008582635288	P12268	
MO000085002	ENSG00000177156	2932.5097224110305	P37837	
MO000085003	ENSG00000177156	2932.5097224110305	P37837	
MO000085014	ENSG00000163468	3714.0322459666786	P49368	
MO000085052	ENSG00000184900	3338.3444972907173	P55854	
MO000085055	ENSG00000188612	3356.376283374768	P61956-2	
MO000085056	ENSG00000188612	3356.376283374768	P61956-2	
MO000085091	ENSG00000186416	25.486112107155584	O15226	
MO000085141	ENSG00000140307	95.58591480173035	P52657	
MO000085152	ENSG00000178913	7.245973317270144	Q15545	
MO000085160	ENSG00000100227	175.39533697262618	Q9BY77,Q9BY77-2	
MO000085161	ENSG00000100227	175.39533697262618	Q9BY77,Q9BY77-2	
MO000085162	ENSG00000100227	175.39533697262618	Q9BY77,Q9BY77-2	
MO000085193	ENSG00000125755	35.24457476197652	Q92797	
MO000085195	ENSG00000125755	35.24457476197652	Q92797	
MO000085198	ENSG00000062822	71.584652216902	P28340	
MO000085223	ENSG00000101811	195.35758485481662	P33240-2	
MO000085224	ENSG00000101811	195.35758485481662	P33240-2	
MO000085302	ENSG00000136807	72.04923594098537	P50750	
MO000085304	ENSG00000129315	3.418064652486667	O60563	
MO000085311	ENSG00000113575	1064.454265828917	P67775	PPP2CA
MO000085323	ENSG00000090061	4.050980433471482	O75909	
MO000085324	ENSG00000090061	4.050980433471482	O75909	
MO000085335	ENSG00000130956	76.42529387791683	Q5JVS0	HABP4
MO000085336	ENSG00000130956	76.42529387791683	Q5JVS0	HABP4
MO000085337	ENSG00000164045	NaN		CDC25A
MO000085339	ENSG00000164045	NaN		CDC25A
MO000085374	ENSG00000020633	2.586746797381724	Q13761	
MO000085384	ENSG00000065526	3.2858665979634694	Q96T58	
MO000085385	ENSG00000065526	3.2858665979634694	Q96T58	
MO000085398	ENSG00000132002	486.33642241198294	P25685	
MO000085401	ENSG00000132002	486.33642241198294	P25685	
MO000085403	ENSG00000156711	NaN		MAPK13
MO000085407	ENSG00000130816	101.10714289463557	P26358,P26358-2	
MO000085408	ENSG00000130816	101.10714289463557	P26358,P26358-2	
MO000085411	ENSG00000112062	388.1837785177519	Q16539,Q16539-2	
MO000085417	ENSG00000160789	9367.947382468454	P02545,P02545-2,P02545-3	
MO000085418	ENSG00000160789	9367.947382468454	P02545,P02545-2,P02545-3	
MO000085419	ENSG00000160789	9367.947382468454	P02545,P02545-2,P02545-3	
MO000085463	ENSG00000100823	1289.3340280530172	P27695	
MO000085468	ENSG00000146232	19.43678799901217	O00221	
MO000085477	ENSG00000112282	0.9745781934491665	Q9ULK4-4	
MO000085479	ENSG00000112282	0.9745781934491665	Q9ULK4-4	
MO000085522	ENSG00000134250	20.051574853636964	Q04721	
MO000085551	ENSG00000008441	4.473969787805444	Q14938-5	
MO000085579	ENSG00000089280	1915.412066060337	P35637-2	
MO000085589	ENSG00000116584	113.91378334327362	Q92974-3	
MO000085607	ENSG00000130669	97.51679977294273	O96013	
MO000085615	ENSG00000070501	4.042214972620184	P06746	
MO000085628	ENSG00000142230	183.06259786382122	Q9UBE0	
MO000085632	ENSG00000126261	151.46253980376412	Q9UBT2	
MO000085701	ENSG00000167193	381.52866039996866	P46108,P46108-2	CRK
MO000085764	ENSG00000168496	740.317547772019	P39748	
MO000085788	ENSG00000116062	74.97759403473859	P52701	
MO000085789	ENSG00000116062	74.97759403473859	P52701	
MO000085790	ENSG00000116062	74.97759403473859	P52701	
MO000085804	ENSG00000105486	14.328802164812227	P18858	
MO000085805	ENSG00000105486	14.328802164812227	P18858	
MO000085870	ENSG00000125977	1232.1638253749193	P20042	
MO000085887	ENSG00000076242	2.794938774052072	P40692	
MO000085955	ENSG00000066044	2653.218117462686	Q15717	
MO000085991	ENSG00000143228	31.885441250205623	Q9BZD4	NUF2
MO000085999	ENSG00000161888	283.0969949776494	Q8NBT2	
MO000086001	ENSG00000080986	51.96958395166867	O14777	NDC80
MO000086031	ENSG00000152253	94.20465086704678	Q9HBM1	
MO000086071	ENSG00000170515	3107.24246507178	Q9UQ80	
MO000086072	ENSG00000170515	3107.24246507178	Q9UQ80	
MO000086108	ENSG00000070950	5.150110227240017	Q9NS91	
MO000086109	ENSG00000070950	5.150110227240017	Q9NS91	
MO000086155	ENSG00000142453	111.50163145056786	Q86X55-1	
MO000086157	ENSG00000142453	111.50163145056786	Q86X55-1	
MO000086158	ENSG00000077721	192.4866247033861	P49459	
MO000086194	ENSG00000183207	818.1134065208421	Q9Y230	
MO000086195	ENSG00000175792	1113.637413242282	Q9Y265	
MO000086215	ENSG00000196367	0.49056571086065903	Q9Y4A5-2	
MO000086239	ENSG00000130726	1263.9667871823501	Q13263,Q13263-2	
MO000086241	ENSG00000130726	1263.9667871823501	Q13263,Q13263-2	
MO000086278	ENSG00000172216	7.9560164215610705	P17676	CEBPB
MO000086366	ENSG00000143702	76.00597867414203	Q5SW79,Q5SW79-3	
MO000086372	ENSG00000076248	8.06575584508995	P13051	
MO000086374	ENSG00000076248	8.06575584508995	P13051	
MO000086375	ENSG00000076248	8.06575584508995	P13051	
MO000086390	ENSG00000077150	21.958348474858134	Q00653,Q00653-4	
MO000086392	ENSG00000099956	33.476888324350305	Q12824,Q12824-2	
MO000086395	ENSG00000099956	33.476888324350305	Q12824,Q12824-2	
MO000086415	ENSG00000139613	51.434083625449794	Q8TAQ2,Q8TAQ2-2	
MO000086416	ENSG00000139613	51.434083625449794	Q8TAQ2,Q8TAQ2-2	
MO000086423	ENSG00000119048	8.03472460197459	P63146	
MO000086426	ENSG00000141646	NaN		SMAD4
MO000086427	ENSG00000077514	31.274638281537577	Q15054	
MO000086442	ENSG00000067066	14.111366715785298	P23497-4	
MO000086446	ENSG00000067066	14.111366715785298	P23497-4	
MO000086447	ENSG00000067066	14.111366715785298	P23497-4	
MO000086451	ENSG00000067066	14.111366715785298	P23497-4	
MO000086558	ENSG00000186716	NaN		BCR
