ID	Category	Title	Number of hits	Group size	Expected hits	P-value	Adjusted P-value	Hits	Hit names
D015267MMCH	Causal	Churg-Strauss Syndrome	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000026103"]	["FAS"]
D015440MMCH	Causal	Leprosy, Lepromatous	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000137462"]	["TLR2"]
D016108MMCH	Causal	Epidermolysis Bullosa Dystrophica	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000114270"]	["COL7A1"]
D016112DMKR	Correlative	Ichthyosis Vulgaris	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000104067"]	["TJP1 (ENSG00000104067)"]
D016127DMKR	Correlative	Heart Valve Prolapse	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000166147"]	["FBN1"]
D017588MMCH	Causal	Hyperandrogenism	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000146674"]	["IGFBP3"]
D018211DMKR	Correlative	Chondrosarcoma, Mesenchymal	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000149948"]	["HMGA2"]
D018223MMCH	Causal	Dermatofibrosarcoma	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000108821"]	["COL1A1"]
D018262MMCH	Causal	Adenocarcinoma, Clear Cell	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000163235"]	["TGFA"]
D019871NCOR	Negative	Dyskeratosis Congenita	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000182492"]	["BGN"]
D020256DMKR	Correlative	Choroidal Neovascularization	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000166033"]	["HTRA1"]
D056006MMCH	Causal	Leprosy, Multibacillary	1	2	0.00917631636443085	0.009155597806186327	0.027116492285104897	["ENSG00000137462"]	["TLR2"]
D018302TTGT	Preventative	Neoplasms, Neuroepithelial	5	281	1.2892724492025345	0.009260825148558733	0.027380529909714447	["ENSG00000011422","ENSG00000011465","ENSG00000113140","ENSG00000145675","ENSG00000163235"]	["DCN","PIK3R1","PLAUR","SPARC","TGFA"]
D014570TTGT	Preventative	Urologic Diseases	4	180	0.8258684727987765	0.009327014707021663	0.027528433355386298	["ENSG00000026103","ENSG00000077942","ENSG00000100097","ENSG00000163235"]	["FAS","FBLN1","LGALS1","TGFA"]
D005756DMKR	Correlative	Gastritis	2	32	0.1468210618308936	0.009405257010016954	0.027615780496653232	["ENSG00000141736","ENSG00000163235"]	["ERBB2","TGFA"]
D005910NCOR	Negative	Glioma	2	32	0.1468210618308936	0.009405257010016954	0.027615780496653232	["ENSG00000141736","ENSG00000186575"]	["ERBB2","NF2"]
D014846DMKR	Correlative	Vulvar Neoplasms	2	32	0.1468210618308936	0.009405257010016954	0.027615780496653232	["ENSG00000100097","ENSG00000149948"]	["HMGA2","LGALS1"]
D005355DMKR	Correlative	Fibrosis	4	181	0.8304566309809919	0.009505554741735145	0.027862237048493894	["ENSG00000011465","ENSG00000026103","ENSG00000108821","ENSG00000120738"]	["COL1A1","DCN","EGR1","FAS"]
D003704NCOR	Negative	Dementia	5	283	1.2984487655669652	0.009531071388026106	0.02788902847733412	["ENSG00000010810","ENSG00000026103","ENSG00000115414","ENSG00000135919","ENSG00000186868"]	["FAS","FN1","FYN","MAPT","SERPINE2"]
D006331MMCH	Causal	Heart Diseases	5	284	1.3030369237491808	0.009668220515091398	0.02819345811164495	["ENSG00000137462","ENSG00000166147","ENSG00000182492","ENSG00000189143","ENSG00000196712"]	["BGN","CLDN4","FBN1","NF1","TLR2"]
D019965NCOR	Negative	Neurocognitive Disorders	5	284	1.3030369237491808	0.009668220515091398	0.02819345811164495	["ENSG00000010810","ENSG00000026103","ENSG00000115414","ENSG00000135919","ENSG00000186868"]	["FAS","FN1","FYN","MAPT","SERPINE2"]
D003643DMKR	Correlative	Death	4	182	0.8350447891632073	0.009686313368730862	0.028197934473416512	["ENSG00000011422","ENSG00000077782","ENSG00000115414","ENSG00000141736"]	["ERBB2","FGFR1","FN1","PLAUR"]
D005261NCOR	Negative	Female Urogenital Diseases and Pregnancy Complications	6	399	1.8306751147039546	0.009764065086335963	0.028375772767969532	["ENSG00000026103","ENSG00000141736","ENSG00000145675","ENSG00000146674","ENSG00000163235","ENSG00000167244"]	["ERBB2","FAS","IGF2","IGFBP3","PIK3R1","TGFA"]
D014845DMKR	Correlative	Vulvar Diseases	2	33	0.15140922001310902	0.009982676961015291	0.028961667571736013	["ENSG00000100097","ENSG00000149948"]	["HMGA2","LGALS1"]
D055728DMKR	Correlative	Primary Myelofibrosis	4	185	0.8488092637098537	0.01024200596220609	0.029663496859926818	["ENSG00000141736","ENSG00000149948","ENSG00000152104","ENSG00000196712"]	["ERBB2","HMGA2","NF1","PTPN14"]
D052439DMKR	Correlative	Lipid Metabolism Disorders	5	289	1.3259777146602578	0.010374483072953897	0.02999617092230982	["ENSG00000115414","ENSG00000120738","ENSG00000137462","ENSG00000169439","ENSG00000186868"]	["EGR1","FN1","MAPT","SDC2","TLR2"]
D018263DMKR	Correlative	Adenocarcinoma, Follicular	3	99	0.4542276600393271	0.010561732255837486	0.030485813613035997	["ENSG00000077782","ENSG00000077942","ENSG00000141736"]	["ERBB2","FBLN1","FGFR1"]
D009371NCOR	Negative	Neoplasms by Site	8	664	3.046537032991042	0.010602450226245957	0.030551561311839028	["ENSG00000026103","ENSG00000141736","ENSG00000141753","ENSG00000146674","ENSG00000163235","ENSG00000167244","ENSG00000186575","ENSG00000196712"]	["ERBB2","FAS","IGF2","IGFBP3","IGFBP4","NF1","NF2","TGFA"]
D009375NCOR	Negative	Neoplasms, Glandular and Epithelial	4	187	0.8579855800742845	0.010623751727086976	0.030561231741941086	["ENSG00000026103","ENSG00000141736","ENSG00000163235","ENSG00000186575"]	["ERBB2","FAS","NF2","TGFA"]
D013118MMCH	Causal	Spinal Cord Diseases	3	100	0.4588158182215425	0.010853279505680527	0.03116886171698809	["ENSG00000026103","ENSG00000141753","ENSG00000186868"]	["FAS","IGFBP4","MAPT"]
D000236DMKR	Correlative	Adenoma	5	294	1.3489185055713349	0.011115521466890127	0.0318682374715722	["ENSG00000011465","ENSG00000026025","ENSG00000149948","ENSG00000169439","ENSG00000186575"]	["DCN","HMGA2","NF2","SDC2","VIM"]
D012734MMCH	Causal	Disorders of Sex Development	2	35	0.16058553637753986	0.0111835460659382	0.032009376387046644	["ENSG00000077782","ENSG00000146674"]	["FGFR1","IGFBP3"]
D001859DMKR	Correlative	Bone Neoplasms	3	102	0.46799213458597333	0.01145030830235018	0.032717911139097916	["ENSG00000141736","ENSG00000146674","ENSG00000167244"]	["ERBB2","IGF2","IGFBP3"]
D019973NCOR	Negative	Alcohol-Related Disorders	2	36	0.1651736945597553	0.011806698737951052	0.0336797453111066	["ENSG00000010810","ENSG00000026103"]	["FAS","FYN"]
D008171NCOR	Negative	Lung Diseases	4	194	0.8901026873497925	0.012032214252637435	0.03426565363251095	["ENSG00000135919","ENSG00000146674","ENSG00000163235","ENSG00000167244"]	["IGF2","IGFBP3","SERPINE2","TGFA"]
D015459DMKR	Correlative	Leukemia-Lymphoma, Adult T-Cell	3	104	0.4771684509504042	0.012066000303117606	0.034304505035407815	["ENSG00000026103","ENSG00000168685","ENSG00000197043"]	["ANXA6","FAS","IL7R"]
D005832NCOR	Negative	Genital Diseases, Male	4	195	0.8946908455320078	0.012242740107299893	0.03469115873998622	["ENSG00000026103","ENSG00000146674","ENSG00000163235","ENSG00000167244"]	["FAS","IGF2","IGFBP3","TGFA"]
D009164DMKR	Correlative	Mycobacterium Infections	4	195	0.8946908455320078	0.012242740107299893	0.03469115873998622	["ENSG00000115414","ENSG00000137462","ENSG00000174130","ENSG00000186868"]	["FN1","MAPT","TLR2","TLR6"]
D025063DMKR	Correlative	Chromosome Disorders	5	302	1.3856237710290584	0.012375454206487217	0.034908327478643905	["ENSG00000115414","ENSG00000146674","ENSG00000167244","ENSG00000186868","ENSG00000189143"]	["CLDN4","FN1","IGF2","IGFBP3","MAPT"]
D052801NCOR	Negative	Male Urogenital Diseases	5	302	1.3856237710290584	0.012375454206487217	0.034908327478643905	["ENSG00000026103","ENSG00000141736","ENSG00000146674","ENSG00000163235","ENSG00000167244"]	["ERBB2","FAS","IGF2","IGFBP3","TGFA"]
D000783DMKR	Correlative	Aneurysm	3	105	0.48175660913261964	0.012380874807457969	0.034908327478643905	["ENSG00000026025","ENSG00000113140","ENSG00000166147"]	["FBN1","SPARC","VIM"]
D000193DMKR	Correlative	Actinomycetales Infections	4	196	0.8992790037142233	0.012455623461378322	0.03506103595822691	["ENSG00000115414","ENSG00000137462","ENSG00000174130","ENSG00000186868"]	["FN1","MAPT","TLR2","TLR6"]
D008103DMKR	Correlative	Liver Cirrhosis	5	303	1.3902119292112738	0.012539500750142023	0.03523889402226381	["ENSG00000113140","ENSG00000132182","ENSG00000146674","ENSG00000163235","ENSG00000168685"]	["IGFBP3","IL7R","NUP210","SPARC","TGFA"]
D000230NCOR	Negative	Adenocarcinoma	3	106	0.48634476731483506	0.012700449956085423	0.03551537976225529	["ENSG00000026103","ENSG00000141736","ENSG00000163235"]	["ERBB2","FAS","TGFA"]
D018218DMKR	Correlative	Neoplasms, Fibrous Tissue	3	106	0.48634476731483506	0.012700449956085423	0.03551537976225529	["ENSG00000108821","ENSG00000149948","ENSG00000196712"]	["COL1A1","HMGA2","NF1"]
D030361DMKR	Correlative	Papillomavirus Infections	3	106	0.48634476731483506	0.012700449956085423	0.03551537976225529	["ENSG00000026025","ENSG00000026103","ENSG00000146674"]	["FAS","IGFBP3","VIM"]
D000690DMKR	Correlative	Amyotrophic Lateral Sclerosis	5	305	1.3993882455757045	0.012872029379943384	0.03593617382630096	["ENSG00000100097","ENSG00000120738","ENSG00000141753","ENSG00000146674","ENSG00000186868"]	["EGR1","IGFBP3","IGFBP4","LGALS1","MAPT"]
D003324MMCH	Causal	Coronary Artery Disease	2	38	0.17435001092418614	0.013097706602579145	0.03623479162886664	["ENSG00000137462","ENSG00000182492"]	["BGN","TLR2"]
D006425TTGT	Preventative	Hemic and Lymphatic Diseases	5	309	1.4177408783045664	0.01355499257360464	0.03623479162886664	["ENSG00000010810","ENSG00000026103","ENSG00000120738","ENSG00000141736","ENSG00000196352"]	["CD55","EGR1","ERBB2","FAS","FYN"]
D007674TTGT	Preventative	Kidney Diseases	3	109	0.5001092418614813	0.013687483684337443	0.03623479162886664	["ENSG00000026103","ENSG00000077942","ENSG00000100097"]	["FAS","FBLN1","LGALS1"]
D008175NCOR	Negative	Lung Neoplasms	3	109	0.5001092418614813	0.013687483684337443	0.03623479162886664	["ENSG00000146674","ENSG00000163235","ENSG00000167244"]	["IGF2","IGFBP3","TGFA"]
D000160MMCH	Causal	Vestibulocochlear Nerve Diseases	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000186575"]	["NF2"]
D000172NCOR	Negative	Acromegaly	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000146674"]	["IGFBP3"]
D002781DMKR	Correlative	Cholesteatoma	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000026103"]	["FAS"]
D003384MMCH	Causal	Coxsackievirus Infections	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000196352"]	["CD55"]
D003930TTGT	Preventative	Diabetic Retinopathy	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000167244"]	["IGF2"]
D004820TTGT	Preventative	Epidermolysis Bullosa	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000114270"]	["COL7A1"]
D006099MMCH	Causal	Granuloma	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000026103"]	["FAS"]
D006393DMKR	Correlative	Hemangiopericytoma	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000146674"]	["IGFBP3"]
D006457TTGT	Preventative	Hemoglobinuria, Paroxysmal	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000196352"]	["CD55"]
D006964NCOR	Negative	Hyperpituitarism	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000146674"]	["IGFBP3"]
D007562NCOR	Negative	Creutzfeldt-Jakob Syndrome	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000186868"]	["MAPT"]
D008067MMCH	Causal	Lipoma	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000149948"]	["HMGA2"]
D009232DMKR	Correlative	Myxoma	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000149948"]	["HMGA2"]
D009456MMCH	Causal	Neurofibromatosis 1	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000196712"]	["NF1"]
D009767NCOR	Negative	Obesity, Morbid	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000166402"]	["TUB"]
D010997MMCH	Causal	Pleural Neoplasms	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000146674"]	["IGFBP3"]
D011087NCOR	Negative	Polycythemia Vera	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000146674"]	["IGFBP3"]
D012181MMCH	Causal	Retrocochlear Diseases	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000186575"]	["NF2"]
D012213DMKR	Correlative	Rheumatic Fever	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000137462"]	["TLR2"]
D012595NCOR	Negative	Scleroderma, Systemic	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000166147"]	["FBN1"]
D013163DMKR	Correlative	Splenomegaly	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000026103"]	["FAS"]
D013203MMCH	Causal	Staphylococcal Infections	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000137462"]	["TLR2"]
D018424DMKR	Correlative	Cholesteatoma, Middle Ear	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000026103"]	["FAS"]
D019046NCOR	Negative	Bone Marrow Neoplasms	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000146674"]	["IGFBP3"]
D019337NCOR	Negative	Hematologic Neoplasms	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000146674"]	["IGFBP3"]
D045745DMKR	Correlative	Scleroderma, Limited	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000166147"]	["FBN1"]
D056647MMCH	Causal	Systemic Vasculitis	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000026103"]	["FAS"]
D056648MMCH	Causal	Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000026103"]	["FAS"]
D056846DMKR	Correlative	Weill-Marchesani Syndrome	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000166147"]	["FBN1"]
D057180MMCH	Causal	Frontotemporal Dementia	1	3	0.013764474546646276	0.013702410927181514	0.03623479162886664	["ENSG00000186868"]	["MAPT"]
D005315DMKR	Correlative	Fetal Diseases	2	39	0.17893816910640156	0.013765271277574485	0.03628832350729001	["ENSG00000077782","ENSG00000146674"]	["FGFR1","IGFBP3"]
D054198TTGT	Preventative	Precursor Cell Lymphoblastic Leukemia-Lymphoma	2	39	0.17893816910640156	0.013765271277574485	0.03628832350729001	["ENSG00000026103","ENSG00000141736"]	["ERBB2","FAS"]
D012164DMKR	Correlative	Retinal Diseases	5	313	1.436093511033428	0.014262137747609436	0.03754006272670613	["ENSG00000026103","ENSG00000146674","ENSG00000149948","ENSG00000166033","ENSG00000167244"]	["FAS","HMGA2","HTRA1","IGF2","IGFBP3"]
D004266DMKR	Correlative	DNA Virus Infections	6	434	1.9912606510814945	0.014336416511753701	0.037619287087082516	["ENSG00000026025","ENSG00000026103","ENSG00000145675","ENSG00000146674","ENSG00000163235","ENSG00000168685"]	["FAS","IGFBP3","IL7R","PIK3R1","TGFA","VIM"]
D008171TTGT	Preventative	Lung Diseases	6	434	1.9912606510814945	0.014336416511753701	0.037619287087082516	["ENSG00000100097","ENSG00000120738","ENSG00000131788","ENSG00000141736","ENSG00000146674","ENSG00000167244"]	["EGR1","ERBB2","IGF2","IGFBP3","LGALS1","PIAS3"]
D004806DMKR	Correlative	Ependymoma	2	40	0.183526327288617	0.014447351073427431	0.03785205981237987	["ENSG00000167244","ENSG00000186575"]	["IGF2","NF2"]
D003924DMKR	Correlative	Diabetes Mellitus, Type 2	8	703	3.2254752020974435	0.014588490846679111	0.03816313350521433	["ENSG00000010810","ENSG00000082781","ENSG00000108821","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000167244"]	["COL1A1","FYN","HMGA2","IGF2","IGFBP3","IGFBP4","ITGB5","PIK3R1"]
D010300DMKR	Correlative	Parkinson Disease	6	436	2.0004369674459253	0.014636229369195107	0.038229292355428324	["ENSG00000026025","ENSG00000026103","ENSG00000100097","ENSG00000141736","ENSG00000163235","ENSG00000186868"]	["ERBB2","FAS","LGALS1","MAPT","TGFA","VIM"]
D012140NCOR	Negative	Respiratory Tract Diseases	4	206	0.9451605855363775	0.014716086569383063	0.03832032940009076	["ENSG00000135919","ENSG00000146674","ENSG00000163235","ENSG00000167244"]	["IGF2","IGFBP3","SERPINE2","TGFA"]
D016908DMKR	Correlative	Gram-Positive Bacterial Infections	4	206	0.9451605855363775	0.014716086569383063	0.03832032940009076	["ENSG00000115414","ENSG00000137462","ENSG00000174130","ENSG00000186868"]	["FN1","MAPT","TLR2","TLR6"]
D065886MMCH	Causal	Neurodevelopmental Disorders	4	207	0.949748743718593	0.014955485241666407	0.03888426162833266	["ENSG00000116141","ENSG00000186868","ENSG00000189143","ENSG00000196712"]	["CLDN4","MAPT","MARK1","NF1"]
D012142NCOR	Negative	Respiratory Tract Neoplasms	3	113	0.518461874590343	0.015069934135056296	0.039122100353659865	["ENSG00000146674","ENSG00000163235","ENSG00000167244"]	["IGF2","IGFBP3","TGFA"]
D019966NCOR	Negative	Substance-Related Disorders	2	41	0.18811448547083243	0.015143803177019487	0.039254028630843506	["ENSG00000010810","ENSG00000026103"]	["FAS","FYN"]
D012327MMCH	Causal	RNA Virus Infections	5	319	1.4636224601267205	0.015368985911338456	0.03977717782220272	["ENSG00000010810","ENSG00000026103","ENSG00000100097","ENSG00000104067","ENSG00000196352"]	["CD55","FAS","FYN","LGALS1","TJP1 (ENSG00000104067)"]
D016472DMKR	Correlative	Motor Neuron Disease	5	321	1.4727987764911514	0.01575041297131101	0.04064083831839795	["ENSG00000100097","ENSG00000120738","ENSG00000141753","ENSG00000146674","ENSG00000186868"]	["EGR1","IGFBP3","IGFBP4","LGALS1","MAPT"]
D057177DMKR	Correlative	TDP-43 Proteinopathies	5	321	1.4727987764911514	0.01575041297131101	0.04064083831839795	["ENSG00000100097","ENSG00000120738","ENSG00000141753","ENSG00000146674","ENSG00000186868"]	["EGR1","IGFBP3","IGFBP4","LGALS1","MAPT"]
D009059MMCH	Causal	Mouth Diseases	3	115	0.5276381909547738	0.015789769606806305	0.04068075285989582	["ENSG00000082781","ENSG00000151491","ENSG00000163235"]	["EPS8","ITGB5","TGFA"]
D002289NCOR	Negative	Carcinoma, Non-Small-Cell Lung	2	42	0.19270264365304784	0.01585448574617371	0.04072426730879914	["ENSG00000163235","ENSG00000167244"]	["IGF2","TGFA"]
D012872DMKR	Correlative	Skin Diseases, Vesiculobullous	2	42	0.19270264365304784	0.01585448574617371	0.04072426730879914	["ENSG00000114270","ENSG00000146674"]	["COL7A1","IGFBP3"]
D012140TTGT	Preventative	Respiratory Tract Diseases	6	446	2.0463185492680793	0.016201474566219638	0.04155287829257837	["ENSG00000100097","ENSG00000120738","ENSG00000131788","ENSG00000141736","ENSG00000146674","ENSG00000167244"]	["EGR1","ERBB2","IGF2","IGFBP3","LGALS1","PIAS3"]
D011225DMKR	Correlative	Pre-Eclampsia	7	578	2.6519554293205156	0.016254638829140623	0.041626541242145085	["ENSG00000113140","ENSG00000136603","ENSG00000141753","ENSG00000146674","ENSG00000154133","ENSG00000154134","ENSG00000182492"]	["BGN","IGFBP3","IGFBP4","ROBO3","ROBO4","SKIL","SPARC"]
D008107NCOR	Negative	Liver Diseases	3	117	0.5368145073192048	0.01652875562079808	0.04226497120453322	["ENSG00000026103","ENSG00000141736","ENSG00000167244"]	["ERBB2","FAS","IGF2"]
D000686DMKR	Correlative	Amyloidosis	2	43	0.19729080183526326	0.01657925789970728	0.04226717994491242	["ENSG00000026025","ENSG00000182492"]	["BGN","VIM"]
D007680NCOR	Negative	Kidney Neoplasms	2	43	0.19729080183526326	0.01657925789970728	0.04226717994491242	["ENSG00000026103","ENSG00000163235"]	["FAS","TGFA"]
D001932DMKR	Correlative	Brain Neoplasms	5	326	1.4957395674022285	0.01673168242165833	0.04252844054340916	["ENSG00000026025","ENSG00000108821","ENSG00000149948","ENSG00000163453","ENSG00000167244"]	["COL1A1","HMGA2","IGF2","IGFBP7","VIM"]
D006330DMKR	Correlative	Heart Defects, Congenital	5	326	1.4957395674022285	0.01673168242165833	0.04252844054340916	["ENSG00000011465","ENSG00000087077","ENSG00000146674","ENSG00000166147","ENSG00000182492"]	["BGN","DCN","FBN1","IGFBP3","TRIP6"]
D000163DMKR	Correlative	Acquired Immunodeficiency Syndrome	3	118	0.5414026655014201	0.016905445843215842	0.04284222361755444	["ENSG00000026103","ENSG00000146674","ENSG00000167244"]	["FAS","IGF2","IGFBP3"]
D013899NCOR	Negative	Thoracic Neoplasms	3	118	0.5414026655014201	0.016905445843215842	0.04284222361755444	["ENSG00000146674","ENSG00000163235","ENSG00000167244"]	["IGF2","IGFBP3","TGFA"]
D046110DMKR	Correlative	Hypertension, Pregnancy-Induced	7	583	2.674896220231593	0.016965611710965008	0.04293081239788025	["ENSG00000113140","ENSG00000136603","ENSG00000141753","ENSG00000146674","ENSG00000154133","ENSG00000154134","ENSG00000182492"]	["BGN","IGFBP3","IGFBP4","ROBO3","ROBO4","SKIL","SPARC"]
D013577DMKR	Correlative	Syndrome	4	216	0.9910421673585318	0.017221740818435822	0.04335678450436013	["ENSG00000011465","ENSG00000035115","ENSG00000146674","ENSG00000163453"]	["DCN","IGFBP3","IGFBP7","SH3YL1"]
D009380NCOR	Negative	Neoplasms, Nerve Tissue	3	119	0.5459908236836356	0.01728694181707239	0.04335678450436013	["ENSG00000141736","ENSG00000186575","ENSG00000196712"]	["ERBB2","NF1","NF2"]
D003930DMKR	Correlative	Diabetic Retinopathy	2	44	0.2018789600174787	0.017317979713257384	0.04335678450436013	["ENSG00000146674","ENSG00000167244"]	["IGF2","IGFBP3"]
D006130DMKR	Correlative	Growth Disorders	2	44	0.2018789600174787	0.017317979713257384	0.04335678450436013	["ENSG00000077782","ENSG00000146674"]	["FGFR1","IGFBP3"]
D012897DMKR	Correlative	Slow Virus Diseases	3	120	0.550578981865851	0.017673248758056856	0.04335678450436013	["ENSG00000026103","ENSG00000146674","ENSG00000167244"]	["FAS","IGF2","IGFBP3"]
D050171DMKR	Correlative	Dyslipidemias	4	218	1.0002184837229626	0.017752979769276825	0.04335678450436013	["ENSG00000115414","ENSG00000120738","ENSG00000137462","ENSG00000169439"]	["EGR1","FN1","SDC2","TLR2"]
D001984NCOR	Negative	Bronchial Neoplasms	2	45	0.20646711819969413	0.018070512214049407	0.04335678450436013	["ENSG00000163235","ENSG00000167244"]	["IGF2","TGFA"]
D002283NCOR	Negative	Carcinoma, Bronchogenic	2	45	0.20646711819969413	0.018070512214049407	0.04335678450436013	["ENSG00000163235","ENSG00000167244"]	["IGF2","TGFA"]
D003110NCOR	Negative	Colonic Neoplasms	2	45	0.20646711819969413	0.018070512214049407	0.04335678450436013	["ENSG00000026103","ENSG00000167244"]	["FAS","IGF2"]
D001849NCOR	Negative	Bone Diseases, Endocrine	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000146674"]	["IGFBP3"]
D002537NCOR	Negative	Intracranial Arteriosclerosis	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000186868"]	["MAPT"]
D002921TTGT	Preventative	Cicatrix	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000011465"]	["DCN"]
D003137MMCH	Causal	Common Bile Duct Diseases	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000141736"]	["ERBB2"]
D003138MMCH	Causal	Common Bile Duct Neoplasms	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000141736"]	["ERBB2"]
D003925TTGT	Preventative	Diabetic Angiopathies	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000167244"]	["IGF2"]
D004239DMKR	Correlative	Diverticulitis, Colonic	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000113140"]	["SPARC"]
D005097DMKR	Correlative	Exostoses, Multiple Hereditary	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000169439"]	["SDC2"]
D006623MMCH	Causal	von Hippel-Lindau Disease	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000163235"]	["TGFA"]
D007511MMCH	Causal	Ischemia	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000146674"]	["IGFBP3"]
D007918MMCH	Causal	Leprosy	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000137462"]	["TLR2"]
D008342DMKR	Correlative	Mandibulofacial Dysostosis	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000197043"]	["ANXA6"]
D008577TTGT	Preventative	Meningeal Neoplasms	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000141736"]	["ERBB2"]
D009410MMCH	Causal	Nerve Degeneration	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000186868"]	["MAPT"]
D009442MMCH	Causal	Neurilemmoma	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000186575"]	["NF2"]
D009456NCOR	Negative	Neurofibromatosis 1	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000196712"]	["NF1"]
D009463MMCH	Causal	Neuroma	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000186575"]	["NF2"]
D009886NCOR	Negative	Ophthalmoplegia	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000186868"]	["MAPT"]
D010009TTGT	Preventative	Osteochondrodysplasias	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000108821"]	["COL1A1"]
D010144DMKR	Correlative	Paget's Disease, Mammary	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000189143"]	["CLDN4"]
D011928DMKR	Correlative	Raynaud Disease	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000166147"]	["FBN1"]
D012595TTGT	Preventative	Scleroderma, Systemic	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000108821"]	["COL1A1"]
D012872TTGT	Preventative	Skin Diseases, Vesiculobullous	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000114270"]	["COL7A1"]
D013203DMKR	Correlative	Staphylococcal Infections	1	4	0.0183526327288617	0.018228689198544836	0.04335678450436013	["ENSG00000137462"]	["TLR2"]
