Gene_ID	Transcript_ID	Gene_Symbol	Description	MCF10A_1_FPKM	MCF10A_2_FPKM	MCF10A_3_FPKM	MCF10A_4_FPKM	MDA_MB.231_1_FPKM	MDA_MB.231_2_FPKM	MDA_MB.231_3_FPKM	MDA_MB.231_4_FPKM	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.stat	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.bh.pval	MCF10A.mean	MDA_MB.231.mean	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	MCF10A_1_Read_Count	MCF10A_2_Read_Count	MCF10A_3_Read_Count	MCF10A_4_Read_Count	MDA_MB.231_1_Read_Count	MDA_MB.231_2_Read_Count	MDA_MB.231_3_Read_Count	MDA_MB.231_4_Read_Count	sd_mcf10a	zscore	abs_zscore
116225	NM_138462	ZMYND19	zinc finger MYND-type containing 19	7.168455	12.924303	6.473181	12.217491	15.142498	22.345493	14.084564	22.619905	1.591923978	255.4241693	0.337703237	1.986274837	0.047002815	0.080320855	7.622140071	8.293868364	7.45387181	8.02695544	7.37849681	7.97547492	7.98240528	8.2893136	7.91978618	8.30296713	110	320	128	237	225	312	275	510	0.339817076	1.976734955	1.976734955
821	"NM_001024649,NM_001746"	CANX	calnexin	194.11615	216.53903	196.623005	214.325837	707.314506	342.635941	712.215507	343.220985	2.189631695	23541.59289	0.314045477	3.60039646	0.000317732	0.000943877	13.84952711	14.98022606	13.96882425	14.17320415	13.9825916	14.15900728	15.03585324	14.3486716	15.04196331	14.3536293	10669	19325	14012	14950	37780	17173	50101	27835	0.110222297	10.25835049	10.25835049
5563	NM_006252	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2	0.622667	0.572968	0.484203	0.679581	0.953846	1.370421	1.08944	1.282701	1.690962065	108.3301816	0.210503866	3.600144302	0.000318041	0.000944565	6.333284576	7.087761333	6.49264209	6.53643682	6.32070945	6.66238594	6.7688563	7.04018103	6.87174133	6.98749306	65	97	66	90	97	131	145	198	0.141255115	5.341234968	5.341234968
6897	"NM_001258437,NM_001258438,NM_152295,NR_047676,NR_047677,NR_047678"	TARS	threonyl-tRNA synthetase	66.835252	99.839565	64.85837	99.925788	238.174753	159.277073	237.985494	159.589166	2.043174953	5228.692317	0.286453108	3.598539217	0.00032001	0.000950185	11.74660668	12.77749465	11.72456211	12.14067912	11.70097151	12.16325828	12.75050694	12.35635417	12.74953073	12.34471855	2111	4992	2640	4036	7359	4626	9686	7356	0.253923524	4.059836423	4.059836423
116254	NM_138785	GINM1	glycoprotein integral membrane 1	37.650112	25.529888	39.145916	26.530418	29.202839	28.208063	30.66297	29.117331	-1.271359055	869.8555717	0.139285083	-2.486781239	0.012890464	0.025925717	9.927746536	9.580696417	9.94043368	9.72830315	9.97567811	9.75698111	9.66201526	9.6056488	9.70209341	9.63413498	887	974	1191	793	667	606	922	1011	0.125744964	-2.759952435	2.759952435
116349	NR_126522	EXOC3-AS1	EXOC3 antisense RNA 1	1.440173	1.163768	1.175844	1.079041	1.357707	1.709927	1.285208	1.512661	1.032033396	24.21665272	0.287153028	0.158416077	0.874128946	0.911919541	4.573903437	4.621558174	4.6535862	4.59300364	4.5253123	4.56382383	4.57079632	4.70150469	4.53865926	4.60214215	22	28	23	21	20	24	25	33	0.054082067	0.881155982	0.881155982
116412	"NM_138466,NR_049780"	ZNF837	zinc finger protein 837	0.379776	0.438268	0.637512	0.068211	0.89724	0.326547	0.816242	0.39848	1.379601536	13.36924439	0.618290306	0.750863528	0.452734792	0.543167446	3.481034364	3.960932067	3.58115481	3.6962299	3.83755241	3.1229121	3.99661052	3.47038654	3.91680822	3.5560353	9	16	19	2	20	7	23	14	0.309346692	1.551326441	1.551326441
114793	NM_052905	FMNL2	formin like 2	13.957864	9.44216	13.834773	9.828325	24.47477	18.515209	23.70463	18.2066	1.56044695	1202.569014	0.178413867	3.598146941	0.000320493	0.00095139	9.875589841	10.51741537	10.10136691	9.90295483	10.09458666	9.93052343	10.52209059	10.25127124	10.49392388	10.23986056	868	950	1111	775	1474	1049	1880	1668	0.10527755	6.096509005	6.096509005
116840	"NM_001037144,NM_001330124,NM_053051"	CNTROB	"centrobin, centriole duplication and spindle assembly protein"	6.732608	5.908913	6.206851	5.166389	8.690512	13.080715	8.309809	13.137206	1.521675203	453.0405252	0.191117868	3.169041495	0.001529426	0.003892883	8.489266659	9.094673842	8.65571465	8.66290015	8.58925496	8.55155483	8.80812085	9.11869594	8.76807752	9.12691352	312	442	371	303	390	542	490	881	0.053666007	11.2810178	11.2810178
117143	NM_053053	TADA1	transcriptional adaptor 1	8.039939	9.512163	9.908957	8.351303	7.15132	9.856466	7.025036	10.067828	-1.235423444	264.4491272	0.185400955	-1.645113496	0.099946408	0.153735295	8.19079999	7.886920536	7.97450061	8.23424193	8.14818811	8.12023095	7.82328107	8.05738417	7.80802051	8.07522651	202	386	321	266	174	226	225	372	0.108033791	-2.812818582	2.812818582
51639	NM_016047	SF3B6	splicing factor 3b subunit 6	80.386345	80.532402	84.595718	82.753014	111.924522	138.439087	124.160553	141.101868	1.337311443	1072.382119	0.11655585	3.597721524	0.000321017	0.000952718	9.841822469	10.26103719	9.85380381	9.97184176	9.89624162	9.99120412	10.06980473	10.22392571	10.1578594	10.24300419	691	1121	940	903	933	1085	1362	1787	0.064369331	6.512646865	6.512646865
118424	"NM_058167,NM_194315,NM_194457,NM_194458"	UBE2J2	ubiquitin conjugating enzyme E2 J2	20.125512	13.528325	13.220255	12.976023	22.449897	20.872692	14.646847	19.687528	1.111537305	514.8316256	0.199046902	0.766434277	0.443417944	0.534428709	8.929687181	9.082197867	9.15060665	8.93802922	8.80435063	8.89920381	9.18506233	9.08638905	8.8283724	9.04775379	507	554	432	416	549	476	473	733	0.146247589	1.042825302	1.042825302
118426	"NM_001300742,NM_001330356,NM_058169"	BORCS5	BLOC-1 related complex subunit 5	1.339623	0.783851	1.154014	0.862907	1.220639	0.901544	1.316904	1.014179	-1.062815728	91.8500666	0.223651686	-0.39298377	0.694331469	0.766316228	6.567438157	6.473449031	6.70010251	6.39373738	6.5687697	6.46809552	6.57170794	6.31773947	6.63355937	6.40266522	96	91	105	79	85	59	121	107	0.13267626	-0.708409522	0.708409522
4851	NM_017617	NOTCH1	notch 1	3.566988	2.506034	3.285143	2.384998	9.710651	4.671183	8.975966	4.991327	2.090204313	605.7892826	0.295941841	3.594097962	0.000325517	0.000965379	8.615012035	9.678593884	8.94292348	8.77340914	8.87655284	8.73224505	9.75907457	9.07752982	9.68426167	9.13548044	371	421	441	314	977	442	1188	763	0.09603967	11.07440138	11.07440138
10640	NM_006544	EXOC5	exocyst complex component 5	10.332758	11.89668	11.314863	13.223979	17.791348	25.005611	19.944958	26.385666	1.611870713	1894.433611	0.191657181	3.593583233	0.000326161	0.000967056	10.50247929	11.19119603	10.48283825	10.71163432	10.55529712	10.79707348	10.87177815	11.14220698	10.97001606	11.19360513	981	1827	1387	1592	1636	2163	2414	3689	0.14333489	4.804948334	4.804948334
118672	NM_153336	PSTK	phosphoseryl-tRNA kinase	2.2711	1.431278	2.264749	1.739522	3.099626	3.164016	2.871695	3.772274	1.447842148	57.99571793	0.216084884	2.47080828	0.013480807	0.026933275	5.573116549	6.095585845	5.78395714	5.56394073	5.77356008	5.68061794	5.95954541	5.94016655	5.89353022	6.0817959	44	45	56	42	58	55	70	106	0.102219696	5.111239005	5.111239005
118813	"NM_001002261,NM_001002262,NM_001174119,NM_001174120,NM_001174121,NM_001174122,NM_144588"	ZFYVE27	zinc finger FYVE-type containing 27	6.225704	4.698733	6.838187	4.74485	6.599331	6.214493	5.056404	6.075929	-1.078495654	227.5395528	0.152660671	-0.71413523	0.475143563	0.564352886	7.882339357	7.775635162	7.87377178	7.73897876	7.98460117	7.81581286	7.86556607	7.83009068	7.6985277	7.78401184	199	237	293	205	205	191	220	291	0.103495124	-1.031006974	1.031006974
6520	"NM_001012662,NM_001012664,NM_001013251,NM_002394,NR_037193"	SLC3A2	solute carrier family 3 member 2	19.70399	39.686183	19.911037	40.58403	239.121659	55.127486	234.977075	55.132346	4.149724368	2270.827863	0.571353088	3.593251801	0.000326577	0.000968056	9.784414473	11.83754533	9.80001778	10.42610777	9.79929607	10.44785869	11.87990191	10.52624173	11.87322125	10.52961951	434	1419	560	1147	5124	1155	6706	1869	0.368067761	5.578132814	5.578132814
11130	"NM_001005413,NM_007057,NM_032997"	ZWINT	ZW10 interacting kinetochore protein	9.760345	15.87593	10.063585	17.503335	22.709634	95.717106	25.451264	98.601587	3.690344989	777.031777	0.524407896	3.592157375	0.000327952	0.000971665	8.372061997	10.25591142	8.45541561	8.89843665	8.48019391	8.9954904	9.01902731	10.29281198	9.10101836	10.31825588	185	474	248	421	408	1608	594	2657	0.279648481	6.736490804	6.736490804
55974	"NM_001122837,NM_001122839,NM_001287586,NM_001287587,NM_001287588,NM_001287589,NM_001287590,NM_001287591,NM_001287592,NM_018845"	SLC50A1	solute carrier family 50 member 1	14.591479	13.290459	12.625006	13.907683	47.535599	25.658792	41.430916	21.423304	2.082737758	393.8334296	0.295094501	3.58692282	0.000334603	0.000990897	7.996743383	9.055944188	8.20759745	8.25887446	8.10820832	8.29221076	9.17180499	8.58676716	8.99682809	8.40981132	208	312	236	256	661	335	721	437	0.080278388	13.19409652	13.19409652
128308	"NM_001321284,NM_181441,NM_181454,NM_181455,NM_181456,NM_181462,NM_181463,NM_181464,NM_181465"	MRPL55	mitochondrial ribosomal protein L55	18.87229	17.416362	17.217733	17.668566	10.605928	16.09414	10.849196	15.543934	-1.578185163	157.0848748	0.183543635	-3.586430451	0.000335235	0.000992531	7.588209476	6.927625589	7.43542819	7.47585419	7.37322268	7.49929537	6.92976166	7.19884947	6.94546392	7.19949296	157	231	188	187	86	119	116	192	0.055196499	-11.96785836	11.96785836
119504	"NM_001242546,NM_001242547,NM_001242548,NM_173473,NR_038391,NR_038392"	ANAPC16	anaphase promoting complex subunit 16	21.87457	16.788375	24.213596	19.328414	30.696371	20.666599	30.824678	24.479567	1.118336011	1029.967394	0.184218374	0.875882883	0.381093706	0.472637295	9.925655147	10.0866231	9.99606955	9.86319951	10.01812372	9.93252107	10.15458246	9.8309616	10.22143451	9.93976295	845	1012	1119	866	1057	701	1504	1289	0.069710142	2.309103795	2.309103795
8872	NM_006023	CDC123	cell division cycle 123	38.993279	48.760719	39.416306	52.163143	78.213173	130.834473	74.323837	132.294464	1.950090758	1497.559918	0.268670392	3.58633217	0.000335362	0.000992668	9.98758476	10.95120759	10.01135298	10.3027252	10.0203561	10.35535985	10.52211731	10.95327362	10.477789	10.96665669	673	1362	879	1142	1308	2058	1637	3364	0.182128567	5.290893371	5.290893371
120379	"NM_001082619,NM_138789"	PIH1D2	PIH1 domain containing 2	0.417135	0.347423	0.421894	0.166675	0.922195	0.312365	0.437525	1.091385	1.77791342	8.617347426	0.597597765	1.389203774	0.164770795	0.235237251	2.63975839	3.459749243	2.98644672	2.96517699	2.9974808	2.75791222	3.32069724	2.85265022	2.97419385	3.40055563	6	8	8	3	13	4	8	23	0.11335692	7.233707951	7.233707951
120534	NM_152316	ARL14EP	ADP ribosylation factor like GTPase 14 effector protein	14.924484	12.208652	13.866807	13.220695	13.924662	11.343389	14.487952	12.780659	-1.201550688	426.3142464	0.128440761	-2.062409998	0.039168718	0.068520217	8.863049464	8.596172994	8.83092495	8.78050987	8.76870269	8.84540281	8.71190806	8.51900614	8.74385466	8.61629615	396	524	475	445	358	275	490	500	0.037479228	-7.120650232	7.120650232
121260	NM_145648	SLC15A4	solute carrier family 15 member 4	12.033691	13.438702	11.694907	12.981867	19.413727	14.350415	19.6947	15.285672	1.165793661	551.7369254	0.187148465	1.182550237	0.236987445	0.319543804	8.992640712	9.214510856	8.93961679	9.1485637	8.91606353	9.11459416	9.28030843	8.99660527	9.29288851	9.05161174	375	677	470	512	585	407	782	701	0.118832977	1.867075534	1.867075534
121441	"NM_001135175,NM_001135176,NM_001135177,NM_152905"	NEDD1	"neural precursor cell expressed, developmentally down-regulated 1"	7.340155	8.427836	7.055435	9.079703	10.930069	16.088089	11.428496	17.109465	1.485162634	560.0648135	0.216657727	2.633743697	0.008444921	0.017865924	8.816161882	9.386695511	8.81232125	9.0450768	8.77258199	9.06394783	9.08450897	9.38402992	9.11294068	9.43640708	321	600	394	483	466	640	635	1093	0.152363021	3.744567591	3.744567591
121457	"NM_153687,NM_201612,NM_201613"	IKBIP	IKBKB interacting protein	28.618695	49.080845	31.441429	50.324638	40.77752	64.335549	41.656247	66.8741	1.357953608	1458.069101	0.345805624	1.276538503	0.201765225	0.27968082	10.27226214	10.71377604	9.961081	10.58356236	10.03860813	10.60810841	10.3506155	10.76523098	10.35542223	10.84461475	635	1905	907	1542	1076	1684	1426	2961	0.345693284	1.27718391	1.27718391
122416	"NM_001348651,NM_001348652,NM_152326"	ANKRD9	ankyrin repeat domain 9	1.245973	1.814406	1.52977	1.988357	3.301551	2.787748	3.513651	2.705672	1.565932388	151.349957	0.241118043	2.683423918	0.007287255	0.015704525	6.880290608	7.530540292	6.75993341	7.14522084	6.90742995	7.21299176	7.46261904	7.29091658	7.51354592	7.25582791	68	160	108	137	174	138	243	213	0.210152509	3.094179965	3.094179965
122509	"NM_145249,NM_206949"	IFI27L1	interferon alpha inducible protein 27 like 1	5.802981	4.758948	5.381122	3.914913	9.189157	8.309074	11.854312	8.458735	1.623275344	64.36155475	0.226792554	3.081704934	0.002058187	0.005073605	5.61846093	6.314615708	5.86614093	5.81618164	5.80038531	5.68078833	6.13504012	6.04485298	6.35071306	6.05013118	45	59	53	38	67	58	115	94	0.078559759	8.861467854	8.861467854
122525	NM_001017923	C14orf28	chromosome 14 open reading frame 28	1.562043	1.508857	1.241909	1.860123	1.536069	0.717222	1.639362	0.738996	-1.552265197	54.19376506	0.366194451	-1.732344811	0.083212188	0.131871538	6.042226826	5.40893614	5.82148642	5.90886113	5.6478739	6.0684916	5.7617746	5.25196071	5.80152578	5.25102277	51	80	52	77	49	22	68	36	0.175428684	-3.609960884	3.609960884
122553	"NM_001079537,NM_177452"	TRAPPC6B	trafficking protein particle complex 6B	14.066869	9.787099	15.744726	9.938043	12.200777	20.511703	19.216388	15.799664	1.174561613	642.9626328	0.211514049	1.097432507	0.27245237	0.35810096	9.207952229	9.439915898	9.30797395	9.12903167	9.4030313	9.13436005	9.13155165	9.53893733	9.50219836	9.31937408	524	592	756	469	440	694	901	866	0.134934075	1.719088889	1.719088889
5720	"NM_001281528,NM_001281529,NM_006263,NM_176783"	PSME1	proteasome activator subunit 1	83.807889	57.596253	80.743013	56.331605	195.443629	121.025362	177.898799	104.899975	1.863590011	1442.912679	0.250505925	3.585082873	0.000336971	0.000997157	9.976894601	10.87505398	10.26538964	10.07659578	10.23015914	10.05378484	10.94852611	10.4863973	10.85514646	10.3662086	947	1053	1171	805	2139	1244	2547	1742	0.106798424	8.409856148	8.409856148
5190	"NM_000287,NM_001316313,NR_133009"	PEX6	peroxisomal biogenesis factor 6	10.816834	5.685632	10.041057	5.566787	19.52058	14.884397	17.75576	14.384089	1.792894062	552.2925716	0.234946526	3.585029573	0.00033704	0.000997157	8.627882576	9.469620536	9.00351288	8.61278106	8.93902634	8.59560799	9.43835096	9.19825214	9.38243239	9.14068974	417	359	498	276	714	530	884	799	0.213674856	3.939340249	3.939340249
122809	"NM_080867,NM_199421"	SOCS4	suppressor of cytokine signaling 4	6.738464	5.994705	6.717305	6.488489	9.198111	11.511046	8.381081	11.577969	1.336471205	754.9346653	0.139803046	2.992987389	0.002762612	0.006572707	9.335986362	9.754223442	9.39705613	9.41680228	9.39516883	9.47912035	9.59715497	9.76440582	9.51780065	9.77220072	518	745	667	632	684	806	821	1310	0.039293144	10.64402169	10.64402169
122830	NM_001011713	NAA30	"N(alpha)-acetyltransferase 30, NatC catalytic subunit"	9.250362	6.202188	9.418144	7.467403	9.10245	9.064508	9.026258	8.173659	-1.060543613	504.3802146	0.13439096	-0.631024215	0.528024692	0.614923172	9.02021287	8.935272827	9.06327491	8.84705411	9.0787685	8.99834411	8.98814371	8.95826562	8.98118786	8.87343239	462	501	607	473	440	413	575	601	0.105773264	-0.803038878	0.803038878
79144	NM_024299	PPDPF	pancreatic progenitor cell differentiation and proliferation factor	223.513458	304.417511	215.701584	273.489655	162.150208	208.156342	149.112762	191.923462	-1.697303195	2298.586434	0.212911304	-3.58479933	0.000337337	0.00099756	11.49817099	10.73516084	11.15879439	11.56159494	11.12880367	11.45958663	10.83101674	11.00916411	10.76347715	10.94398905	1937	4268	2414	3005	1361	1644	1648	2450	0.216170273	-3.529671954	3.529671954
57602	NM_001321291	USP36	ubiquitin specific peptidase 36	8.17269	8.351859	7.390646	7.379892	11.451612	13.281789	11.940083	12.710157	1.342505427	787.9210547	0.118563851	3.583958488	0.000338426	0.001000539	9.393448356	9.819085547	9.45848006	9.59502119	9.37765694	9.48731573	9.68230854	9.78258112	9.71759479	9.74656522	540	893	631	618	733	800	1006	1237	0.08985177	4.737104147	4.737104147
123096	"NM_001039355,NM_001291813,NM_001291814,NM_152333"	SLC25A29	solute carrier family 25 member 29	6.603692	4.376188	6.337797	4.006494	3.948579	4.403305	4.062379	5.380808	-1.389790209	160.5517394	0.189834865	-2.50147475	0.012367726	0.025007943	7.54731295	7.066619089	7.56715204	7.36932033	7.5299688	7.26659288	7.10189014	7.15118223	7.11536063	7.31029349	180	199	222	138	105	109	141	215	0.140411159	-3.423473353	3.423473353
123169	"NM_001286430,NM_001323903,NM_001323904,NM_138792"	LEO1	"LEO1 homolog, Paf1/RNA polymerase II complex component"	23.634428	19.8154	21.645193	20.505085	19.091597	23.412431	17.910641	20.728913	-1.231363341	624.1136505	0.108699333	-2.762266487	0.005740161	0.012674629	9.427572799	9.128260483	9.37733098	9.35483209	9.31844137	9.41097114	9.17462153	9.28026309	9.1008152	9.20007494	577	789	695	663	472	521	568	763	0.03888389	-7.69759198	7.69759198
347734	"NM_001286509,NM_001286510,NM_001286511,NM_001286512,NM_001286513,NM_001286517,NM_001286519,NM_001286520,NM_178148"	SLC35B2	solute carrier family 35 member B2	25.62711	22.9915	31.939346	24.985601	39.325621	43.655199	48.717294	43.758566	1.419747494	914.1120692	0.141107014	3.583339707	0.000339229	0.001002433	9.561552698	10.06687692	9.59038418	9.59904752	9.78538447	9.68620935	9.84546665	9.95582177	10.07838831	9.96160895	567	805	929	706	804	889	1387	1442	0.091029747	5.551198806	5.551198806
64318	NM_022451	NOC3L	NOC3 like DNA replication regulator	5.675603	8.566913	5.510203	9.700039	14.208397	30.420671	13.943056	32.150421	2.566140775	676.3765112	0.379451232	3.583069973	0.00033958	0.00100323	8.567244219	9.926948588	8.58727737	9.00679213	8.56841447	9.10477074	9.24998836	9.90614232	9.23386497	9.96163979	221	540	278	479	536	1080	693	1845	0.278926612	4.874774616	4.874774616
123720	NM_001080435	WHAMM	"WAS protein homolog associated with actin, golgi membranes and microtubules"	5.365703	3.59793	5.830364	3.001846	5.169988	3.87386	4.133081	4.216261	-1.178353414	226.2256278	0.219667311	-1.077867704	0.2810928	0.367807447	7.934786893	7.698811611	7.99035338	7.77556149	8.06294793	7.6261902	7.89966128	7.63588838	7.71316999	7.70404364	231	251	324	164	216	152	227	267	0.199933408	-1.180269395	1.180269395
123803	"NM_001270766,NM_001270767,NM_173474"	NTAN1	N-terminal asparagine amidase	32.395098	37.16061	31.703692	37.028487	27.166718	40.992066	25.353032	43.516853	-1.179956703	554.7330677	0.239313641	-0.997577579	0.318484238	0.407885639	9.230163489	8.991257059	9.04263827	9.29545421	9.030783	9.28966555	8.85447844	9.17337999	8.7924961	9.23668686	426	803	542	628	352	503	429	872	0.147812792	-1.616277098	1.616277098
388591	NM_207396	RNF207	ring finger protein 207	0.322427	0.443318	0.340557	0.325335	0.677282	1.119393	0.779292	1.029244	2.096831739	33.15457058	0.298366803	3.580194192	0.000343339	0.001013851	4.41356716	5.49177419	4.64830396	4.88778831	4.66009525	4.72044857	5.04319354	5.37505476	5.13526795	5.31421044	15	32	20	19	30	46	45	68	0.110372806	9.76877433	9.76877433
23585	NM_014313	TMEM50A	transmembrane protein 50A	68.64344	63.850948	65.765579	62.203358	63.060703	55.215542	61.345177	53.543167	-1.306527691	1914.778993	0.107746304	-3.580055066	0.000343522	0.001014149	11.08277974	10.69749758	10.98978134	11.05065308	10.9533946	11.02387153	10.8562581	10.71804903	10.83204525	10.69549924	1762	2653	2180	2025	1569	1292	2009	2025	0.042165315	-9.137419189	9.137419189
124045	"NM_001271907,NM_001271908,NM_001271909,NM_001271910,NM_153025,NR_073515,NR_073516"	SPATA33	spermatogenesis associated 33	2.351037	5.723951	2.759922	5.17138	2.273951	7.390935	2.807159	7.483437	1.047138427	93.25231656	0.504251125	0.131783885	0.895155233	0.928289651	6.509024309	6.576326173	6.01069108	6.79423362	6.13261406	6.70978764	5.9678427	6.83560673	6.08993644	6.82110024	40	157	62	112	39	119	62	188	0.397444025	0.169336711	0.169336711
124222	"NM_001284511,NM_001284512,NM_001284513,NM_001324118,NM_152341"	PAQR4	progestin and adipoQ receptor family member 4	4.251067	14.448703	4.176343	12.783949	11.440106	22.633236	11.488421	19.703197	1.481150003	461.5836383	0.503023796	1.126622162	0.259902265	0.344907893	8.5391251	9.106369178	7.97461168	9.04545003	7.95838088	8.93728477	8.66441786	9.21424272	8.63770432	9.1159911	133	720	168	502	344	625	439	904	0.593392055	0.955934737	0.955934737
124245	"NM_001294340,NM_144604"	ZC3H18	zinc finger CCCH-type containing 18	17.807612	18.261934	17.226265	16.639859	14.842295	22.832322	14.158093	21.953129	-1.113662961	905.3968337	0.19794586	-0.784622029	0.43267521	0.523677726	9.89790791	9.742734465	9.81527975	9.96024883	9.78189673	9.87669264	9.60581346	9.94125469	9.56495005	9.90829605	748	1242	928	888	605	876	758	1359	0.07835782	-1.980318546	1.980318546
124401	"NM_001242929,NM_001308089,NM_001324129,NM_001324130,NM_133450,NR_040252"	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3	2.563489	4.310147	2.13998	3.433639	2.459094	2.173996	2.064216	2.593131	-1.485799778	97.04899751	0.269969927	-2.115938326	0.034350053	0.061116778	6.857812915	6.287463222	6.54730844	6.9430483	6.40986366	6.89251839	6.47589976	6.3510004	6.33783723	6.47918182	77	175	83	130	73	60	80	115	0.260522829	-2.189250342	2.189250342
124411	NM_001130913	ZNF720	zinc finger protein 720	2.588336	0.853789	2.46111	1.526964	1.493988	1.489749	1.436029	0.937352	-1.591274439	59.76804928	0.360107469	-1.861062961	0.062735286	0.103125926	6.196995734	5.528956808	6.2433878	5.5386741	6.2032404	5.93550427	5.76880182	5.74002629	5.74034235	5.44894266	81	43	99	60	45	42	57	43	0.324529232	-2.058486141	2.058486141
124454	"NM_001083614,NM_001308211,NR_003501"	EARS2	"glutamyl-tRNA synthetase 2, mitochondrial"	5.008651	7.365491	5.919716	6.793399	10.278787	11.700429	9.976661	11.646413	1.45679461	445.800794	0.199941448	2.714782228	0.006631936	0.014421124	8.502448612	9.046981885	8.37882737	8.80140729	8.49236608	8.72992975	8.89939982	8.98682831	8.86586755	8.97319867	222	527	332	381	438	471	555	747	0.198282146	2.746254685	2.746254685
124512	"NM_001080510,NM_001206983,NM_001206984,NM_001206985,NM_001206986,NM_001206987,NM_001302703,NM_001302704,NM_001302705,NR_038193"	METTL23	methyltransferase like 23	16.786817	11.508819	17.266607	10.855131	21.120412	18.591964	20.694985	19.687414	1.284991888	248.9699818	0.153481682	2.357019069	0.018422301	0.035436327	7.767349651	8.129623306	7.89203617	7.72625885	7.97932445	7.75986405	8.13009684	8.01785567	8.0510454	8.00504698	191	218	274	179	264	225	317	357	0.117581606	3.081040214	3.081040214
124565	"NM_001037984,NM_138570"	SLC38A10	solute carrier family 38 member 10	16.354468	13.488684	13.462655	12.975987	13.08057	6.805823	13.364672	7.58028	-1.541371592	709.4202695	0.26720988	-2.336046509	0.019488818	0.037209758	9.749067523	9.124945798	9.65770788	9.66319856	9.53811107	9.59529964	9.44984079	8.93433048	9.49198007	8.98483772	747	1055	841	769	612	313	847	540	0.058988706	-10.58035969	10.58035969
124583	"NM_001159772,NM_001159773,NM_138793"	CANT1	calcium activated nucleotidase 1	20.093906	14.084376	17.546748	7.971975	26.296166	27.428897	25.119001	30.292274	1.560882681	949.33925	0.250050262	2.568931945	0.010201249	0.021115167	9.534226898	10.1764444	9.86589909	9.69794413	9.74640782	9.23296885	10.03636845	10.02454237	9.97481884	10.12400733	782	899	876	388	990	950	1216	1712	0.277677576	2.312817298	2.312817298
124790	"NM_001303436,NM_001303437,NM_001303438,NM_001303439,NM_001303440,NM_001303441,NM_001303442,NM_001303443,NM_001303444,NM_144608"	HEXIM2	hexamethylene bisacetamide inducible 2	2.843502	1.538326	3.977324	0.725354	2.20619	1.924234	2.448385	2.021509	-1.325198786	51.78005865	0.449612079	-0.903465022	0.366279144	0.457386176	5.883179804	5.476970126	6.08712781	5.33093906	6.03875027	5.22387655	5.62182524	5.5347462	5.65179588	5.31274041	75	38	91	25	43	37	59	43	0.45605581	-0.890701685	0.890701685
124808	"NM_001099225,NM_144609"	CCDC43	coiled-coil domain containing 43	14.564045	11.867714	13.928624	13.110672	16.855433	21.116132	17.281619	24.535025	1.277534987	465.7926096	0.15180985	2.327667161	0.019929784	0.037987116	8.677536022	9.028285512	8.76551763	8.71042258	8.73106276	8.79065364	8.83025775	8.97624654	8.85576213	9.12904413	345	453	427	393	388	448	527	859	0.035670406	9.833066867	9.833066867
124936	"NM_001254755,NM_001254756,NM_144611"	CYB5D2	cytochrome b5 domain containing 2	20.195534	7.750577	10.787996	8.799957	8.889527	3.534794	7.558383	3.719635	-2.189081951	201.7454853	0.403894175	-2.798569615	0.00513295	0.011465847	8.113461134	6.98350583	8.29958507	7.58613349	7.76396349	7.61198065	7.51402001	6.9401312	7.41725328	6.81086348	372	234	265	190	159	72	186	96	0.332176389	-3.40167255	3.40167255
5478	"NM_001300981,NM_021130"	PPIA	peptidylprolyl isomerase A	192.31106	193.268269	194.677629	198.599712	276.85878	335.842858	280.756348	341.035949	1.35719678	7725.667975	0.123123196	3.578772527	0.000345212	0.001018894	12.67836406	13.11900734	12.69688836	12.82714255	12.70024106	12.84532454	12.95226518	13.09234611	12.96133218	13.1048734	4959	8153	6426	6557	6995	7990	9314	13061	0.079840718	5.519029518	5.519029518
124995	"NM_145255,NM_148887,NR_037575"	MRPL10	mitochondrial ribosomal protein L10	21.884699	20.18293	44.542492	17.965166	35.903481	36.55183	33.189049	34.088164	1.167861155	749.3116101	0.269112905	0.831876737	0.405478524	0.497585137	9.432758677	9.657353081	9.27630409	9.32399335	9.87475563	9.25204048	9.6263539	9.61228111	9.58095199	9.57637278	451	673	1185	483	717	686	896	1060	0.296830156	0.756642813	0.756642813
79088	"NM_001300883,NM_001318055,NM_001318056,NM_024106"	ZNF426	zinc finger protein 426	2.415829	1.421142	2.685221	1.290718	3.795828	3.550966	4.216779	3.901345	1.732160785	271.3409204	0.221519873	3.577886001	0.000346384	0.001021867	7.634792983	8.425989315	7.93477915	7.64483384	8.00680631	7.57120379	8.26704567	8.16667123	8.35338878	8.24870501	193	187	272	133	298	258	433	457	0.213627059	3.703633493	3.703633493
