ID,Ensembl ID,UniProt ID,Average Intensity
NUDC,ENSG00000090273,Q9Y266,1255.639513
PPIL1,ENSG00000137168,Q9Y3C6,1251.110759
PTTG1IP,ENSG00000183255,P53801,1248.418485
VAMP3,ENSG00000049245,Q15836,1248.180814
CMPK1,ENSG00000162368,P30085,1248.016215
RAB11A,ENSG00000103769,P62491,1245.295757
DDAH1,ENSG00000153904,O94760,1243.361748
PDAP1,ENSG00000106244,Q13442,1241.517875
EIF1,ENSG00000173812,P41567,1241.257365
CKAP4,ENSG00000136026,Q07065,1238.076054
STRAP,ENSG00000023734,Q9Y3F4,1235.428697
ISG15,ENSG00000187608,P05161,1235.065064
AK1,ENSG00000106992,P00568,1232.535905
EIF2S2,ENSG00000125977,P20042,1232.163825
SND1,ENSG00000197157,Q7KZF4,1230.684889
CDC37,ENSG00000105401,Q16543,1229.42026
COPB1,ENSG00000129083,P53618,1228.224148
PSMC3,ENSG00000165916,P17980,1225.067009
SAR1A,ENSG00000079332,Q9NR31,1223.191339
ANXA6,ENSG00000197043,P08133,1219.283505
F3,ENSG00000117525,P13726,1219.157105
PSMD4,ENSG00000159352,P55036,1218.459534
ATP5O,ENSG00000241837,P48047,1208.916226
HLA-B,ENSG00000234745,"P01889,Q31610",1208.069638
RANBP1,ENSG00000099901,P43487,1207.000413
INPP1,ENSG00000151689,P49441,1199.481184
HSPA4,ENSG00000170606,P34932,1189.819943
NPC2,ENSG00000119655,P61916,1185.530349
S100A16,ENSG00000188643,Q96FQ6,1183.639385
HMGN3,ENSG00000118418,Q15651,1180.377082
LSM3,ENSG00000170860,P62310,1180.355197
DLD,ENSG00000091140,P09622,1178.70607
SERPINB9,ENSG00000170542,P50453,1176.283837
BLVRB,ENSG00000090013,P30043,1174.653628
FBL,ENSG00000105202,P22087,1172.375148
GMFB,ENSG00000197045,P60983,1166.161778
LMNB1,ENSG00000113368,P20700,1159.840257
ATP2A2,ENSG00000174437,P16615,1159.798648
ITGA3,ENSG00000005884,P26006,1155.005253
CDV3,ENSG00000091527,"Q9UKY7,Q9UKY7-2",1154.247323
SEC22B,ENSG00000265808,O75396,1153.425948
DDOST,ENSG00000244038,P39656,1150.451312
U2AF2,ENSG00000063244,P26368-2,1150.299217
GNG12,ENSG00000172380,Q9UBI6,1144.106791
9-Sep,ENSG00000184640,Q9UHD8,1143.882127
NT5E,ENSG00000135318,P21589,1140.990509
EIF3B,ENSG00000106263,P55884,1139.390013
CSNK2B,ENSG00000204435,P67870,1135.270934
COX5A,ENSG00000178741,P20674,1131.04346
CLIC6,ENSG00000159212,Q96NY7-2,1129.632522
EIF1AX,ENSG00000173674,P47813,1129.397186
SERPINB6,ENSG00000124570,P35237,1124.792492
FH,ENSG00000091483,P07954-2,1123.15982
ARPC4,ENSG00000241553,P59998,1121.774536
PSMD11,ENSG00000108671,O00231,1119.099352
PSAP,ENSG00000197746,"P07602,P07602-2,P07602-3",1115.212138
RUVBL1,ENSG00000175792,Q9Y265,1113.637413
PSME2,ENSG00000100911,Q9UL46,1112.16695
DEK,ENSG00000124795,P35659,1111.15164
ATIC,ENSG00000138363,P31939,1110.590047
ACAT1,ENSG00000075239,P24752,1110.374481
CNDP2,ENSG00000133313,Q96KP4,1107.990493
DYNLL2,ENSG00000264364,Q96FJ2,1107.349145
KRT74,ENSG00000170484,Q7RTS7,1106.132425
TMX1,ENSG00000139921,Q9H3N1,1104.460045
HPCAL1,ENSG00000115756,P37235,1103.489813
PSMB5,ENSG00000100804,P28074,1102.591037
KRT10,ENSG00000186395,P13645,1098.608306
ST13,ENSG00000100380,P50502,1096.831382
GOT1,ENSG00000120053,P17174,1094.351663
FAM129B,ENSG00000136830,Q96TA1-2,1088.523962
CSRP1,ENSG00000159176,P21291,1088.09658
BAG2,ENSG00000112208,O95816,1084.925256
CORO1B,ENSG00000172725,Q9BR76,1082.44284
ARPC1B,ENSG00000130429,O15143,1075.444584
IPO5,ENSG00000065150,O00410,1075.419751
RALY,ENSG00000125970,"Q9UKM9,Q9UKM9-2",1071.829321
HSD17B10,ENSG00000072506,Q99714,1071.809964
COPZ1,ENSG00000111481,P61923,1067.412589
PPP2CA,ENSG00000113575,P67775,1064.454266
HNRNPH3,ENSG00000096746,P31942,1063.7426
NASP,ENSG00000132780,"P49321,P49321-2",1063.11451
DHX15,ENSG00000109606,O43143,1060.931629
VDAC3,ENSG00000078668,Q9Y277,1059.000603
GARS,ENSG00000106105,P41250,1057.223586
SHMT2,ENSG00000182199,P34897-3,1051.664346
MEA1,ENSG00000124733,Q16626,1051.037227
EIF1B,ENSG00000114784,O60739,1041.082052
HMGB3,ENSG00000029993,O15347,1039.50347
RPA2,ENSG00000117748,P15927,1035.320768
UBE2M,ENSG00000130725,P61081,1032.233526
RBM8A,ENSG00000265241,Q9Y5S9,1028.909222
TMEM263,ENSG00000151135,Q8WUH6,1028.079525
SKP1,ENSG00000113558,P63208,1027.713377
VPS29,ENSG00000111237,Q9UBQ0,1025.30847
ATPIF1,ENSG00000130770,Q9UII2,1022.760388
APMAP,ENSG00000101474,Q9HDC9,1019.753678
HSPH1,ENSG00000120694,"Q92598,Q92598-2",1010.880724
KHDRBS1,ENSG00000121774,Q07666,1010.001751
NUDT21,ENSG00000167005,O43809,1008.434789
ATP5I,ENSG00000169020,P56385,1003.386395
PPME1,ENSG00000214517,Q9Y570,1001.925904
PSMB2,ENSG00000126067,P49721,1000.143023
BUB3,ENSG00000154473,O43684-2,998.3325147
RHOB,ENSG00000143878,P62745,995.4031581
GSN,ENSG00000148180,"P06396-2,P06396-3",992.5389691
UBQLN1,ENSG00000135018,"Q9UMX0,Q9UMX0-2",990.0864801
APRT,ENSG00000198931,P07741,988.6716412
GLRX3,ENSG00000108010,O76003,986.5260708
DBI,ENSG00000155368,P07108,982.3667497
TOMM40,ENSG00000130204,O96008,980.9759842
PNP,ENSG00000198805,P00491,978.258881
HBB,ENSG00000244734,P68871,973.256433
NOP10,ENSG00000182117,Q9NPE3,972.8504206
UQCRC1,ENSG00000010256,P31930,971.7137142
SLIRP,ENSG00000119705,Q9GZT3,971.4109468
MCTS1,ENSG00000232119,Q9ULC4,968.9312116
SNRPC,ENSG00000124562,P09234,965.605664
YARS,ENSG00000134684,P54577,962.5994981
FUBP1,ENSG00000162613,"Q96AE4,Q96AE4-2",961.0165218
STOML2,ENSG00000165283,Q9UJZ1,958.4202166
COX4I1,ENSG00000131143,P13073,954.7479086
EIF3E,ENSG00000104408,P60228,953.9361673
SPTBN1,ENSG00000115306,"Q01082,Q01082-3",949.2202755
ACTR1A,ENSG00000138107,P61163,947.695624
CKB,ENSG00000166165,P12277,947.2045536
PPP2CB,ENSG00000104695,P62714,941.8305197
ADH5,ENSG00000197894,P11766,941.3793547
HBD,ENSG00000223609,P02042,937.86529
RAP1B,ENSG00000127314,P61224,931.6430504
LRPPRC,ENSG00000138095,P42704,928.3259924
ALDH9A1,ENSG00000143149,P49189,927.6403686
PSMD1,ENSG00000173692,Q99460,926.6383125
TMA7,ENSG00000232112,Q9Y2S6,924.6414497
ARPC5,ENSG00000162704,O15511,918.0505477
CD99,ENSG00000002586,P14209,917.4721333
CLTB,ENSG00000175416,"P09497,P09497-2",915.0221475
RANGAP1,ENSG00000100401,P46060,910.3063846
MRPL12,ENSG00000262814,P52815,906.6257445
DTYMK,ENSG00000168393,P23919,900.4411365
EIF3L,ENSG00000100129,Q9Y262,899.4748089
EFHD2,ENSG00000142634,Q96C19,898.1518746
OTUB1,ENSG00000167770,Q96FW1,897.9723935
TXNL1,ENSG00000091164,O43396,897.6378309
RAB10,ENSG00000084733,P61026,897.2135472
PSMB7,ENSG00000136930,Q99436,896.7812773
RPN2,ENSG00000118705,"P04844,P04844-2",896.214134
HYOU1,ENSG00000149428,Q9Y4L1,895.7476848
CAST,ENSG00000153113,P20810-5,894.5466505
VAPB,ENSG00000124164,O95292,891.3352009
EIF4G1,ENSG00000114867,Q04637,889.449656
MARCKS,ENSG00000277443,P29966,887.0786668
EIF3M,ENSG00000149100,Q7L2H7,885.5405097
CRYZL1,ENSG00000205758,O95825,885.3126276
ARPC2,ENSG00000163466,O15144,882.9931426
SSR1,ENSG00000124783,P43307,881.6956848
PIN1,ENSG00000127445,Q13526,877.047692
ATP1B1,ENSG00000143153,P05026-2,865.623825
MYOF,ENSG00000138119,"Q9NZM1,Q9NZM1-3,Q9NZM1-6",864.8154596
EIF3D,ENSG00000100353,O15371,864.6999216
RARS,ENSG00000113643,P54136,863.6504671
RAB2A,ENSG00000104388,P61019,862.6921452
CARHSP1,ENSG00000153048,Q9Y2V2,860.681418
FKBP2,ENSG00000173486,P26885,860.639322
PPP1R14B,ENSG00000173457,Q96C90,858.0153466
ACAT2,ENSG00000120437,Q9BWD1,854.6701053
PSMD13,ENSG00000185627,Q9UNM6,854.2113447
RAP1A,ENSG00000116473,P62834,853.6802256
PSME3,ENSG00000131467,P61289,851.3414193
PHPT1,ENSG00000054148,Q9NRX4,851.115502
CAPRIN1,ENSG00000135387,Q14444-2,849.932432
SQSTM1,ENSG00000161011,Q13501,848.3888063
ECHS1,ENSG00000127884,P30084,847.925838
EIF3K,ENSG00000178982,Q9UBQ5,844.7998509
EDF1,ENSG00000107223,O60869,844.564831
GSTM3,ENSG00000134202,P21266,840.9196496
SAR1B,ENSG00000152700,Q9Y6B6,840.4940474
RBM14,ENSG00000239306,Q96PK6,839.5115284
PSMD7,ENSG00000103035,P51665,837.5935446
PYCR2,ENSG00000143811,Q96C36,831.5256584
KRT16,ENSG00000186832,P08779,830.824923
AP2B1,ENSG00000006125,P63010,826.1804635
HBG1,ENSG00000213934,P69891,823.7384906
HBG2,ENSG00000196565,P69892,823.7384906
ATP1A3,ENSG00000105409,P13637,821.4718881
RUVBL2,ENSG00000183207,Q9Y230,818.1134065
LSM2,ENSG00000204392,Q9Y333,817.9107209
MAT2A,ENSG00000168906,P31153,816.2573445
LUC7L2,ENSG00000146963,Q9Y383,816.0120596
SURF4,ENSG00000148248,O15260,815.958878
UQCRC2,ENSG00000140740,P22695,815.3392296
SFXN1,ENSG00000164466,Q9H9B4,814.9751718
NF2,ENSG00000186575,"P35240,P35240-6",813.6503046
GLRX,ENSG00000173221,P35754,809.7236748
RAB8A,ENSG00000167461,P61006,808.8184517
DUT,ENSG00000128951,"P33316,P33316-2",807.6468639
MYH10,ENSG00000133026,P35580,803.026978
UBQLN2,ENSG00000188021,Q9UHD9,799.4592481
MBOAT7,ENSG00000125505,Q96N66,797.3640203
EIF3C,ENSG00000184110,Q99613,791.4964733
CKS1B,ENSG00000173207,P61024,789.7371979
PSMD14,ENSG00000115233,O00487,787.7418618
SPTAN1,ENSG00000197694,"Q13813,Q13813-2,Q13813-3",783.4458527
EIF3CL,ENSG00000205609,B5ME19,782.4639758
LMAN2,ENSG00000169223,Q12907,779.7551118
PSMD6,ENSG00000163636,Q15008,778.5590955
TNPO1,ENSG00000083312,Q92973-2,777.1863791
EIF4E,ENSG00000151247,P06730,774.0667477
KRT14,ENSG00000186847,P02533,773.3936578
PGRMC1,ENSG00000101856,O00264,772.0945542
DNAJA1,ENSG00000086061,P31689,771.6438183
USP14,ENSG00000101557,P54578,768.992166
EIF3A,ENSG00000107581,Q14152,768.7956507
SSB,ENSG00000138385,P05455,767.9840476
NPEPPS,ENSG00000141279,P55786,767.3439997
ATL3,ENSG00000184743,Q6DD88,762.7454342
PXN,ENSG00000089159,P49023-2,760.8995706
GART,ENSG00000159131,P22102,754.9954522
EIF3G,ENSG00000130811,O75821,749.6956577
HBE1,ENSG00000213931,P02100,748.8531733
HIBADH,ENSG00000106049,P31937,746.811295
DDAH2,ENSG00000213722,O95865,743.2152081
VARS,ENSG00000204394,P26640,740.7325569
FEN1,ENSG00000168496,P39748,740.3175478
AIMP1,ENSG00000164022,Q12904,740.0901303
CTSZ,ENSG00000101160,Q9UBR2,740.0668946
COX6C,ENSG00000164919,P09669,734.2149982
EFTUD2,ENSG00000108883,Q15029,733.7557323
DYNC1H1,ENSG00000197102,Q14204,731.3586812
ABCE1,ENSG00000164163,P61221,731.0744402
DAZAP1,ENSG00000071626,Q96EP5,730.6657548
GSS,ENSG00000100983,P48637,729.8792251
SNX3,ENSG00000112335,O60493,729.5532708
7-Sep,ENSG00000122545,"Q16181,Q16181-2",729.2846844
RAB5A,ENSG00000144566,P20339,729.0977707
BTF3L4,ENSG00000134717,Q96K17,727.9781892
GLUD2,ENSG00000182890,P49448,726.8260021
KRT17,ENSG00000128422,Q04695,722.0262956
S100A13,ENSG00000189171,Q99584,719.7732466
SGTA,ENSG00000104969,O43765,718.8000423
PPIF,ENSG00000108179,P30405,713.2455106
SF3B3,ENSG00000189091,Q15393,708.2486803
KRT9,ENSG00000171403,P35527,706.3951256
EPRS,ENSG00000136628,P07814,705.3210099
SLC25A24,ENSG00000085491,Q6NUK1,704.5307511
GBE1,ENSG00000114480,Q04446,703.7747984
ADGRE5,ENSG00000123146,"P48960,P48960-3",701.69838
MCFD2,ENSG00000180398,"Q8NI22,Q8NI22-3",699.0146462
WDR77,ENSG00000116455,Q9BQA1,697.0274147
DDB1,ENSG00000167986,Q16531,696.0924745
PSMD3,ENSG00000108344,O43242,695.2653625
TES,ENSG00000135269,Q9UGI8,691.02316
POFUT1,ENSG00000101346,Q9H488,688.8706728
PDXK,ENSG00000160209,O00764,687.4127748
TMEM109,ENSG00000110108,Q9BVC6,684.8560992
UBE2Z,ENSG00000159202,Q9H832,684.8125252
SDHA,ENSG00000073578,P31040,684.5913262
DBNL,ENSG00000136279,"Q9UJU6,Q9UJU6-2,Q9UJU6-3",682.3535595
NDUFA4,ENSG00000189043,O00483,681.2690502
GLOD4,ENSG00000167699,Q9HC38-2,678.8181848
TAF15,ENSG00000270647,Q92804-2,678.3713815
SEC23A,ENSG00000100934,Q15436,677.8938108
PSAT1,ENSG00000135069,Q9Y617,677.6184955
NARS,ENSG00000134440,O43776,676.341528
DLAT,ENSG00000150768,P10515,673.5681206
SF3B5,ENSG00000169976,Q9BWJ5,672.1060965
MAT2B,ENSG00000038274,"Q9NZL9,Q9NZL9-2",671.5053389
TARDBP,ENSG00000120948,Q13148,671.411511
PYCR1,ENSG00000183010,P32322,671.2369586
BASP1,ENSG00000176788,P80723,670.5151919
EHD3,ENSG00000013016,Q9NZN3,670.2613279
NSFL1C,ENSG00000088833,"Q9UNZ2,Q9UNZ2-4,Q9UNZ2-5",670.233888
PDLIM7,ENSG00000196923,Q9NR12,669.8945817
PRKAR1A,ENSG00000108946,P10644,669.0572731
PUF60,ENSG00000179950,Q9UHX1-2,667.1725542
MVP,ENSG00000013364,Q14764,665.7405825
GSTK1,ENSG00000197448,Q9Y2Q3,665.0627788
CPNE3,ENSG00000085719,O75131,663.9273408
DDX6,ENSG00000110367,P26196,661.4494631
UGP2,ENSG00000169764,Q16851,661.4127559
NAA50,ENSG00000121579,Q9GZZ1,656.4775633
IARS,ENSG00000196305,P41252,654.144124
COPG1,ENSG00000181789,Q9Y678,654.1277194
SNRNP70,ENSG00000104852,P08621,653.779417
AKR7A2,ENSG00000053371,O43488,653.0139294
CLIC3,ENSG00000169583,O95833,650.8007085
CAVIN3,ENSG00000170955,Q969G5,649.497979
FKBP3,ENSG00000100442,Q00688,649.1853855
SBDS,ENSG00000126524,Q9Y3A5,648.5874846
HSD17B12,ENSG00000149084,Q53GQ0,648.513215
CBX1,ENSG00000108468,P83916,646.1713988
HNRNPUL1,ENSG00000105323,Q9BUJ2-2,646.1180209
TMED9,ENSG00000184840,Q9BVK6,643.8651639
CHCHD2,ENSG00000106153,Q9Y6H1,642.84236
SCRN1,ENSG00000136193,Q12765,639.3513275
PDLIM5,ENSG00000163110,"Q96HC4,Q96HC4-4",639.1428248
CRMP1,ENSG00000072832,Q14194,638.5950872
U2AF1,ENSG00000160201,"Q01081,Q01081-2",638.3939471
RTRAF,ENSG00000087302,Q9Y224,633.8981297
TRMT112,ENSG00000173113,Q9UI30,628.0255508
ACOT9,ENSG00000123130,"Q9Y305,Q9Y305-4",625.7389206
ARF6,ENSG00000165527,P62330,625.5323759
DCTN2,ENSG00000175203,Q13561,624.8641262
QARS,ENSG00000172053,P47897,624.1766379
RRBP1,ENSG00000125844,"Q9P2E9,Q9P2E9-2",623.2485757
MAP2K1,ENSG00000169032,Q02750,620.1419686
EHD2,ENSG00000024422,Q9NZN4,615.8464018
RBMXL1,ENSG00000213516,Q96E39,615.1248035
MTCH2,ENSG00000109919,Q9Y6C9,614.6314884
TOMM22,ENSG00000100216,Q9NS69,612.8173634
ARHGDIB,ENSG00000111348,P52566,612.7553193
UBAP2L,ENSG00000143569,"Q14157,Q14157-1",609.6228985
TRIM25,ENSG00000121060,Q14258,608.5920031
RAB5B,ENSG00000111540,P61020,607.2280343
ERO1A,ENSG00000197930,Q96HE7,606.2292127
MAP2K2,ENSG00000126934,P36507,605.7402043
G3BP2,ENSG00000138757,"Q9UN86,Q9UN86-2",604.3842325
HK1,ENSG00000156515,P19367,604.074908
SF1,ENSG00000168066,"Q15637-2,Q15637-4,Q15637-5,Q15637-6",603.1948579
RCC1,ENSG00000180198,P18754-2,603.0789119
ARPC5L,ENSG00000136950,Q9BPX5,601.5871047
IPO7,ENSG00000205339,O95373,600.0909009
SNX12,ENSG00000147164,Q9UMY4-2,598.0674706
FUBP3,ENSG00000107164,Q96I24,596.1275519
TMED2,ENSG00000086598,Q15363,595.5944664
VAMP8,ENSG00000118640,Q9BV40,594.8620727
CBR3,ENSG00000159231,O75828,590.8534458
PPP2R5D,ENSG00000112640,Q14738,590.8095237
GRHPR,ENSG00000137106,Q9UBQ7,588.7460598
AHSA1,ENSG00000100591,O95433,588.5738019
TRA2B,ENSG00000136527,P62995-3,587.0288663
GNG5,ENSG00000174021,P63218,586.5882512
KIF5B,ENSG00000170759,P33176,585.400195
SH3GL1,ENSG00000141985,Q99961,585.3390978
ADSS,ENSG00000035687,P30520,585.0467607
RAB8B,ENSG00000166128,Q92930,583.8907008
ENSA,ENSG00000143420,O43768-2,581.3889612
CAPN1,ENSG00000014216,P07384,580.43066
PFDN1,ENSG00000113068,O60925,579.8090304
GNAI2,ENSG00000114353,P04899,578.7246161
ERP44,ENSG00000023318,Q9BS26,578.5823564
PDHA1,ENSG00000131828,"P08559,P08559-4",578.2275365
CHMP4B,ENSG00000101421,Q9H444,577.9984336
FAM3C,ENSG00000196937,Q92520,577.0992179
XPNPEP3,ENSG00000196236,Q9NQH7-4,576.0562922
LMAN1,ENSG00000074695,P49257,575.7762936
HSDL2,ENSG00000119471,Q6YN16,575.1984622
CTPS1,ENSG00000171793,P17812,574.6289713
RAD23A,ENSG00000179262,P54725,573.7783738
MYH14,ENSG00000105357,Q7Z406-6,572.9937218
BZW1,ENSG00000082153,"Q7L1Q6,Q7L1Q6-2",571.95271
ETFB,ENSG00000105379,P38117,570.036235
PTBP3,ENSG00000119314,O95758-1,569.255254
RPL39,ENSG00000198918,P62891,569.0909578
SARS,ENSG00000031698,P49591,568.8730317
PFKL,ENSG00000141959,P17858,568.4269438
PSMD9,ENSG00000110801,O00233,566.4540391
UFM1,ENSG00000120686,P61960,565.6914475
PPM1G,ENSG00000115241,O15355,565.4614272
TMOD3,ENSG00000138594,Q9NYL9,565.211493
ADSL,ENSG00000239900,P30566,565.2061838
NAA10,ENSG00000102030,P41227,564.4388459
SF3B2,ENSG00000087365,Q13435,563.550617
EIF5,ENSG00000100664,P55010,563.2945618
MAGOH,ENSG00000162385,P61326,563.148689
PTMS,ENSG00000159335,P20962,561.7150777
C6orf120,ENSG00000185127,Q7Z4R8,561.6926832
PTPN1,ENSG00000196396,P18031,560.9291722
CAP2,ENSG00000112186,P40123,560.2009275
YAP1,ENSG00000137693,P46937,559.3388953
ALDH7A1,ENSG00000164904,P49419-2,557.6815241
CHCHD3,ENSG00000106554,Q9NX63,557.6242035
TIMM9,ENSG00000100575,Q9Y5J7,555.403673
IMMT,ENSG00000132305,Q16891,555.2082277
COPA,ENSG00000122218,"P53621,P53621-2",553.0881189
UQCRB,ENSG00000156467,P14927,553.00847
UBA6,ENSG00000033178,A0AVT1,552.9880066
LTA4H,ENSG00000111144,P09960,550.6098393
RCC2,ENSG00000179051,Q9P258,550.5623879
ACP1,ENSG00000143727,"P24666,P24666-2",550.0664685
GMPS,ENSG00000163655,P49915,549.7009286
ATP1B3,ENSG00000069849,P54709,549.1366402
RTN3,ENSG00000133318,"O95197-2,O95197-3",547.2112116
SCP2,ENSG00000116171,P22307,546.4850672
MT-ATP8,ENSG00000228253,P03928,546.3575005
SRSF9,ENSG00000111786,Q13242,544.2226189
RBM39,ENSG00000131051,Q14498-2,543.415291
RPA1,ENSG00000132383,P27694,542.3373761
GPX1,ENSG00000233276,P07203,539.7506847
WARS,ENSG00000140105,P23381,539.4864498
ETFA,ENSG00000140374,P13804,537.9153899
PPA2,ENSG00000138777,Q9H2U2,537.3196918
AKR1C3,ENSG00000196139,P42330,535.1094038
GSPT1,ENSG00000103342,P15170-2,534.3547132
ATP5C1,ENSG00000165629,P36542,533.9746392
DDX21,ENSG00000165732,Q9NR30,532.8979519
MARS,ENSG00000166986,P56192,531.8839916
XPO1,ENSG00000082898,O14980,529.9066088
ESYT1,ENSG00000139641,"Q9BSJ8,Q9BSJ8-2",528.5048123
8-Sep,ENSG00000164402,Q92599-2,527.8642244
AIMP2,ENSG00000106305,Q13155,527.5300684
UPF1,ENSG00000005007,"Q92900,Q92900-2",526.0739824
HNRNPUL2,ENSG00000214753,Q1KMD3,524.4517611
ACTL6A,ENSG00000136518,O96019,523.769751
C11orf58,ENSG00000110696,O00193,523.5212767
PSMD12,ENSG00000197170,O00232,523.1016391
EIF4B,ENSG00000063046,P23588,520.3916663
DLST,ENSG00000119689,P36957,520.0340436
ACTR1B,ENSG00000115073,P42025,519.4746611
CYC1,ENSG00000179091,P08574,519.2333618
TBCB,ENSG00000105254,Q99426,517.2432206
CTTN,ENSG00000085733,"Q14247,Q14247-3",517.0131171
MAP4K3,ENSG00000011566,Q8IVH8-3,514.2163361
KARS,ENSG00000065427,"Q15046,Q15046-2",511.5664714
ATP5J,ENSG00000154723,P18859,510.3945285
RAB3C,ENSG00000152932,Q96E17,509.4128039
AP1B1,ENSG00000100280,"Q10567-2,Q10567-3",509.0595504
TMEM33,ENSG00000109133,P57088,508.8388819
SRP72,ENSG00000174780,O76094,507.8917416
PEA15,ENSG00000162734,Q15121,506.1694927
NAXE,ENSG00000163382,Q8NCW5,505.4606511
COPB2,ENSG00000184432,P35606,504.8326598
DNM2,ENSG00000079805,"P50570,P50570-2",504.0827529
6-Sep,ENSG00000125354,Q14141-2,503.6808312
LSM6,ENSG00000164167,P62312,503.2427351
GNB4,ENSG00000114450,Q9HAV0,503.1745191
ASNA1,ENSG00000198356,O43681,500.9457316
TAX1BP3,ENSG00000213977,O14907,500.7826081
SUCLG1,ENSG00000163541,P53597,499.9719151
PGRMC2,ENSG00000164040,O15173,499.081462
MYADM,ENSG00000179820,Q96S97,498.6860944
UBE2K,ENSG00000078140,P61086,497.8571144
CAND1,ENSG00000111530,Q86VP6,494.1812904
PEPD,ENSG00000124299,P12955,493.1399571
GORASP2,ENSG00000115806,Q9H8Y8,489.5636055
PSMB9,ENSG00000240065,P28065,489.2852916
CSDE1,ENSG00000009307,"O75534,O75534-2",487.5509433
COA3,ENSG00000183978,Q9Y2R0,487.2982117
RAB4B,ENSG00000167578,P61018,486.3442031
DNAJB1,ENSG00000132002,P25685,486.3364224
RAB3D,ENSG00000105514,O95716,484.2765138
LSM7,ENSG00000130332,Q9UK45,484.264516
MRTO4,ENSG00000053372,Q9UKD2,482.9920679
PYCR3,ENSG00000104524,Q53H96,482.7225186
SEC61A1,ENSG00000058262,P61619,482.6892982
HM13,ENSG00000101294,"Q8TCT9-2,Q8TCT9-5",481.9920442
VASP,ENSG00000125753,P50552,479.7050817
UBL5,ENSG00000198258,Q9BZL1,479.4320536
ARL3,ENSG00000138175,P36405,479.0041615
ACO2,ENSG00000100412,Q99798,478.9758959
HADHA,ENSG00000084754,P40939,478.5727825
RAB4A,ENSG00000168118,P20338,477.9435588
MAPK1,ENSG00000100030,P28482,477.7272626
DDX1,ENSG00000079785,Q92499,477.1637116
PSMD10,ENSG00000101843,O75832,477.1467371
CLPP,ENSG00000125656,Q16740,473.6644751
NUDCD1,ENSG00000120526,Q96RS6,473.1021038
MYH11,ENSG00000133392,"P35749-2,P35749-3,P35749-4",472.3838071
UQCRH,ENSG00000173660,P07919,471.7784024
ARHGAP1,ENSG00000175220,Q07960,471.1042482
TOP1,ENSG00000198900,P11387,470.7261321
SRSF6,ENSG00000124193,Q13247-3,470.6401533
PIN4,ENSG00000102309,"Q9Y237,Q9Y237-2",469.9956127
CERS2,ENSG00000143418,Q96G23,469.3147454
LSM4,ENSG00000130520,Q9Y4Z0,469.2679645
SLC16A3,ENSG00000141526,O15427,468.6417444
ALDH18A1,ENSG00000059573,"P54886,P54886-2",468.1146806
AP2A1,ENSG00000196961,O95782-2,466.6827922
PDCD6,ENSG00000249915,O75340,464.5218605
GMFG,ENSG00000130755,O60234,464.2783176
RAB3A,ENSG00000105649,P20336,462.7583225
VPS35,ENSG00000069329,Q96QK1,462.0350509
RAB30,ENSG00000137502,Q15771,461.988323
P4HA1,ENSG00000122884,"P13674,P13674-2",460.9957867
FAM114A1,ENSG00000197712,Q8IWE2,460.5263391
OXSR1,ENSG00000172939,O95747,460.3034316
ETF1,ENSG00000120705,P62495,456.7785873
DUSP3,ENSG00000108861,P51452,455.2686653
DNPH1,ENSG00000112667,O43598,454.5583286
ABHD14B,ENSG00000114779,Q96IU4,453.831804
CLNS1A,ENSG00000074201,P54105,453.1712485
YKT6,ENSG00000106636,O15498,453.0549499
CSTF1,ENSG00000101138,Q05048,452.5187883
ARL6IP1,ENSG00000170540,Q15041,451.8888122
KPNA4,ENSG00000186432,O00629,451.7580073
COX17,ENSG00000138495,Q14061,451.0098553
LARS,ENSG00000133706,Q9P2J5,450.2724014
ATP5H,ENSG00000167863,O75947,449.8898132
NNT,ENSG00000112992,Q13423,449.280772
PSMD5,ENSG00000095261,Q16401,449.0281195
TMEM43,ENSG00000170876,Q9BTV4,448.1340153
SNRPA1,ENSG00000131876,P09661,444.6863672
RANBP3,ENSG00000031823,Q9H6Z4-3,443.8928279
TOMM34,ENSG00000025772,Q15785,443.6475311
CPSF6,ENSG00000111605,Q16630-2,443.6269682
HARS,ENSG00000170445,P12081,442.9825789
ESD,ENSG00000139684,P10768,441.6912614
DENR,ENSG00000139726,O43583,441.3443802
PHF5A,ENSG00000100410,Q7RTV0,440.5144756
ANXA4,ENSG00000196975,P09525,440.3532391
QDPR,ENSG00000151552,P09417,440.2520236
BAX,ENSG00000087088,Q07812-8,439.7488108
NNMT,ENSG00000166741,P40261,439.569875
ITPA,ENSG00000125877,"Q9BY32,Q9BY32-2",439.2793417
SF3B6,ENSG00000115128,Q9Y3B4,438.6884613
TECR,ENSG00000099797,Q9NZ01,438.1643356
PRKDC,ENSG00000253729,P78527,437.2166684
RAB3B,ENSG00000169213,P20337,436.4467347
LRRC47,ENSG00000130764,Q8N1G4,436.2227509
PFDN4,ENSG00000101132,Q9NQP4,435.8531944
TXNDC12,ENSG00000117862,O95881,435.6922033
SSRP1,ENSG00000149136,Q08945,435.290361
PYGL,ENSG00000100504,P06737,434.6965798
GRPEL1,ENSG00000109519,Q9HAV7,434.6525789
KPNA3,ENSG00000102753,O00505,434.4714701
OAT,ENSG00000065154,P04181,434.0617491
NACA,ENSG00000196531,E9PAV3,433.4238219
KTN1,ENSG00000126777,"Q86UP2,Q86UP2-2",432.7281242
PARP1,ENSG00000143799,P09874,431.7709591
ARL6IP5,ENSG00000144746,O75915,431.7615092
