ID	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Z-Score	Average Intensity	Description	Ensembl ID	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	UniProt ID	abs_zscore	sd_mcf10a	zscore
MO000137304	0.019	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	DUSP5(h)	7.75	116	78838	25	0.52312285	1.6645569	NaN	dual specificity phosphatase 5	ENSG00000138166	DUSP5	1847	7.099257628	2.211639	63	4.822554	220	2.584776	95	4.925454	177	756.8356991	3.38E-22	10.02506132	0.33210134	1.33E-23	10.01362763	10.42684651	47.604168	1300	39.816284	1023	48.561951	1746	39.990952	1661	7.65374103	8.18915382	7.7285255	8.20560867	9.96357531	9.75665797	9.9829114	9.7646291	NM_004419		11.32027769	0.293949404	11.32027769
MO000137417	0.048	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	ERK3(h)	8.025	223	63079	23	0.39732912	1.5306013	19.093763527640075	mitogen-activated protein kinase 6	ENSG00000069956	MAPK6	5597	10.67097723	24.130247	1137	28.146984	2146	24.234156	1475	29.288574	1750	1520.912893	0.255014608	-1.155116017	0.155461259	0.180832293	-1.338196797	10.46297569	25.528685	1166	27.119402	1165	27.420212	1648	28.043581	1947	10.48095161	10.7359147	10.48537254	10.76720252	10.468852	10.49150714	10.52795693	10.52223839	NM_002748	Q16659	1.337674868	0.15549484	-1.337674868
MO000145136	0.016	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	SPK(h)	8.974999	80	66988	25	0.47676924	2.0128248	392.73053862834746	PDZ binding kinase	ENSG00000168078	PBK	55872	8.021909299	7.519835	178	8.460586	324	8.138109	249	9.505289	285	648.7810138	2.12399E-4	3.992057137	0.498253724	6.12E-5	4.00826381	10.01909675	15.570586	357	66.4068	1429	15.506304	468	62.58548	2177	8.29005291	8.47880195	8.34655431	8.56442365	8.79236766	10.08881214	8.7880002	10.03369095	NM_001278945,NM_018492	Q96KB5	16.02519858	0.124627938	16.02519858
MO000157932	0.009	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000165730","MO000257758"]	Jagged1-isoform1(h)	9.0	139	8657	23	0.25605413	2.0842624	NaN	jagged 1	ENSG00000101384	JAG1	182	9.243119409	5.232146	350	8.888344	961	4.395239	379	8.821714	747	1296.868676	4.83E-6	3.279562293	0.350283529	9.99E-7	4.891760919	10.95692806	32.694462	2115	20.363907	1239	33.1437	2822	20.858698	2052	9.35518538	9.8603589	9.23596947	9.85033543	10.82644575	10.35715259	10.83861503	10.3818586	NM_000214		5.243362463	0.326852981	5.243362463
MO000166164	0.016	["E47(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024773","MO000025736","MO000026496","MO000028099","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	FMRP(h)	8.059999	182	37789	22	0.33585265	1.7278296	60.151984676820774	fragile X mental retardation 1	ENSG00000102081	FMR1	2332	9.592324423	14.766084	723	9.933271	785	13.925499	881	10.452781	650	866.8648312	0.016452159	1.246935102	0.119436799	0.007682113	2.665731026	9.909594049	17.047098	811	18.284118	813	18.386753	1118	17.966978	1276	9.7627142	9.5487207	9.71412127	9.59019302	9.82721574	9.8534095	9.86640037	9.83065795	NM_001185075,NM_001185076,NM_001185081,NM_001185082,NM_002024,NR_033699,NR_033700	Q06787-5,Q06787-6,Q06787-8	3.142033506	0.100975889	3.142033506
MO000167329	0.007	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	Laforin(h)	8.76	78	51623	22	0.45034927	2.2125828	NaN	EPM2A,laforin glucan phosphatase	ENSG00000112425	EPM2A	7957	6.32633635	1.022587	20	1.928732	121	1.539144	77	2.243999	110	63.65842948	0.173611495	-1.70113099	0.486659551	0.115253863	-1.575011183	5.55679846	1.304625	27	0.863283	31	1.559134	77	1.213369	70	5.29379536	6.3242444	6.02292926	6.4453575	5.44131354	5.54523417	5.97586116	5.77364298	NM_001018041,NM_005670		1.489398345	0.516677014	-1.489398345
MO000176197	0.027	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	JKAP-isoform2(h)	8.610001	164	52601	23	0.38195252	1.7591496	NaN	dual specificity phosphatase 22	ENSG00000112679	DUSP22	56940	7.911669921	4.88398	191	6.574611	307	6.660118	262	4.099611	203	286.4539596	0.002344593	1.376676042	0.138499247	8.68761E-4	3.329903354	8.375524021	8.819336	293	7.365097	261	8.669582	429	9.150021	401	7.98005043	8.08829799	8.02823359	7.94952166	8.29978088	8.22549459	8.38986841	8.18560763	NM_001286555,NM_020185,NR_104473,NR_104474,NR_104475		7.657398934	0.060575935	7.657398934
MO000176198	0.028	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","Miz-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000027350","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	JKAP(h)	8.849999	89	76367	26	0.5474866	1.7080992	NaN	dual specificity phosphatase 22	ENSG00000112679	DUSP22	56940	7.911669921	4.88398	191	6.574611	307	6.660118	262	4.099611	203	286.4539596	0.002344593	1.376676042	0.138499247	8.68761E-4	3.329903354	8.375524021	8.819336	293	7.365097	261	8.669582	429	9.150021	401	7.98005043	8.08829799	8.02823359	7.94952166	8.29978088	8.22549459	8.38986841	8.18560763	NM_001286555,NM_020185,NR_104473,NR_104474,NR_104475		7.657398934	0.060575935	7.657398934
MO000178581	0.013	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	Raf-1-isoform2(h)	8.425	160	59346	23	0.40738076	1.7327745	11.984172105543447	Raf-1 proto-oncogene,serine/threonine kinase	ENSG00000132155	RAF1	5894	10.29965378	28.441586	1039	23.509195	1390	30.505764	1439	24.438406	1132	1370.006222	0.055776156	1.174271726	0.10739045	0.030915024	2.158164765	10.53101399	32.88987	1164	39.540855	1316	33.387932	1555	40.61676	2185	10.34421931	10.30397295	10.40395143	10.33236897	10.40674276	10.53627766	10.4184752	10.56229604	NM_002880	P04049	5.497393925	0.042085434	5.497393925
MO000193588	0.026	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	USP22-isoform1(h)	7.55	132	74484	25	0.50965613	1.6488715	8.233783947529087	ubiquitin specific peptidase 22	ENSG00000124422	USP22	23326	12.15343503	69.585152	4050	52.978626	4991	68.983955	5185	51.558788	3806	4170.692469	0.011582005	-1.203213538	0.095494615	0.005192451	-2.794845614	11.8863651	55.849545	3149	61.283718	3251	55.762688	4140	62.012375	5318	12.16238547	12.04931219	12.15549583	12.02210068	11.91274694	11.96290587	11.91086698	11.97559162	NM_015276	Q9UPT9	3.705894017	0.072066262	-3.705894017
MO000193589	0.031	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	USP22(h)	7.55	142	74510	25	0.5096193	1.6154896	8.233783947529087	ubiquitin specific peptidase 22	ENSG00000124422	USP22	23326	12.15343503	69.585152	4050	52.978626	4991	68.983955	5185	51.558788	3806	4170.692469	0.011582005	-1.203213538	0.095494615	0.005192451	-2.794845614	11.8863651	55.849545	3149	61.283718	3251	55.762688	4140	62.012375	5318	12.16238547	12.04931219	12.15549583	12.02210068	11.91274694	11.96290587	11.91086698	11.97559162	NM_015276	Q9UPT9	3.705894017	0.072066262	-3.705894017
MO000193590	0.028	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	USP22-isoform2(h)	7.55	137	74484	25	0.50964975	1.6398573	8.233783947529087	ubiquitin specific peptidase 22	ENSG00000124422	USP22	23326	12.15343503	69.585152	4050	52.978626	4991	68.983955	5185	51.558788	3806	4170.692469	0.011582005	-1.203213538	0.095494615	0.005192451	-2.794845614	11.8863651	55.849545	3149	61.283718	3251	55.762688	4140	62.012375	5318	12.16238547	12.04931219	12.15549583	12.02210068	11.91274694	11.96290587	11.91086698	11.97559162	NM_015276	Q9UPT9	3.705894017	0.072066262	-3.705894017
MO000255877	0.015	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	RSK1-isoform2(h)	8.190001	78	61860	24	0.47062886	2.0770762	NaN	ribosomal protein S6 kinase A1	ENSG00000117676	RPS6KA1	6195	7.836559659	5.32239	190	4.536252	262	5.093758	235	4.806126	218	355.203424	9.73E-7	2.108420204	0.206096574	1.77E-7	5.221641494	8.912368938	9.34429	323	15.704295	511	9.617859	437	14.252386	749	8.09060191	8.07687665	8.05948348	8.11790992	8.47998992	8.89423562	8.50250297	8.8148604	NM_001006665,NM_001330441,NM_002953		43.61080169	0.024668413	43.61080169
MO000255879	0.0	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	RSK3-isoform2(h)	7.575	88	48697	22	0.43562898	2.1709292	NaN	ribosomal protein S6 kinase A2	ENSG00000071242	RPS6KA2	6196	12.46377557	101.602409	6623	46.460678	4911	100.390694	8340	27.999889	2320	3708.399833	0.011530202	-3.19545156	0.599335901	0.005166555	-2.796461574	10.78775254	38.84464	2450	6.313468	390	39.673847	3297	11.879852	1144	12.42706714	11.82256847	12.40316804	11.37509759	11.47256627	10.20058092	11.4906736	10.55194374	NM_001006932,NM_001318936,NM_001318937,NM_001318938,NM_021135		3.315292755	0.505542995	-3.315292755
MO000255997	0.008	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	MEKK3-isoform2(h)	7.1	121	47594	22	0.3774172	2.0732343	NaN	mitogen-activated protein kinase kinase kinase 3	ENSG00000198909	MAP3K3	4215	9.17535541	10.700817	576	4.197142	366	10.986821	762	7.871077	536	593.5893567	0.837604749	1.053852008	0.27123382	0.780250349	0.278992802	9.250313868	9.798718	505	11.497568	561	8.863849	601	11.131377	874	9.33830417	8.6956008	9.36013938	9.19076267	9.19134173	9.30518119	9.10588077	9.27614625	NM_001330431,NM_002401,NM_203351		0.242053678	0.309677004	0.242053678
