ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene symbol ID
ENSG00000171425	NaN		zinc finger protein 581	ZNF581	51545	8.524621747	32.977028	451	10.26758	228	31.092257	549	11.403852	198	282.4212862	0.085500041	-1.87348211	0.463182204	0.050531874	-1.955433938	7.61891508	18.526104	246	7.818598	98	17.143604	299	7.950098	161	8.65672963	7.77281818	8.60345304	7.85153801	8.0809135	7.39226145	8.01298513	7.40211966	NM_016535	1.911522868	0.473814194	-1.911522868	ZNF581
ENSG00000171443	NaN		zinc finger protein 524	ZNF524	147807	6.522309587	7.859207	100	3.908389	80	7.039	115	3.944807	64	93.73530114	0.904620021	1.039838741	0.329898281	0.864349603	0.170839965	6.57819047	9.430575	116	4.692636	55	7.785178	126	5.052024	95	6.73532285	6.29768236	6.64197408	6.31062543	6.82630185	6.26550847	6.66717211	6.31334834	NM_153219	0.248031575	0.225297457	0.248031575	ZNF524
ENSG00000171444	NaN		mutated in colorectal cancers	MCC	4163	7.423110899	1.407962	137	1.20375	189	1.829024	229	1.06638	131	105.3965588	3.55E-12	-4.357507651	0.291333915	3.13E-13	-7.288898034	5.291629849	0.21188	20	0.453352	41	0.286368	36	0.493928	71	6.97433813	6.96111794	7.21109213	6.84798849	5.58232833	6.01727662	5.74046007	6.06099294	NM_001085377,NM_002387	13.9707667	0.152567221	-13.9707667	MCC
ENSG00000171448	NaN		zinc finger and BTB domain containing 26	ZBTB26	57684	6.145332296	3.589715	85	1.27907	49	3.377619	103	1.242043	38	63.49755153	0.504367593	-1.253896075	0.398221544	0.412393479	-0.819688901	5.812807259	1.393613	32	2.53214	55	1.975855	60	2.664196	93	6.32623633	5.6696993	6.27896825	5.66229079	5.59478673	5.98076723	5.82256532	6.01814562	NM_001304363,NM_001304364,NM_020924	0.90344348	0.368064018	-0.90344348	ZBTB26
ENSG00000171450	NaN		cyclin dependent kinase 5 regulatory subunit 2	CDK5R2	8941	1.387720233	0.132183	4	0.041267	2	0.080807	3	0.027427	1	13.10212014	5.73E-6	9.199439746	0.659403969	1.2E-6	4.855211911	4.559956216	1.1123	31	0.516053	14	0.866156	32	0.423094	18	3.07134119	2.82836485	2.92018764	2.80028194	4.14850818	3.6201022	3.97633464	3.49744941	NM_003936	25.9766789	0.122118612	25.9766789	CDK5R2
ENSG00000171456	NaN		additional sex combs like 1,transcriptional regulator	ASXL1	171023	11.18875494	26.226388	2031	20.722785	2568	27.085805	2696	21.047165	1957	2327.559638	0.953115513	-1.005857316	0.09126254	0.926441083	-0.092323418	11.18043791	28.189723	2009	31.401613	1997	26.77238	2542	29.670098	3126	11.23019454	11.14065949	11.25463086	11.11336047	11.18680592	11.20553582	11.15222655	11.18065199	NM_001164603,NM_015338	0.121796829	0.068286096	-0.121796829	ASXL1
ENSG00000171466	NaN		zinc finger protein 562	ZNF562	54811	8.320501171	4.076148	263	3.553945	371	3.845387	322	3.779454	310	414.5781248	4.51E-8	1.595639917	0.116263036	6.7E-9	5.798361589	8.992860734	6.215477	389	7.771904	457	6.87608	562	7.770933	733	8.46359024	8.46704319	8.42136733	8.51549542	8.75500614	8.91913066	8.83456758	8.9154248	NM_001130031,NM_001130032,NM_001300885,NM_017656	17.46592496	0.038495503	17.46592496	ZNF562
ENSG00000171467	0.29607485330314154	Q5VUA4	zinc finger protein 318	ZNF318	24149	9.845719795	9.073333	810	6.813238	985	9.135468	1054	6.969918	790	802.0663758	6.76117E-4	-1.344269754	0.115428019	2.17528E-4	-3.697738866	9.417823477	7.099751	614	6.31386	514	7.376918	840	6.834508	899	9.81289738	9.68909749	9.82022958	9.70516233	9.5431769	9.42167174	9.57437183	9.4872037	NM_014345	6.171803107	0.069330844	-6.171803107	ZNF318
ENSG00000171469	NaN		zinc finger protein 561	ZNF561	93134	9.287377425	13.898538	704	9.998607	820	4.218537	276	9.707645	624	496.2034534	0.044081478	-1.699388173	0.33802316	0.023623105	-2.263204186	8.521804555	6.674617	328	6.388109	295	6.513523	421	6.596505	492	9.39480693	9.22513416	8.39387732	9.19456943	8.69617105	8.63329636	8.67470433	8.66035625	NM_001330365,NM_152289	1.710528611	0.447565077	-1.710528611	ZNF561
ENSG00000171488	NaN		leucine rich repeat containing 8 family member C	LRRC8C	84230	8.666759594	3.154843	254	4.319714	562	3.466405	360	4.449233	454	492.65689	0.118465069	1.42443177	0.285154167	0.073476149	1.789861688	9.17720258	4.449961	347	8.086281	593	4.97536	510	8.576086	1016	8.54976918	8.90768143	8.61845026	8.92953565	8.75762281	9.23400486	8.84655011	9.2870106	NM_032270	2.612944238	0.195351657	2.612944238	LRRC8C
ENSG00000171490	385.2998095103229	O76021	ribosomal L1 domain containing 1	RSL1D1	26156	11.53045208	44.797195	2565	34.959518	3240	44.744347	3309	35.710655	2593	3873.211444	2.21E-19	1.618821759	0.074472336	1.04E-20	9.331574362	12.2253066	74.148544	4113	79.250481	4135	72.922371	5325	75.637283	6380	11.71776257	11.63130343	11.7175022	11.64481615	12.08942015	12.11902608	12.0738094	12.08029857	NM_015659	15.01693174	0.046271404	15.01693174	RSL1D1
ENSG00000171492	NaN		leucine rich repeat containing 8 family member D	LRRC8D	55144	8.704210634	8.458121	358	6.793517	465	8.448205	461	6.856807	368	608.7693899	0.154408296	1.919579988	0.572728471	0.100456	1.642646952	9.644667508	2.105798	86	20.27935	781	25.919931	1396	20.301004	1263	8.86404173	8.80060617	8.86215071	8.80520684	7.86149414	9.53539532	9.7966961	9.53919525	NM_001134479,NM_018103	27.01699108	0.03480983	27.01699108	LRRC8D
ENSG00000171497	314.6389885389377	Q08752	peptidylprolyl isomerase D	PPID	5481	8.583426861	14.022711	287	15.092208	500	14.946966	395	13.574453	353	614.8294719	9.73E-5	2.205238418	0.271338851	2.61E-5	4.204833321	9.724628898	26.314119	522	49.280289	919	24.810946	648	49.550312	1493	8.74839745	8.91747365	8.79768598	8.8313059	9.20218329	9.73412942	9.15142528	9.7422393	NM_005038	16.0332696	0.071177125	16.0332696	PPID
ENSG00000171503	0.6377429622817746	Q16134	electron transfer flavoprotein dehydrogenase	ETFDH	2110	7.852201243	9.614796	255	4.715889	200	9.197003	311	4.093664	139	224.1339022	0.82023038	-1.062502426	0.284959636	0.758887372	-0.306942195	7.762849657	7.653154	198	6.202992	147	9.613026	291	7.150298	278	8.06509159	7.58150956	8.01643945	7.48595426	7.81568854	7.59752542	7.90758068	7.7251742	NM_001281737,NM_001281738,NM_004453	0.301872651	0.295990994	-0.301872651	ETFDH
ENSG00000171522	NaN		prostaglandin E receptor 4	PTGER4	5734	7.01847782	1.563202	60	3.696081	228	1.545274	76	3.360492	163	130.7005118	0.973116868	1.014522778	0.392636181	0.957749077	0.052978451	7.041670926	2.776619	103	3.8535	134	2.405347	117	3.452945	194	6.55768147	7.34223756	6.54237264	7.25829603	6.92946129	7.16660855	6.81344151	7.07833526	NM_000958	0.053372753	0.434549551	0.053372753	PTGER4
ENSG00000171530	1791.8161255535836	O75347	tubulin folding cofactor A	TBCA	6902	9.570961495	83.733993	646	77.208151	953	76.617731	760	68.613081	665	1044.559925	4.07E-5	1.746522913	0.182225297	1.01E-5	4.41478533	10.37562275	132.041545	976	195.239755	1363	121.247644	1186	180.195301	2028	9.76261593	9.80295355	9.68798378	9.70534469	10.07639539	10.399189	10.00656828	10.32681902	NM_001297738,NM_001297740,NM_004607	15.22389218	0.05285516	15.22389218	TBCA
ENSG00000171552	222.6670607040499	Q07817-3	BCL2 like 1	BCL2L1	598	12.89881628	223.070573	6879	179.302227	8914	221.982034	8830	146.673862	5733	8313.297159	0.143762172	1.177016268	0.139627529	0.09217959	1.684010756	13.13401823	294.0461	8668	251.065777	7049	269.3673	10503	243.905795	11043	13.01798365	12.94973101	13.01344791	12.78344779	13.18428816	13.02884416	13.11114609	13.00461849	NM_001191,NM_001317919,NM_001317920,NM_001317921,NM_001322239,NM_001322240,NM_001322242,NM_138578,NR_134257	2.144886347	0.109657069	2.144886347	BCL2L1
ENSG00000171574	NaN		zinc finger protein 584	ZNF584	201514	7.362151711	4.115547	110	5.078285	214	4.530763	151	5.393521	182	248.4594821	3.45E-6	2.018770551	0.204204213	6.94E-7	4.963056008	8.376755968	9.430465	244	13.580545	320	9.858059	330	13.272304	502	7.43352866	7.67902281	7.47733511	7.7408071	8.03326419	8.29508907	8.05594771	8.27205015	NM_001318002,NM_173548,NR_134461	6.757535021	0.150144136	6.757535021	ZNF584
ENSG00000171603	NaN		calsyntenin 1	CLSTN1	22883	11.93000427	57.480001	3344	47.37118	4455	53.83167	4042	48.888831	3598	3484.327957	0.023324656	-1.272432843	0.137393915	0.011410297	-2.529875616	11.58244269	53.780642	3020	41.779705	2206	52.687688	3892	42.420952	3621	11.89039977	11.84455488	11.83322935	11.86702476	11.76741853	11.52762525	11.74839806	11.54260328	NM_001009566,NM_001302883,NM_014944	13.7279509	0.025317805	-13.7279509	CLSTN1
ENSG00000171606	NaN		zinc finger protein 274	ZNF274	10782	7.05533078	3.942766	128	2.792748	146	3.381178	141	2.653555	109	301.4540004	1.13E-38	3.537683308	0.136908628	1.92E-40	13.31402505	8.876220838	13.749352	428	14.038555	411	13.11834	523	12.228806	579	7.6119318	7.45962134	7.49525461	7.42438446	8.5903614	8.57858667	8.52182611	8.45692214	NM_001278734,NM_016324,NM_016325,NM_133502	22.36846488	0.081404337	22.36846488	ZNF274
ENSG00000171617	NaN		ectodermal-neural cortex 1	ENC1	8507	8.739906897	3.217148	203	6.847593	689	3.316875	272	7.171433	563	976.1746598	6.08E-6	3.565677946	0.378772086	1.28E-6	4.842427607	10.57441556	15.706065	882	28.091381	1491	21.249202	1569	29.780618	2572	8.75578701	9.39648356	8.77870628	9.42687591	9.85898143	10.36749441	10.13064792	10.43303643	NM_001256574,NM_001256575,NM_001256576,NM_003633,NR_046318	4.926336478	0.372388015	4.926336478	ENC1
ENSG00000171621	NaN		splA/ryanodine receptor domain and SOCS box containing 1	SPSB1	80176	8.502982053	7.164887	249	8.577199	483	7.340273	330	8.785807	388	361.4822079	0.979312839	-1.007915876	0.305112447	0.970260079	-0.037282098	8.492560787	12.267965	414	6.740568	214	12.10987	537	6.05138	310	8.32988913	8.60059214	8.35141001	8.61801602	8.72718276	8.19965992	8.71364914	8.11598918	NM_025106	0.067009537	0.155519147	-0.067009537	SPSB1
ENSG00000171681	NaN		activating transcription factor 7 interacting protein	ATF7IP	55729	9.926623814	9.469669	938	6.061948	947	9.464605	1211	6.162892	738	1169.377314	0.044415677	1.403152962	0.216258265	0.023841746	2.259669896	10.415249	15.382594	1433	12.270837	950	13.848569	1750	10.625128	1506	10.15159083	9.883804	10.15199722	9.87629562	10.48361767	10.15238847	10.41767526	10.13850327	NM_001286514,NM_001286515,NM_018179,NM_181352	3.113816767	0.156921625	3.113816767	ATF7IP
ENSG00000171700	NaN		regulator of G protein signaling 19	RGS19	10287	7.867111039	10.856093	182	10.774213	301	9.014818	207	10.572122	238	213.1983236	0.139021149	-1.20742024	0.159731236	0.088678727	-1.702408983	7.591887232	8.958797	155	9.841701	155	9.474664	215	11.841698	292	7.75749066	7.8947016	7.65443758	7.89824131	7.59580665	7.61782606	7.63627929	7.74424251	NM_001039467,NM_005873	2.336961376	0.117769943	-2.336961376	RGS19
ENSG00000171723	13.816127232756688	Q9NQX3-2	gephyrin	GPHN	10243	8.358388894	5.713848	275	5.541365	431	4.56541	283	5.158535	314	410.5174652	2.33886E-4	1.501733576	0.147266272	6.79E-5	3.983457166	8.944989028	8.431302	392	10.259959	448	8.666633	531	9.757411	690	8.49517096	8.58502885	8.31593856	8.52165834	8.75756962	8.89773389	8.78148343	8.85842142	NM_001024218,NM_020806	5.085730475	0.115342356	5.085730475	GPHN
ENSG00000171729	NaN		transmembrane protein 51	TMEM51	55092	5.823358365	1.328055	31	1.938875	71	2.009151	57	2.357322	68	95.41355444	1.31038E-4	2.370647438	0.301479845	3.62E-5	4.130561772	7.068267277	5.195927	114	3.569105	74	7.418041	205	5.574241	182	5.86554606	6.18079958	6.0870555	6.32511821	6.78599376	6.45690693	7.05804317	6.80384134	NM_001136216,NM_001136217,NM_001136218,NM_001319665,NM_018022,NR_135082	6.45782627	0.192775225	6.45782627	TMEM51
ENSG00000171763	32.88684070416709	Q9BVQ7	spermatogenesis associated 5 like 1	SPATA5L1	79029	6.718146439	2.891619	79	2.402852	116	2.961556	117	3.165423	106	127.8582035	0.049565448	1.430850175	0.233766338	0.027031323	2.211065195	7.232968754	3.468473	98	5.337709	149	3.655173	135	6.375557	257	6.75713473	6.78982512	6.86139839	6.90559672	6.89141439	7.25708814	6.92613681	7.31715128	NM_001323640,NM_024063,NR_027635,NR_136645,NR_136646,NR_136647,NR_136648	7.642049934	0.067367044	7.642049934	SPATA5L1
ENSG00000171791	NaN		BCL2,apoptosis regulator	BCL2	596	6.028819714	0.509307	37	1.421876	99	0.61425	50	0.836045	77	116.1791731	1.86E-6	2.55120608	0.265431547	3.57E-7	5.090500568	7.384283048	1.820814	128	3.881236	151	3.140937	185	3.361582	237	6.11625044	6.55582349	6.14000971	6.54763699	7.00243771	7.16882153	7.0827142	7.14793516	NM_000633,NM_000657	5.53745865	0.244780759	5.53745865	BCL2
ENSG00000171812	NaN		collagen type VIII alpha 2 chain	COL8A2	1296	1.984510689	0.057022	3	0.069505	6	0.059473	4	0.045878	3	4.476595894	0.753643959	1.234056538	0.735092554	0.679790743	0.412748696	2.320746783	0.120113	6	0.061719	3	0.136852	9	0.026329	2	2.07556865	2.16946954	2.0816208	2.05275033	2.26487297	2.07282631	2.31843241	1.91789784	NM_001294347,NM_005202	6.557562334	0.051274556	6.557562334	COL8A2
ENSG00000171823	NaN		F-box and leucine rich repeat protein 14	FBXL14	144699	6.422279409	3.156267	75	2.581252	99	2.800742	86	2.613717	79	65.75447235	1.41E-5	-1.862994718	0.192723498	3.2E-6	-4.657572092	5.51557956	1.802868	42	1.569034	34	1.577471	48	1.98533	69	6.26452855	6.21658634	6.17107311	6.22645117	5.79790347	5.67513176	5.69890015	5.82867774	NM_152441	23.59661776	0.038424992	-23.59661776	FBXL14
ENSG00000171824	75.1241241555529	Q01780	exosome component 10	EXOSC10	5394	10.42561695	32.641827	1035	34.798481	1785	32.986607	1350	32.892399	1322	1629.68396	0.052409453	1.369729952	0.207630187	0.028811413	2.186057309	10.87957225	41.049236	1261	66.771553	1929	42.103455	1702	65.674189	3051	10.43658447	10.60801926	10.44529126	10.55662613	10.56757973	10.96314135	10.58784631	10.94641825	NM_001001998,NM_002685	5.381372748	0.084356784	5.381372748	EXOSC10
ENSG00000171843	NaN		MLLT3,super elongation complex subunit	MLLT3	4300	6.992071647	1.852136	141	0.847903	104	1.665151	163	0.910024	88	122.8291559	0.766582447	-1.074113439	0.262833161	0.694732793	-0.392440464	6.887035456	1.376626	101	1.494983	103	1.526893	148	1.234274	138	7.19604538	6.68821431	7.10628936	6.74194773	6.89345275	6.93096852	6.97826593	6.78672374	NM_001286691,NM_004529	0.411308246	0.255370983	-0.411308246	MLLT3
ENSG00000171848	152.64360343488124	P31350	ribonucleotide reductase regulatory subunit M2	RRM2	6241	10.30613738	14.153594	520	35.9944	2148	14.212133	669	38.548834	1789	2756.226909	0.016513795	3.353891413	0.655313359	0.007718913	2.664123897	12.05202028	33.157224	1182	184.817419	6134	31.175729	1453	175.853512	9435	10.09107554	10.88911036	10.08872306	10.93698811	10.64540392	12.15950362	10.59064341	12.11455555	NM_001034,NM_001165931	3.670531069	0.475648582	3.670531069	RRM2
ENSG00000171858	7243.384018897453	P63220	ribosomal protein S21	RPS21	6227	11.42842753	554.796997	2450	413.231812	2953	553.639771	3157	417.435333	2338	2933.636457	0.260404483	1.128880886	0.132048585	0.18534982	1.324461504	11.60322956	683.097412	2922	574.086182	2310	697.615845	3929	584.649658	3803	11.5241003	11.39518348	11.52287174	11.40007489	11.64225913	11.46391802	11.65994651	11.48206201	NM_001024	2.404672956	0.072692642	2.404672956	RPS21
ENSG00000171862	0.9715779131974662	P60484	phosphatase and tensin homolog	PTEN	5728	10.74008835	20.019462	1944	8.733536	1373	15.25554	1913	11.238127	1384	1715.506548	0.97948384	1.006189689	0.242893631	0.970763223	0.03665107	10.74873653	17.875415	1683	14.983184	1327	17.664256	2187	13.283433	1902	11.01165918	10.42663897	10.7725292	10.62909611	10.84835675	10.66785471	10.83624299	10.56980576	NM_000314,NM_001304717,NM_001304718	0.035135945	0.246134836	0.035135945	PTEN
ENSG00000171863	4078.817715989414	P62081	ribosomal protein S7	RPS7	6201	12.28196332	557.769653	4528	419.939209	5517	523.725769	5490	403.471527	4154	5342.663236	0.21806065	1.145651968	0.136458674	0.150556213	1.437569596	12.47806466	559.366333	4399	731.834167	5414	549.159546	5686	701.25824	8386	12.40116379	12.28071306	12.34778263	12.24377518	12.34251711	12.54619784	12.32619318	12.5116617	NM_001011	2.801224173	0.070005586	2.801224173	RPS7
ENSG00000171865	NaN		ribonuclease H1	RNASEH1	246243	8.182330299	9.097492	190	11.534326	393	8.662257	234	12.926408	342	268.4206279	0.414192204	-1.179331478	0.241488424	0.324414242	-0.985427267	7.944589985	8.890832	184	11.98735	236	8.635008	237	11.9912	378	7.93020467	8.25488492	7.89247418	8.3425406	7.87285424	8.09879981	7.85443231	8.0938578	NM_001286834,NM_001286837,NM_002936	1.047230652	0.227018101	-1.047230652	RNASEH1
ENSG00000171867	341.2210523180741	P04156-2	prion protein	PRNP	5621	11.87002634	111.098643	3466	129.734566	6551	72.863045	2861	56.674556	2244	4650.415242	0.077331977	1.484690577	0.284465233	0.045034688	2.004330317	12.44027446	174.993849	5105	154.244461	4387	179.008096	6816	152.036797	6795	12.07089828	12.32929748	11.7072904	11.63980282	12.37411397	12.26429612	12.38597514	12.22959606	NM_000311,NM_001080121,NM_001080122,NM_001080123,NM_001271561,NM_183079	1.765667	0.322964704	1.765667	PRNP
ENSG00000171877	NaN		FERM domain containing 5	FRMD5	84978	5.051225142	0.226993	14	0.574557	57	0.188786	15	0.629121	48	63.36140903	0.002269224	2.81265697	0.446707941	8.38263E-4	3.339841262	6.547915491	1.222647	66	1.733887	96	1.390358	108	1.321292	118	5.07017768	5.69972889	4.97286186	5.74926461	6.03961365	6.37611747	6.21996342	6.1501085	NM_001286490,NM_001286491,NM_001322949,NM_001322950,NM_001322951,NM_032892,NR_104455	3.665619226	0.408304916	3.665619226	FRMD5
ENSG00000171940	1.8666883803550776	O75362	zinc finger protein 217	ZNF217	7764	10.17187577	15.292114	961	12.210496	1242	16.248823	1319	13.129128	1047	1385.964536	0.10726146	1.402910244	0.265280112	0.065598348	1.841158411	10.66032605	29.631712	1804	15.761069	903	30.061241	2409	17.068281	1580	10.26822797	10.19980876	10.31979379	10.25644169	10.78374934	10.20707319	10.79605042	10.27504273	NM_006526	9.919549055	0.049241178	9.919549055	ZNF217
ENSG00000171951	NaN		secretogranin II	SCG2	7857	6.097538528	2.619641	76	1.191554	56	2.587154	96	1.074562	40	43.25642979	9.11E-6	-3.844736759	0.408615658	1.99E-6	-4.75479778	4.172830693	0.486997	14	0.883143	24	0.375275	14	0.457163	20	5.90525506	5.38759351	5.89119567	5.31373752	4.70235218	5.02397285	4.56224657	4.6413033	NM_003469	6.059775774	0.317620306	-6.059775774	SCG2
ENSG00000171960	NaN		peptidylprolyl isomerase H	PPIH	10465	7.742971341	17.293574	156	19.61178	284	13.243462	153	22.560543	256	404.9116006	2.58E-5	2.781233749	0.326389434	6.14E-6	4.521362659	9.218199795	40.213379	348	75.802821	617	41.859456	477	83.523161	1105	7.97400218	8.16820932	7.78162143	8.27554375	8.58009239	9.11850459	8.61422899	9.21803348	NM_001330510,NM_006347	6.765346198	0.21805661	6.765346198	PPIH
ENSG00000171988	0.25721673973609865	Q15652-3	jumonji domain containing 1C	JMJD1C	221037	11.01754329	22.512611	2094	10.891942	1645	22.469022	2792	13.064072	1577	1744.509755	0.036879308	-1.463943214	0.234969502	0.019276938	-2.340131752	10.46756849	13.896521	1320	12.255668	1096	14.329547	1770	11.929369	1696	11.0798675	10.57506233	11.10970429	10.74127995	10.64145975	10.51053615	10.65615949	10.47743178	NM_001282948,NM_001318153,NM_001318154,NM_001322252,NM_001322254,NM_001322258,NM_032776,NR_134512	2.10446266	0.2613374	-2.10446266	JMJD1C
ENSG00000171992	NaN		synaptopodin	SYNPO	11346	11.34843371	37.695061	2198	34.023403	3272	33.428417	2565	30.736638	2329	1510.219529	8.58E-8	-6.315419792	0.467887886	1.33E-8	-5.682725958	8.689897611	10.351762	588	2.674943	144	9.229646	705	2.718816	235	10.88649793	10.94364462	10.78988622	10.8460388	9.68629523	8.78121472	9.61254886	8.78388653	NM_001109974,NM_001166208,NM_001166209,NM_007286	40.95788734	0.064909014	-40.95788734	SYNPO
ENSG00000172007	210.89769768155156	Q9H082	RAB33B,member RAS oncogene family	RAB33B	83452	8.02487851	4.682437	202	4.338289	303	5.217383	291	4.403297	241	205.2878337	1.46163E-4	-1.734265101	0.193579196	4.07E-5	-4.103356465	7.229999293	3.76455	158	2.249028	89	3.502628	193	2.966121	189	7.80389414	7.86123914	7.89911524	7.8698509	7.56720835	7.15378225	7.50622275	7.35418255	NM_031296	19.93909494	0.039865361	-19.93909494	RAB33B
ENSG00000172009	249.84896566720613	P52888	thimet oligopeptidase 1	THOP1	7064	8.90001709	11.23671	326	14.679107	689	10.142526	380	14.065212	518	667.7807746	0.004277146	1.795097878	0.268962301	0.00169978	3.138218651	9.744569821	21.458342	603	34.962986	924	19.2861	714	31.41428	1343	8.92153156	9.25036138	8.8436814	9.21215531	9.39166419	9.79701081	9.30042386	9.7031192	NM_003249	4.13218877	0.20438387	4.13218877	THOP1
ENSG00000172037	0.8172514592329286	P55268	laminin subunit beta 2	LAMB2	3913	12.70455755	113.757385	7367	49.306602	5168	114.83242	9603	48.266846	3964	4667.639959	0.004380248	-2.509196484	0.42404486	0.001748554	-3.129917543	11.37734872	52.57518	3299	21.399883	1263	51.510193	4255	21.796909	2080	12.69624205	12.06111427	12.70594617	12.03862791	11.93262162	11.2089975	11.91447061	11.22378097	NM_002292	3.528715465	0.376116704	-3.528715465	LAMB2
ENSG00000172053	624.1766379476248	P47897	glutaminyl-tRNA synthetase	QARS	5859	11.12610718	65.505928	2061	44.143265	2247	67.091135	2724	44.867783	1790	2130.918538	0.480854891	-1.102764639	0.163894517	0.389198617	-0.861071587	10.98496141	63.680897	1939	53.31064	1525	63.531479	2549	51.836983	2402	11.18853345	10.97164725	11.20942014	10.9817511	11.10131066	10.92161209	11.09932481	10.90273257	NM_001272073,NM_005051,NR_073590	1.096864425	0.128681145	-1.096864425	QARS
ENSG00000172057	NaN		ORMDL sphingolipid biosynthesis regulator 3	ORMDL3	94103	8.388326654	12.169189	315	8.542396	359	11.873251	397	7.725888	254	312.2047775	0.44784008	-1.158230216	0.230050535	0.356947183	-0.921197769	8.176610557	11.516381	289	8.335673	197	12.643489	417	7.728819	294	8.4460743	8.26901561	8.42592185	8.18103792	8.33849874	8.04797011	8.41619817	7.98711009	NM_001320801,NM_001320802,NM_001320803,NM_139280	1.663707027	0.127255637	-1.663707027	ORMDL3
ENSG00000172059	NaN		Kruppel like factor 11	KLF11	8462	6.92424795	1.547234	70	2.429595	177	1.516205	89	2.640757	151	173.3183352	0.002761823	1.852170831	0.271229056	0.001043703	3.278473117	7.814961836	4.030591	176	4.74515	195	4.715087	271	4.560173	302	6.86056519	7.29859154	6.84782143	7.36373008	7.54100327	7.65267506	7.6755962	7.61939375	NM_001177716,NM_001177718,NM_003597	3.218975559	0.276707254	3.218975559	KLF11
ENSG00000172086	NaN		lysine rich coiled-coil 1	KRCC1	51315	8.818208321	21.736328	443	7.484984	244	20.569126	542	19.502422	504	319.4393107	0.015495742	-2.407165705	0.471384754	0.007176583	-2.688537223	7.550712983	12.320577	244	3.844926	72	11.901315	310	4.874749	144	8.68914137	7.88336502	8.64062868	8.71642292	8.12761544	7.2556124	8.09719959	7.38827992	NM_001304526,NM_016618	3.164166976	0.400577892	-3.164166976	LOC51315
ENSG00000172113	NaN		NME/NM23 nucleoside diphosphate kinase 6	NME6	10201	7.884960852	4.847107	175	4.962147	271	5.20954	242	5.524157	250	239.2733173	0.855199664	1.025030154	0.142874398	0.802870166	0.249634306	7.919859529	5.38981	188	7.181686	219	6.040405	261	6.841792	348	7.80083809	7.88033696	7.85666359	8.01251887	7.82659231	7.9752773	7.86900789	7.96377944	NM_001308426,NM_001308427,NM_001308428,NM_001308430,NM_001308431,NM_001308433,NM_001308434,NM_001308435,NM_005793	0.389028551	0.089707238	0.389028551	NME6
ENSG00000172115	NaN		cytochrome c,somatic	CYCS	54205	9.797904227	5.153203	319	15.585753	1558	5.623585	449	16.462265	1290	1654.501244	0.008527717	2.717100824	0.496621979	0.003687176	2.903754087	11.24010723	23.237988	1391	46.281845	2605	23.034611	1815	49.548927	4508	9.47084696	10.40261814	9.52557919	10.44588072	10.56355043	11.16537882	10.55502376	11.23412537	NM_018947	2.693665188	0.535405443	2.693665188	CYCS
ENSG00000172167	NaN		MDM2 binding protein	MTBP	27085	6.469106155	1.277319	44	2.678103	150	1.222197	55	2.502757	110	160.2880519	0.01473928	2.616592376	0.512683557	0.00679522	2.706716794	7.857881517	3.104293	104	9.317952	293	2.734506	121	9.293152	472	6.39834886	7.03312885	6.37359495	6.97688415	6.98025908	7.90801577	6.88258505	7.91004974	NM_022045	3.876237828	0.358279193	3.876237828	MTBP
ENSG00000172175	27.366291805216733	Q9UDY8	MALT1 paracaspase	MALT1	10892	9.480964525	11.416616	641	7.788109	707	12.110382	878	8.354935	595	581.7293826	0.002233777	-1.590973123	0.200297263	8.24084E-4	-3.344576223	8.810161664	5.706533	311	8.55925	438	5.950216	425	8.742031	722	9.41502984	9.20453668	9.46852032	9.26209712	8.7790926	9.0766493	8.80692259	9.09550117	NM_006785,NM_173844	5.385584813	0.12455525	-5.385584813	MALT1
ENSG00000172216	7.9560164215610705	P17676	CCAAT/enhancer binding protein beta	CEBPB	1051	9.410427883	41.81004	983	16.761513	638	14.962958	455	17.075729	509	1045.989918	0.029357199	2.074995642	0.432362614	0.01486275	2.435706214	10.46300412	70.329172	1603	32.753559	702	78.966255	2368	33.237045	1152	10.07025062	9.43070912	9.24290765	9.44135815	10.48030726	9.77021488	10.58802655	9.78536384	NM_001285878,NM_001285879,NM_005194	2.915789975	0.360991788	2.915789975	CEBPB
